mp_code,mp_formal_name,changes
"00015741","TAPAZOLE (methimazole 5 mg oral tablet) PALADIN LABS INC.","mp_formal_name: ""TAPAZOLE 5MG TABLET (methimazole 5 mg oral tablet) PALADIN LABS INC."" -> ""TAPAZOLE (methimazole 5 mg oral tablet) PALADIN LABS INC."""
"00156876","PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) PRO DOC LIMITEE","DELETED"
"00268313","SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) BAUSCH HEALTH, CANADA INC."""
"00328219","SINEMET 250/25 (carbidopa 25 mg and levodopa 250 mg oral tablet) MERCK CANADA INC","DELETED"
"00455881","LIORESAL TAB 10MG (baclofen 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","DELETED"
"00569771","ZOVIRAX (acyclovir 5 % cutaneous ointment) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ZOVIRAX (acyclovir 5 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ZOVIRAX (acyclovir 5 % cutaneous ointment) BAUSCH HEALTH, CANADA INC."""
"00637734","PERSANTINE (dipyridamole 50 mg per 10 mL solution for injection vial) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE","mp_formal_name: ""PERSANTINE (dipyridamole 50 mg per 10 mL solution for injection vial) BOEHRINGER INGELHEIM (CANADA) LTD LTEE"" -> ""PERSANTINE (dipyridamole 50 mg per 10 mL solution for injection vial) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE"""
"00757713","PMS-CYPROHEPTADINE HCL TAB 4MG (cyproheptadine hydrochloride 4 mg oral tablet) PHARMASCIENCE INC","ADDED"
"00895466","BRADOSOL LOZENGES EXTRA STRENGTH 3.5MG (hexylresorcinol 3.5 mg lozenge) COLUMBIA LABORATORIES CANADA INC","ntp_code: ""c1705e8db37abc2a653b709371675446"" -> ""9014400"""
"00895660","APO-DIPYRIDAMOLE-FC TAB 75MG (dipyridamole 75 mg oral tablet) APOTEX INC","ADDED"
"01966219","THEOLAIR (theophylline 80 mg per 15 mL oral solution) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""THEOLAIR (theophylline 80 mg per 15 mL oral solution) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""THEOLAIR (theophylline 80 mg per 15 mL oral solution) BAUSCH HEALTH, CANADA INC."""
"01968440","CYCLEN TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet) JANSSEN INC","DELETED"
"01999559","APO-CAPTO TAB 6.25MG (captopril 6.25 mg oral tablet) APOTEX INC","ADDED"
"02028700","TRI-CYCLEN TABLETS - 21-DAY (ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet) JANSSEN INC","DELETED"
"02029421","TRI-CYCLEN TABLETS - 28-DAY (ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet) JANSSEN INC","DELETED"
"02035324","RHINOCORT TURBUHALER 100 MCG/DOSE (budesonide 100 mcg per actuation nasal powder) ASTRAZENECA CANADA INC","ADDED"
"02039524","ZOVIRAX (acyclovir 5 % cutaneous cream) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ZOVIRAX (acyclovir 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ZOVIRAX (acyclovir 5 % cutaneous cream) BAUSCH HEALTH, CANADA INC."""
"02089602","PROPADERM (beclomethasone dipropionate 0.025 % cutaneous cream) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""PROPADERM (beclomethasone dipropionate 0.025 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""PROPADERM (beclomethasone dipropionate 0.025 % cutaneous cream) BAUSCH HEALTH, CANADA INC."""
"02108143","TEVA-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) TEVA CANADA LIMITED","ADDED"
