drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"6105","3798","Changed","dormant","PROPARACAINE HYDROCHLORIDE","0.5","%","00622974"
"65337","53","Changed","active","POTASSIUM CHLORIDE","20","mEq","02241677"
"65339","53","Changed","active","POTASSIUM CHLORIDE","40","mEq","02241679"
"65336","53","Changed","active","POTASSIUM CHLORIDE","10","mEq","02241676"
"101333","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02524295"
"100659","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0465","%","02517264"
"101379","10194","ADDED","approved","MANGANESE (MANGANESE CARBONATE)","10","MG","02524775"
"101299","13356","ADDED","approved","ADALIMUMAB","40","MG","02523949"
"97832","20163","ADDED","inactive","PALIPERIDONE (PALIPERIDONE PALMITATE)","25","MG","02488213"
"101376","11776","ADDED","approved","IRBESARTAN","150","MG","02524740"
"101312","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","50","MG","02524082"
"101366","23695","ADDED","approved","PALOVAROTENE","1.5","MG","02524635"
"100655","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.3","%","02517221"
"100659","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.124","%","02517264"
"101359","13107","ADDED","approved","LEVETIRACETAM","500","MG","02524570"
"101373","1950","ADDED","approved","ACYCLOVIR","400","MG","02524716"
"100869","51","ADDED","active","CALCIUM CHLORIDE","0.2","G","02519429"
"101372","1950","ADDED","approved","ACYCLOVIR","200","MG","02524708"
"101308","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","12.5","MG","02524058"
"101325","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02524228"
"50373","10040","Changed","dormant","OXYBUTYNIN CHLORIDE","1","MG","02231089"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"100869","55","ADDED","active","SODIUM CHLORIDE","6","G","02519429"
"101264","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","2","MG","02523566"
"101375","11776","ADDED","approved","IRBESARTAN","75","MG","02524732"
"101307","4","ADDED","active","RITONAVIR","100","MG","02524031"
"101345","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02524422"
"101344","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.26","%","02524414"
"100869","1074","ADDED","active","SODIUM LACTATE","3.1","G","02519429"
"101328","22918","ADDED","approved","DUPILUMAB","200","MG","02524252"
"101377","11776","ADDED","approved","IRBESARTAN","300","MG","02524759"
"101323","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","25","MG","02524201"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"101347","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN DIHYDRATE)","500","MG","02524449"
"101345","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02524422"
"101354","11702","ADDED","approved","VALSARTAN","40","MG","02524511"
"101278","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","1","MG","02523728"
"101368","23695","ADDED","approved","PALOVAROTENE","5","MG","02524651"
"101325","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02524228"
"101311","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","37.5","MG","02524074"
"101265","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","3","MG","02523574"
"101322","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02524171"
"101317","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.178","%","02524139"
"101325","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02524228"
"101310","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","25","MG","02524066"
"100733","539","ADDED","approved","SODIUM HYPOCHLORITE","0.125","%","02517981"
"101383","11776","ADDED","approved","IRBESARTAN","75","MG","02524813"
"101336","11905","ADDED","approved","TRASTUZUMAB","440","MG","02524325"
"101301","13356","ADDED","approved","ADALIMUMAB","80","MG","02523965"
"101371","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02524694"
"101332","11104","ADDED","approved","ONDANSETRON","8","MG","02524287"
"101337","20524","ADDED","approved","SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE)","2.5","MG","02524333"
"100682","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","2.37","%","02517434"
"101331","11104","ADDED","approved","ONDANSETRON","4","MG","02524279"
"101323","11702","ADDED","approved","VALSARTAN","320","MG","02524201"
"101369","23695","ADDED","approved","PALOVAROTENE","10","MG","02524678"
"100869","53","ADDED","active","POTASSIUM CHLORIDE","0.3","G","02519429"
"101209","9439","ADDED","approved","PROPYLTHIOURACIL","50","MG","02523019"
"100733","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02517981"
"101280","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","3","MG","02523744"
"101365","23695","ADDED","approved","PALOVAROTENE","1","MG","02524627"
"100726","662","ADDED","approved","PYRITHIONE ZINC","0.2","%","02517914"
"101384","11776","ADDED","approved","IRBESARTAN","150","MG","02524821"
"101379","331","ADDED","approved","ZINC (ZINC OXIDE)","60","MG","02524775"
"101307","23691","ADDED","active","NIRMATRELVIR","150","MG","02524031"
"101298","22925","ADDED","approved","SEMAGLUTIDE","2.68","MG","02523930"
"101329","11446","ADDED","approved","LETROZOLE","2.5","MG","02524244"
"101374","1950","ADDED","approved","ACYCLOVIR","800","MG","02524724"
"100682","197","ADDED","approved","BENZALKONIUM CHLORIDE","2.37","%","02517434"
"101325","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02524228"
"100659","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0465","%","02517264"
"101322","11702","ADDED","approved","VALSARTAN","320","MG","02524171"
"101324","2564","ADDED","approved","CLONIDINE HYDROCHLORIDE","0.025","MG","02524198"
"100659","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.093","%","02517264"
"100544","23592","Changed","active","TILDRAKIZUMAB","100","MG","02516098"
"12305","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"101279","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","2","MG","02523736"
"101306","5900","ADDED","approved","METHOTREXATE (METHOTREXATE DISODIUM)","2.5","MG","02524023"
"101333","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02524295"
"101334","13270","ADDED","approved","BENDAMUSTINE HYDROCHLORIDE","25","MG","02524309"
"101356","11702","ADDED","approved","VALSARTAN","160","MG","02524546"
"101355","11702","ADDED","approved","VALSARTAN","80","MG","02524538"
"101263","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","1","MG","02523558"
