drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"7292","active","active","00474517","CHEPLAPHARM ARZNEIMITTEL GMBH","LEO PHARMA INC"
"7293","active","active","00474525","CHEPLAPHARM ARZNEIMITTEL GMBH","LEO PHARMA INC"
"20013","active","active","02161656","METREX RESEARCH, LLC","METREX RESEARCH"
"37547","active","active","02227959","METREX RESEARCH, LLC","METREX RESEARCH"
"61646","active","active","02238251","METREX RESEARCH, LLC","METREX RESEARCH"
"63869","active","active","02240329","CHEPLAPHARM ARZNEIMITTEL GMBH","LEO PHARMA INC"
"66245","active","active","02242502","CHEPLAPHARM ARZNEIMITTEL GMBH","LEO PHARMA INC"
"65889","active","active","02242209","METREX RESEARCH, LLC","METREX RESEARCH"
"70138","active","active","02246012","METREX RESEARCH, LLC","METREX RESEARCH"
"87440","active","active","02388855","WHITEBRIDGE PET BRANDS","CARDINAL LABORATORIES INCORPORATED"
"91033","active","active","02425688","METREX RESEARCH, LLC","METREX RESEARCH"
"86560","active","active","02379732","METREX RESEARCH, LLC","METREX RESEARCH"
"86561","active","active","02379740","METREX RESEARCH, LLC","METREX RESEARCH"
"86562","active","active","02379759","METREX RESEARCH, LLC","METREX RESEARCH"
"97248","active","active","02481979","STERINOVA INC.","SANDOZ CANADA INCORPORATED"
"99697","active","active","02507609","METREX RESEARCH, LLC","METREX RESEARCH"
"100544","active","active","02516098","SUN PHARMACEUTICAL INDUSTRIES LTD.","SUN PHARMA GLOBAL FZE"
"99003","active","active","02500337","SUN PHARMACEUTICAL INDUSTRIES LTD.","SUN PHARMA GLOBAL FZE"
"100190","active","active","02512629","SUN PHARMACEUTICAL INDUSTRIES LTD.","SUN PHARMA GLOBAL FZE"
"61647","inactive","inactive","02238252","METREX RESEARCH, LLC","METREX RESEARCH"
"61648","inactive","inactive","02238253","METREX RESEARCH, LLC","METREX RESEARCH"
"61649","inactive","inactive","02238254","METREX RESEARCH, LLC","METREX RESEARCH"
"62014","inactive","inactive","02238587","METREX RESEARCH, LLC","METREX RESEARCH"
"62025","inactive","inactive","02238597","METREX RESEARCH, LLC","METREX RESEARCH"
"62098","inactive","inactive","02238667","METREX RESEARCH, LLC","METREX RESEARCH"
"67088","inactive","inactive","02243205","METREX RESEARCH, LLC","METREX RESEARCH"
"68088","inactive","inactive","02244129","METREX RESEARCH, LLC","METREX RESEARCH"
"69550","inactive","inactive","02245489","METREX RESEARCH, LLC","METREX RESEARCH"
"72815","inactive","inactive","02248463","METREX RESEARCH, LLC","METREX RESEARCH"
"11691","dormant","dormant","00869945","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP / VALEANT CANADA S.E.C."
"13233","dormant","dormant","01944037","ARXADA, LLC","LONZA LLC"
"13294","dormant","dormant","01944045","ARXADA, LLC","LONZA LLC"
"79244","dormant","dormant","02306743","ENDO VENTURES LTD.","LINCOLN MEDICAL LIMITED"
"79245","dormant","dormant","02306751","ENDO VENTURES LTD.","LINCOLN MEDICAL LIMITED"
"71520","approved","approved","02247277","ARXADA, LLC","LONZA LLC"
"97117","approved","approved","02480646","ARXADA, LLC","LONZA LLC"
"97118","approved","approved","02480654","ARXADA, LLC","LONZA LLC"
"97119","approved","approved","02480662","ARXADA, LLC","LONZA LLC"
"95173","approved","approved","02463636","ARXADA, LLC","LONZA LLC"
"95197","approved","approved","02463873","ARXADA, LLC","LONZA LLC"
"95198","approved","approved","02463881","ARXADA, LLC","LONZA LLC"
