drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
1553,00254142,DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) SANOFI CONSUMER HEALTH INC,bisacodyl 5 mg comprimé gastrorésistant,bisacodyl,"mp_fr_description: ""DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) SANOFI CONSUMER HEALTH INC"""
1555,00003875,DULCOLAX (bisacodyl 10 mg suppositoire) SANOFI CONSUMER HEALTH INC,bisacodyl 10 mg suppositoire,bisacodyl,"mp_fr_description: ""DULCOLAX (bisacodyl 10 mg suppositoire) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""DULCOLAX (bisacodyl 10 mg suppositoire) SANOFI CONSUMER HEALTH INC"""
2481,00363812,BUSCOPAN (butylbromure de scopolamine 10 mg comprimé oral) SANOFI CONSUMER HEALTH INC,butylbromure de scopolamine 10 mg comprimé oral,butylbromure de scopolamine,"mp_fr_description: ""BUSCOPAN (butylbromure de scopolamine 10 mg comprimé oral) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""BUSCOPAN (butylbromure de scopolamine 10 mg comprimé oral) SANOFI CONSUMER HEALTH INC"""
2483,00363839,BUSCOPAN (butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule) SANOFI CONSUMER HEALTH INC,butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule,butylbromure de scopolamine,"mp_fr_description: ""BUSCOPAN (butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""BUSCOPAN (butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule) SANOFI CONSUMER HEALTH INC"""
9587,00741515,WHITE PETROLATUM OINTMENT (pétrolatum blanc 100 % pommade cutanée) CANADIAN CUSTOM PACKAGING COMPANY,pétrolatum blanc 100 % pommade cutanée,pétrolatum blanc,"mp_fr_description: ""WHITE PETROLE̲U̲M̲ ̲J̲E̲L̲L̲Y̲ ̲U̲S̲P̲ OINTMENT (pétrolatum blanc 100 % pommade cutanée) CANADIAN CUSTOM PACKAGING COMPANY"" -> ""WHITE PETROLA̲T̲U̲M̲ OINTMENT (pétrolatum blanc 100 % pommade cutanée) CANADIAN CUSTOM PACKAGING COMPANY"""
19807,02213834,NASACORT AQ (acétonide de triamcinolone 55 mcg par actionnement vaporisation nasale) SANOFI CONSUMER HEALTH INC,acétonide de triamcinolone 55 mcg par actionnement vaporisation nasale,acétonide de triamcinolone,"mp_fr_description: ""NASACORT AQ (acétonide de triamcinolone 55 mcg par actionnement vaporisation nasale) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""NASACORT AQ (acétonide de triamcinolone 55 mcg par actionnement vaporisation nasale) SANOFI CONSUMER HEALTH INC"""
42373,02074702,EXTRA STRENGTH ASPERCREME CREME RUB 15% (salicylate de trolamine 15 % crème cutanée) SANOFI CONSUMER HEALTH INC,salicylate de trolamine 15 % crème cutanée,salicylate de trolamine,"mp_fr_description: ""EXTRA STRENGTH ASPERCREME CREME RUB 15% (salicylate de trolamine 15 % crème cutanée) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH ASPERCREME CREME RUB 15% (salicylate de trolamine 15 % crème cutanée) SANOFI CONSUMER HEALTH INC"""
43221,02217481,APO-LISINOPRIL (lisinopril 5 mg comprimé oral) APOTEX INC,lisinopril 5 mg comprimé oral,lisinopril,"mp_fr_description: ""APO-LISINOPRIL ̲T̲A̲B̲L̲E̲T̲ ̲5̲ ̲M̲G̲ (lisinopril 5 mg comprimé oral) APOTEX INC"" -> ""APO-LISINOPRIL (lisinopril 5 mg comprimé oral) APOTEX INC"""
43222,02217503,APO-LISINOPRIL (lisinopril 10 mg comprimé oral) APOTEX INC,lisinopril 10 mg comprimé oral,lisinopril,"mp_fr_description: ""APO-LISINOPRIL ̲T̲A̲B̲L̲E̲T̲ ̲1̲0̲ ̲M̲G̲ (lisinopril 10 mg comprimé oral) APOTEX INC"" -> ""APO-LISINOPRIL (lisinopril 10 mg comprimé oral) APOTEX INC"""
43223,02217511,APO-LISINOPRIL (lisinopril 20 mg comprimé oral) APOTEX INC,lisinopril 20 mg comprimé oral,lisinopril,"mp_fr_description: ""APO-LISINOPRIL ̲T̲A̲B̲L̲E̲T̲ ̲2̲0̲ ̲M̲G̲ (lisinopril 20 mg comprimé oral) APOTEX INC"" -> ""APO-LISINOPRIL (lisinopril 20 mg comprimé oral) APOTEX INC"""
49044,02230287,ZANTAC (ranitidine (chlorhydrate de ranitidine) 75 mg comprimé oral) SANOFI CONSUMER HEALTH INC,ranitidine (chlorhydrate de ranitidine) 75 mg comprimé oral,ranitidine,"mp_fr_description: ""ZANTAC (ranitidine (chlorhydrate de ranitidine) 75 mg comprimé oral) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""ZANTAC (ranitidine (chlorhydrate de ranitidine) 75 mg comprimé oral) SANOFI CONSUMER HEALTH INC"""
50779,02231462,ALLEGRA 12 HOUR (chlorhydrate de fexofénadine 60 mg comprimé oral) SANOFI CONSUMER HEALTH INC,chlorhydrate de fexofénadine 60 mg comprimé oral,fexofénadine,"mp_fr_description: ""ALLEGRA 12 HOUR (chlorhydrate de fexofénadine 60 mg comprimé oral) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""ALLEGRA 12 HOUR (chlorhydrate de fexofénadine 60 mg comprimé oral) SANOFI CONSUMER HEALTH INC"""
60289,02236991,GOLD BOND MEDICATED ANTI-ITCH CREAM (menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée) SANOFI CONSUMER HEALTH INC,menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée,menthol et pramoxine,"mp_fr_description: ""GOLD BOND MEDICATED ANTI-ITCH CREAM (menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""GOLD BOND MEDICATED ANTI-ITCH CREAM (menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée) SANOFI CONSUMER HEALTH INC"""
60861,02237526,"GOLD BOND MEDICATED BODY LOTION (diméthicone 5 % et menthol 0,15 % lotion) SANOFI CONSUMER HEALTH INC","diméthicone 5 % et menthol 0,15 % lotion",diméthicone et menthol,"mp_fr_description: ""GOLD BOND MEDICATED BODY LOTION (diméthicone 5 % et menthol 0,15 % lotion) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"" -> ""GOLD BOND MEDICATED BODY LOTION (diméthicone 5 % et menthol 0,15 % lotion) SANOFI CONSUMER HEALTH INC"""
