ntp_code,ntp_formal_name,ntp_fr_description,changes
9013608,simoctocog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe,simoctocog alfa 2000 unité par fiole poudre pour solution injectable avec solution diluante seringue,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20151222"" -> ""20240724"""
9000107,codeine phosphate 30 mg per 1 mL solution for injection ampoule,phosphate de codéine 30 mg par 1 mL solution injectable ampoule,"ntp_status_effective_time: ""20231129"" -> ""20240731"""
9014674,cenegermin 0.002 % ophthalmic drops,"cénégermine 0,002 % gouttes ophtalmiques","ntp_status_effective_time: ""20230907"" -> ""20240717"""
9012645,nadroparin calcium 5700 unit per 0.6 mL solution for injection syringe,"nadroparine calcique 5700 unité par 0,6 mL solution injectable seringue","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19980205"" -> ""20240723"""
9003311,alprostadil 250 mcg urethral stick,alprostadil 250 mcg bâton pour usage urétral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19980924"" -> ""20240718"""
9000069,oxycodone hydrochloride 10 mg suppository,chlorhydrate d'oxycodone 10 mg suppositoire,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19731231"" -> ""20220826"""
9014556,risperidone 120 mg per syringe powder for prolonged-release suspension for injection with diluent solution syringe,rispéridone 120 mg par seringue poudre pour suspension injectable à libération prolongée avec solution diluante seringue,"ntp_status_effective_time: ""20220616"" -> ""20240726"""
9003310,alprostadil 1000 mcg urethral stick,alprostadil 1000 mcg bâton pour usage urétral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19980924"" -> ""20240718"""
9015063,ivacaftor 13.4 mg per sachet oral granules,"ivacaftor 13,4 mg par sachet granulés orale",ADDED
9012447,ozenoxacin 1 % cutaneous cream,ozénoxacine 1 % crème cutanée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180104"" -> ""20240711"""
9005934,palbociclib 100 mg oral capsule,palbociclib 100 mg capsule orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160419"" -> ""20240606"""
9012845,miconazole nitrate 1200 mg pessary with miconazole nitrate 2 % cutaneous cream,nitrate de miconazole 1200 mg ovule avec nitrate de miconazole 2 % crème cutanée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19990226"" -> ""20240709"""
9001766,oxtriphylline 100 mg per 5 mL oral solution,oxtriphylline 100 mg par 5 mL solution orale,"ntp_status_effective_time: ""20221020"" -> ""20240718"""
