tm_code,tm_formal_name,changes
"8001327","acetaminophen and dextromethorphan and diphenhydramine and pseudoephedrine","ADDED"
"8001931","sebelipase alfa","ADDED"
"8001431","alprostadil","ADDED"
"8001974","trastuzumab emtansine","ADDED"
"8001771","ethinyl estradiol and ethynodiol","ADDED"
"8001919","regorafenib","ADDED"
"8001940","sodium oxybate","ADDED"
"8001180","ceftriaxone","ADDED"
"8001930","sarilumab","ADDED"
"8001977","trifluoperazine","ADDED"
"8001915","phenylbutyric acid","ADDED"
"8001684","sodium salicylate","ADDED"
"8001956","tetracaine","ADDED"
"8001979","triptorelin","ADDED"
"8001913","nitroprusside","ADDED"
"8001984","vasopressin","ADDED"
"8001989","verteporfin","ADDED"
"8001914","pheniramine and phenylephrine","ADDED"
"8001948","sugammadex","ADDED"
"8000107","procyclidine","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19841231"" -> ""20181031"""
"8001978","trimebutine","ADDED"
"8001950","sunitinib","ADDED"
"8001959","tetrahydrozoline and zinc sulfate","ADDED"
"8001946","succinylcholine","ADDED"
"8001920","remifentanil","ADDED"
"8002003","xylometazoline","ADDED"
"8001937","sinecatechins","ADDED"
"8001767","eptifibatide","ADDED"
"8001991","vincristine","ADDED"
"8001962","thyroid","ADDED"
"8001877","sevelamer","ADDED"
"8001326","acetaminophen and dextromethorphan and diphenhydramine and guaifenesin and pseudoephedrine","ADDED"
"8001933","selenium","ADDED"
"8001951","taliglucerase alfa","ADDED"
"8001932","secukinumab","ADDED"
"8001788","glatiramer","ADDED"
"8002004","yohimbine","ADDED"
"8001986","velaglucerase alfa","ADDED"
"8000920","framycetin and gramicidin and phenylephrine","ADDED"
"8001966","tocilizumab","ADDED"
"8001890","benoxinate and fluorescein","ADDED"
"8001854","methocarbamol","ADDED"
"8001925","romidepsin","ADDED"
"8001912","naphazoline and pheniramine","ADDED"
"8002002","vortioxetine","ADDED"
"8001990","vinblastine","ADDED"
"8001929","sapropterin","ADDED"
"8001917","ramucirumab","ADDED"
"8001778","fluocinolone","ADDED"
"8001892","betamethasone valerate and fusidic acid","ADDED"
"8001971","trametinib","ADDED"
"8001955","tesamorelin","ADDED"
"8001889","bazedoxifene and conjugated estrogens","ADDED"
"8001927","ropivacaine","ADDED"
"8001954","tenecteplase","ADDED"
"8001747","dextromethorphan and guaifenesin and menthol and pseudoephedrine","ADDED"
"8001928","ruxolitinib","ADDED"
"8001922","riociguat","ADDED"
"8001938","sirolimus","ADDED"
"8001154","peramivir","tm_status_effective_time: ""20180103"" -> NULL"
"8001982","ulipristal","ADDED"
"8001964","tirofiban","ADDED"
"8001960","thalidomide","ADDED"
"8001900","codeine and guaifenesin and pheniramine","ADDED"
"8001934","selexipag","ADDED"
"8001896","chloroxylenol and triclosan","ADDED"
"8001975","treprostinil","ADDED"
"8001908","gonadorelin","ADDED"
"8001825","lacosamide","ADDED"
"8001801","icatibant","ADDED"
"8001847","menotropins","ADDED"
"8001918","rasburicase","ADDED"
"8001909","gramicidin and neomycin and nystatin and triamcinolone acetonide","ADDED"
"8001872","pramoxine and zinc acetate","ADDED"
"8001985","vedolizumab","ADDED"
"8001923","rituximab","ADDED"
"8001894","capsaicin and menthol and trolamine salicylate","ADDED"
"8001911","lidocaine and tetracaine","ADDED"
"8001945","sorafenib","ADDED"
"8001993","vismodegib","ADDED"
"8001983","ustekinumab","ADDED"
"8001952","tazarotene","ADDED"
"8001953","temozolomide","ADDED"
"8001886","antazoline and naphazoline","ADDED"
"8001855","methoxsalen","ADDED"
"8001936","sincalide","ADDED"
"8001947","sufentanil","ADDED"
"8001935","siltuximab","ADDED"
"8001252","colestipol","ADDED"
"8001972","tranexamic acid","ADDED"
"8001969","topotecan","ADDED"
"8001712","calcium polystyrene sulfonate","ADDED"
"8001980","trolamine salicylate","ADDED"
"8001906","eltrombopag","ADDED"
"8001965","tizanidine","ADDED"
"8001811","insulin glargine and lixisenatide","ADDED"
"8001939","sodium fluoride and triclosan","ADDED"
"8001987","vemurafenib","ADDED"
"8001891","benzocaine and tetracaine","ADDED"
"8001887","arsenic trioxide","ADDED"
"8001785","ganirelix","ADDED"
"8002001","vorinostat","ADDED"
"8001992","vinorelbine","ADDED"
"8001924","rocuronium","ADDED"
"8001329","acetaminophen and dextromethorphan and doxylamine and guaifenesin and pseudoephedrine","ADDED"
"8001981","trypan blue","ADDED"
"8001175","cefazolin","ADDED"
"8001921","rifaximin","ADDED"
"8001244","amcinonide","ADDED"
"8001967","tofacitinib","ADDED"
"8001907","fomepizole","ADDED"
"8001970","trabectedin","ADDED"
"8001899","clioquinol and flumethasone","ADDED"
"8001904","dimethyl fumarate","ADDED"
