drug_code,mp_code,mp_formal_name,changes
432,00030910,CORTEF (hydrocortisone 10 mg oral tablet) PFIZER CANADA ULC,"mp_formal_name: ""CORTEF ̲T̲A̲B̲L̲E̲T̲S̲ ̲1̲0̲M̲G̲ (hydrocortisone 10 mg oral tablet) PFIZER CANADA ULC"" -> ""CORTEF (hydrocortisone 10 mg oral tablet) PFIZER CANADA ULC"""
433,00030929,CORTEF (hydrocortisone 20 mg oral tablet) PFIZER CANADA ULC,"mp_formal_name: ""CORTEF ̲T̲A̲B̲L̲E̲T̲S̲ ̲2̲0̲ ̲M̲G̲ (hydrocortisone 20 mg oral tablet) PFIZER CANADA ULC"" -> ""CORTEF (hydrocortisone 20 mg oral tablet) PFIZER CANADA ULC"""
4544,00507415,"DAN-GARD (pyrithione zinc 2 % shampoo) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""DAN-GARD (pyrithione zinc 2 % shampoo) V̲A̲L̲E̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"" -> ""DAN-GARD (pyrithione zinc 2 % shampoo) B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
8275,00511234,TROMBOJECT 1% (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""TROMBOJECT 1% ̲I̲N̲J̲ ̲1̲0̲M̲G̲/̲M̲L̲ (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LIMITED"" -> ""TROMBOJECT 1% (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LIMITED"""
13360,01964054,ORACORT (triamcinolone acetonide 0.1 % oromucosal paste) TARO PHARMACEUTICALS INC,"mp_formal_name: ""ORACORT ̲D̲E̲N̲T̲A̲L̲ ̲P̲A̲S̲T̲E̲ ̲0̲.̲1̲%̲ (triamcinolone acetonide 0.1 % oromucosal paste) TARO PHARMACEUTICALS INC"" -> ""ORACORT (triamcinolone acetonide 0.1 % oromucosal paste) TARO PHARMACEUTICALS INC"""
43018,02207621,APO-ACYCLOVIR (acyclovir 200 mg oral tablet) APOTEX INC,"mp_formal_name: ""APO-ACYCLOVIR ̲-̲ ̲T̲A̲B̲ ̲2̲0̲0̲M̲G̲ (acyclovir 200 mg oral tablet) APOTEX INC"" -> ""APO-ACYCLOVIR (acyclovir 200 mg oral tablet) APOTEX INC"""
43019,02207648,APO-ACYCLOVIR (acyclovir 400 mg oral tablet) APOTEX INC,"mp_formal_name: ""APO-ACYCLOVIR ̲-̲ ̲T̲A̲B̲ ̲4̲0̲0̲M̲G̲ (acyclovir 400 mg oral tablet) APOTEX INC"" -> ""APO-ACYCLOVIR (acyclovir 400 mg oral tablet) APOTEX INC"""
67055,02243176,"MANNITOL INJECTION, USP (mannitol 25 % solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD","mp_formal_name: ""MANNITOL INJECTION (mannitol 25 % solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD"" -> ""MANNITOL INJECTION,̲ ̲U̲S̲P̲ (mannitol 25 % solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD"""
75715,02271605,"TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 120 mg prolonged-release oral capsule) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""TEVA-DILTIAZEM HCL ER C̲A̲P̲S̲U̲L̲E̲S̲ ̲(diltiazem hydrochloride 120 mg prolonged-release oral capsule) V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲ ̲/̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 120 mg prolonged-release oral capsule) B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
75716,02271613,"TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 180 mg prolonged-release oral capsule) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""TEVA-DILTIAZEM HCL ER C̲A̲P̲S̲U̲L̲E̲S̲ ̲(diltiazem hydrochloride 180 mg prolonged-release oral capsule) V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲ ̲/̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 180 mg prolonged-release oral capsule) B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
75717,02271621,"TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 240 mg prolonged-release oral capsule) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""TEVA-DILTIAZEM HCL ER C̲A̲P̲S̲U̲L̲E̲S̲ ̲(diltiazem hydrochloride 240 mg prolonged-release oral capsule) V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲ ̲/̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 240 mg prolonged-release oral capsule) B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
75718,02271648,"TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 300 mg prolonged-release oral capsule) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""TEVA-DILTIAZEM HCL ER C̲A̲P̲S̲U̲L̲E̲S̲ ̲(diltiazem hydrochloride 300 mg prolonged-release oral capsule) V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲ ̲/̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 300 mg prolonged-release oral capsule) B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
75719,02271656,"TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 360 mg prolonged-release oral capsule) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""TEVA-DILTIAZEM HCL ER C̲A̲P̲S̲U̲L̲E̲S̲ ̲(diltiazem hydrochloride 360 mg prolonged-release oral capsule) V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲ ̲/̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""TEVA-DILTIAZEM HCL ER (diltiazem hydrochloride 360 mg prolonged-release oral capsule) B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
76380,02278219,ARESTIN MICROSPHERES (minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder) ORA PHARMA INC.,"mp_formal_name: ""ARESTIN MICROSPHERES (minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder) ORAPHARMA INC"" -> ""ARESTIN MICROSPHERES (minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder) ORA ̲PHARMA INC.̲"""
86832,02382482,"NALOXONE HYDROCHLORIDE INJECTION USP (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per 1 mL solution for injection ampoule) TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","mp_formal_name: ""NALOXONE HYDROCHLORIDE INJECTION USP (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per 1 mL solution for injection ampoule) TELIG̲E̲N̲T̲ ̲O̲U̲"" -> ""NALOXONE HYDROCHLORIDE INJECTION USP (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per 1 mL solution for injection ampoule) TELIP̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"""
86984,02384094,"FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","mp_formal_name: ""FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) TELIG̲E̲N̲T̲ ̲O̲U̲"" -> ""FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) TELIP̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"""
88462,02399776,ACH-LEVETIRACETAM (levetiracetam 250 mg oral tablet) ACCORD HEALTHCARE INC,"mp_formal_name: ""LEVETIRACETAM ̲T̲A̲B̲L̲E̲T̲S̲ (levetiracetam 250 mg oral tablet) ACCORD HEALTHCARE INC"" -> ""A̲C̲H̲-̲LEVETIRACETAM (levetiracetam 250 mg oral tablet) ACCORD HEALTHCARE INC"""
88463,02399784,ACH-LEVETIRACETAM (levetiracetam 500 mg oral tablet) ACCORD HEALTHCARE INC,"mp_formal_name: ""LEVETIRACETAM ̲T̲A̲B̲L̲E̲T̲S̲ (levetiracetam 500 mg oral tablet) ACCORD HEALTHCARE INC"" -> ""A̲C̲H̲-̲LEVETIRACETAM (levetiracetam 500 mg oral tablet) ACCORD HEALTHCARE INC"""
88464,02399792,ACH-LEVETIRACETAM (levetiracetam 750 mg oral tablet) ACCORD HEALTHCARE INC,"mp_formal_name: ""LEVETIRACETAM ̲T̲A̲B̲L̲E̲T̲S̲ (levetiracetam 750 mg oral tablet) ACCORD HEALTHCARE INC"" -> ""A̲C̲H̲-̲LEVETIRACETAM (levetiracetam 750 mg oral tablet) ACCORD HEALTHCARE INC"""
91093,02426331,ESCITALOPRAM TABLETS (escitalopram (escitalopram oxalate) 10 mg oral tablet) STRIDES PHARMA CANADA INC,"mp_formal_name: ""P̲R̲I̲V̲A̲-̲ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""ESCITALOPRAM ̲T̲A̲B̲L̲E̲T̲S̲ (escitalopram (escitalopram oxalate) 10 mg oral tablet) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
91094,02426358,ESCITALOPRAM TABLETS (escitalopram (escitalopram oxalate) 20 mg oral tablet) STRIDES PHARMA CANADA INC,"mp_formal_name: ""P̲R̲I̲V̲A̲-̲ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""ESCITALOPRAM ̲T̲A̲B̲L̲E̲T̲S̲ (escitalopram (escitalopram oxalate) 20 mg oral tablet) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
92104,02436736,CLÉO -35 (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) ALTIUS HEALTHCARE INC,"mp_formal_name: ""CLÉO-35 (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) ALTIUS HEALTHCARE INC"" -> ""CLÉO ̲-35 (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) ALTIUS HEALTHCARE INC"""
92482,02440466,"SODIUM NITRITE INJECTION, USP (sodium nitrite 300 mg per 10 mL solution for injection vial) HOPE PHARMACEUTICALS LTD",ADDED
92950,02444445,AMLODIPINE TABLETS (amlodipine (amlodipine besylate) 2.5 mg oral tablet) STRIDES PHARMA CANADA INC,"mp_formal_name: ""P̲R̲I̲V̲A̲-̲AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""AMLODIPINE ̲T̲A̲B̲L̲E̲T̲S̲ (amlodipine (amlodipine besylate) 2.5 mg oral tablet) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
92951,02444453,AMLODIPINE TABLETS (amlodipine (amlodipine besylate) 5 mg oral tablet) STRIDES PHARMA CANADA INC,"mp_formal_name: ""P̲R̲I̲V̲A̲-̲AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""AMLODIPINE ̲T̲A̲B̲L̲E̲T̲S̲ (amlodipine (amlodipine besylate) 5 mg oral tablet) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
92952,02444461,AMLODIPINE TABLETS (amlodipine (amlodipine besylate) 10 mg oral tablet) STRIDES PHARMA CANADA INC,"mp_formal_name: ""P̲R̲I̲V̲A̲-̲AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""AMLODIPINE ̲T̲A̲B̲L̲E̲T̲S̲ (amlodipine (amlodipine besylate) 10 mg oral tablet) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
96857,02477513,NRA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) NORA PHARMA INC,ADDED
97342,02483017,REDDY-LENALIDOMIDE (lenalidomide 5 mg oral capsule) DR REDDY'S LABORATORIES LTD,ADDED
97343,02483025,REDDY-LENALIDOMIDE (lenalidomide 10 mg oral capsule) DR REDDY'S LABORATORIES LTD,ADDED
97344,02483033,REDDY-LENALIDOMIDE (lenalidomide 15 mg oral capsule) DR REDDY'S LABORATORIES LTD,ADDED
97345,02483041,REDDY-LENALIDOMIDE (lenalidomide 20 mg oral capsule) DR REDDY'S LABORATORIES LTD,ADDED
