drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"99940","20387","Changed","approved","RIVAROXABAN","51.7","MG","02510162"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"99941","20387","Changed","approved","RIVAROXABAN","103.4","MG","02510170"
"3721","9418","Changed","active","DIAZEPAM","5","MG","00399728"
"100518","2564","ADDED","approved","CLONIDINE HYDROCHLORIDE","0.1","MG","02515784"
"100512","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02515733"
"99697","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.112","%","02507609"
"99740","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02508044"
"100548","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","300","MG","02516144"
"99698","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.2","%","02507617"
"100284","12048","ADDED","approved","OCTISALATE","5","%","02513668"
"100530","7128","ADDED","approved","HYDROGEN PEROXIDE","1","%","02515946"
"100284","6850","ADDED","approved","BENZOYL PEROXIDE","2.5","%","02513668"
"100558","5190","ADDED","approved","SENNOSIDES","8.6","MG","02516209"
"43348","1890","ADDED","approved","BUSPIRONE HYDROCHLORIDE","5","MG","02223155"
"100410","21466","ADDED","approved","PIRFENIDONE","267","MG","02514702"
"19063","2192","Changed","active","CLONAZEPAM","0.5","MG","02177889"
"87417","2300","Changed","active","LORAZEPAM","4","MG","02388669"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"99700","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.3331","%","02507633"
"100505","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.47","%","02515660"
"100556","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02516195"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"10909","2564","Changed","dormant","CLONIDINE HYDROCHLORIDE","0.1","MG","00868949"
"99704","7128","ADDED","approved","HYDROGEN PEROXIDE","2","%","02507684"
"100499","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02515598"
"100560","9197","ADDED","approved","SODIUM BICARBONATE","84","MG","02516225"
"97860","21466","ADDED","active","PIRFENIDONE","267","MG","02488507"
"100526","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02515865"
"100534","12346","ADDED","approved","TADALAFIL","5","MG","02515989"
"100494","952","ADDED","approved","URSODIOL","500","MG","02515539"
"100523","182","ADDED","approved","DIPHENHYDRAMINE HYDROCHLORIDE","50","MG","02515830"
"98750","21466","ADDED","approved","PIRFENIDONE","801","MG","02497700"
"100519","2564","ADDED","approved","CLONIDINE HYDROCHLORIDE","0.2","MG","02515792"
"92310","2300","Changed","active","LORAZEPAM","2","MG","02438704"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"67176","2300","Changed","active","LORAZEPAM","4","MG","02243278"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"90714","4316","Changed","active","CHLORINE DIOXIDE","0.2","%","02422654"
"10910","2564","Changed","dormant","CLONIDINE HYDROCHLORIDE","0.2","MG","00868957"
"100524","182","ADDED","approved","DIPHENHYDRAMINE HYDROCHLORIDE","25","MG","02515849"
"100525","11086","ADDED","approved","PANTOPRAZOLE (PANTOPRAZOLE SODIUM)","40","MG","02515857"
"100284","2280","ADDED","approved","OCTOCRYLENE","10","%","02513668"
"95399","14088","ADDED","approved","MESALAZINE","800","MG","02465752"
"99743","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.184","%","02508079"
"99703","7128","ADDED","approved","HYDROGEN PEROXIDE","2","%","02507676"
"100515","22230","ADDED","approved","UMECLIDINIUM (UMECLIDINIUM BROMIDE)","62.5","MCG","02515776"
"99740","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.04","%","02508044"
"99697","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.168","%","02507609"
"99803","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02508680"
"100517","20387","ADDED","approved","RIVAROXABAN","103.4","MG","02515881"
"100550","6436","ADDED","approved","HYDRALAZINE HYDROCHLORIDE","20","MG","02516160"
"98748","21466","ADDED","approved","PIRFENIDONE","267","MG","02497689"
"100059","197","ADDED","active","BENZALKONIUM CHLORIDE","0.15","%","02511371"
"100453","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.4","%","02515148"
"100490","7554","ADDED","approved","PROGESTERONE","25","MG","02515504"
"97861","21466","ADDED","active","PIRFENIDONE","801","MG","02488515"
"100411","21466","ADDED","approved","PIRFENIDONE","801","MG","02514710"
"100284","755","ADDED","approved","AVOBENZONE","3","%","02513668"
"100507","150","ADDED","active","ACETYLSALICYLIC ACID","80","MG","02515687"
"100168","2730","ADDED","active","DIDECYL DIMETHYL AMMONIUM CHLORIDE","7.62","%","02512394"
"99703","10021","ADDED","approved","CITRIC ACID","0.5","%","02507676"
"100515","22120","ADDED","approved","VILANTEROL (VILANTEROL TRIFENATATE)","25","MCG","02515776"
"99706","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.8","%","02507706"
"100549","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","360","MG","02516152"
"100500","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02515601"
"100514","150","ADDED","approved","ACETYLSALICYLIC ACID","80","MG","02515741"
"100533","12346","ADDED","approved","TADALAFIL","2.5","MG","02515970"
"100493","952","ADDED","approved","URSODIOL","250","MG","02515520"
"100510","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02515717"
"100530","10021","ADDED","approved","CITRIC ACID","2.5","%","02515946"
"100539","5280","ADDED","approved","CHLORHEXIDINE ACETATE","0.5","%","02516039"
"100168","197","ADDED","active","BENZALKONIUM CHLORIDE","20.32","%","02512394"
"99821","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02508885"
"100500","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","500","MG","02515601"
"99833","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.2475","%","02509016"
"99835","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02509032"
"100547","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","240","MG","02516136"
"99696","662","ADDED","approved","PYRITHIONE ZINC","1","%","02507595"
"100537","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02516012"
"100531","197","ADDED","approved","BENZALKONIUM CHLORIDE","7.95","%","02515954"
"100509","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02515709"
"98598","20883","ADDED","approved","ABIRATERONE ACETATE","500","MG","02496100"
"100552","7554","ADDED","approved","PROGESTERONE","100","MG","02516187"
"100556","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.026","%","02516195"
"99697","8881","ADDED","approved","ISOPROPYL ALCOHOL","17.2","%","02507609"
"97891","21466","ADDED","approved","PIRFENIDONE","267","MG","02488833"
"100509","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02515709"
"100499","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02515598"
"100513","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.26","%","02515768"
"100284","1970","ADDED","approved","HOMOSALATE","10","%","02513668"
"100531","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","7.95","%","02515954"
"100545","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","120","MG","02516101"
"100516","20387","ADDED","approved","RIVAROXABAN","51.7","MG","02515873"
"99833","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.2475","%","02509016"
"99835","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02509032"
"100558","9152","ADDED","approved","DOCUSATE SODIUM","50","MG","02516209"
"100536","12346","ADDED","approved","TADALAFIL","20","MG","02516004"
"100510","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02515717"
"99740","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02508044"
"99919","21466","ADDED","approved","PIRFENIDONE","267","MG","02509938"
"100511","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02515725"
"99740","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.03","%","02508044"
"100508","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","20","MG","02515695"
"100556","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.034","%","02516195"
"99698","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.2","%","02507617"
"100512","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02515733"
"100535","12346","ADDED","approved","TADALAFIL","10","MG","02515997"
"100559","2564","ADDED","approved","CLONIDINE HYDROCHLORIDE","0.025","MG","02516217"
"100546","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","180","MG","02516128"
