ntp_code,ntp_formal_name,ntp_fr_description,changes
9000355,erythromycin 333 mg gastro-resistant capsule,érythromycine 333 mg capsule gastrorésistante,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19901231"" -> ""20230425"""
9013062,cytarabine 100 mg per 5 mL solution for injection vial,cytarabine 100 mg par 5 mL solution injectable fiole,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20140116"" -> ""20240731"""
9015066,methylphenidate hydrochloride 40 mg prolonged-release chewable tablet,chlorhydrate de méthylphénidate 40 mg comprimé à croquer à libération prolongée,ADDED
9015065,methylphenidate hydrochloride 30 mg prolonged-release chewable tablet,chlorhydrate de méthylphénidate 30 mg comprimé à croquer à libération prolongée,ADDED
9002709,pilocarpine hydrochloride 4 % ophthalmic drops,chlorhydrate de pilocarpine 4 % gouttes ophtalmiques,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19591231"" -> ""20220718"""
9014675,cilgavimab 150 mg per 1.5 mL solution for injection vial with tixagevimab 150 mg per 1.5 mL solution for injection vial,"cilgavimab 150 mg par 1,5 mL solution injectable fiole avec tixagévimab 150 mg par 1,5 mL solution injectable fiole","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20220419"" -> ""20240327"""
9013605,semaglutide 1 mg per actuation solution for injection pre-filled pen,sémaglutide 1 mg par actionnement solution injectable stylo prérempli,"ntp_status_effective_time: ""20180222"" -> ""20240328"""
9015070,dextromethorphan hydrobromide 20 mg per 20 mL and guaifenesin 400 mg per 20 mL and phenylephrine hydrochloride 10 mg per 20 mL oral solution,bromhydrate de dextrométhorphane 20 mg par 20 mL et guaïfénésine 400 mg par 20 mL et chlorhydrate de phényléphrine 10 mg par 20 mL solution orale,ADDED
9012774,acetylsalicylic acid 25 mg and dipyridamole 200 mg modified-release oral capsule,acide acétylsalicylique 25 mg et dipyridamole 200 mg capsule orale à libération modifiée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000417"" -> ""20240731"""
9015077,methotrexate (methotrexate sodium) 25 mg per mL solution for injection pen,méthotrexate (méthotrexate sodique) 25 mg par mL solution injectable stylo,ADDED
9003907,hyprolose 5 mg ophthalmic insert,hyprolose 5 mg insert ophtalmique,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20040525"" -> ""20240731"""
9013788,progesterone 200 mg oral capsule,progestérone 200 mg capsule orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20190207"" -> ""20240731"""
9001915,pyrithione zinc 2 % shampoo,pyrithione zincique 2 % shampoing,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19811231"" -> ""20230605"""
9013065,cytarabine 500 mg per 25 mL solution for injection vial,cytarabine 500 mg par 25 mL solution injectable fiole,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20140116"" -> ""20240731"""
9015064,methylphenidate hydrochloride 20 mg prolonged-release chewable tablet,chlorhydrate de méthylphénidate 20 mg comprimé à croquer à libération prolongée,ADDED
9015074,methotrexate (methotrexate sodium) 10 mg per 0.4 mL solution for injection pen,"méthotrexate (méthotrexate sodique) 10 mg par 0,4 mL solution injectable stylo",ADDED
9015071,fluconazole 200 mg oral tablet,fluconazole 200 mg comprimé oral,ADDED
9014902,camphor 3 % and lidocaine hydrochloride 5 % cutaneous solution,camphre 3 % et chlorhydrate de lidocaïne 5 % solution pour application cutanée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20211001"" -> ""20220331"""
9015072,landiolol hydrochloride 300 mg per vial powder for solution for injection,chlorhydrate de landiolol 300 mg par fiole poudre pour solution injectable,ADDED
9015073,mesalazine 1 g gastro-resistant tablet,mésalazine 1 g comprimé gastrorésistant,ADDED
9015078,methotrexate (methotrexate sodium) 7.5 mg per 0.3 mL solution for injection pen,"méthotrexate (méthotrexate sodique) 7,5 mg par 0,3 mL solution injectable stylo",ADDED
9015076,methotrexate (methotrexate sodium) 20 mg per 0.8 mL solution for injection pen,"méthotrexate (méthotrexate sodique) 20 mg par 0,8 mL solution injectable stylo",ADDED
9015075,methotrexate (methotrexate sodium) 15 mg per 0.6 mL solution for injection pen,"méthotrexate (méthotrexate sodique) 15 mg par 0,6 mL solution injectable stylo",ADDED
