ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
"9014225","morphine sulfate 10 mg per 1 mL solution for injection vial","NTP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ADDED"
"5accfddb50bfd0f2023a70600ec940a2","buprenorphine 100 mg per 0.5 mL prolonged-release solution for injection","NTP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"02482681","MORPHINE SULFATE INJECTION, USP (morphine sulfate 2 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"5accfddb50bfd0f2023a70600ec940a2","buprenorphine 100 mg per 0.5 mL prolonged-release solution for injection","NTP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ADDED"
"02482681","MORPHINE SULFATE INJECTION, USP (morphine sulfate 2 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ADDED"
"9014225","morphine sulfate 10 mg per 1 mL solution for injection vial","NTP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"02483092","SUBLOCADE (buprenorphine 300 mg per 1.5 mL prolonged-release solution for injection) INDIVIOR UK LIMITED","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"0c1411b0737e47516dcca252852ab37b","buprenorphine 300 mg per 1.5 mL prolonged-release solution for injection","NTP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"02483084","SUBLOCADE (buprenorphine 100 mg per 0.5 mL prolonged-release solution for injection) INDIVIOR UK LIMITED","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"02482746","MORPHINE SULFATE INJECTION, USP (morphine sulfate 10 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"0c1411b0737e47516dcca252852ab37b","buprenorphine 300 mg per 1.5 mL prolonged-release solution for injection","NTP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ADDED"
"02388197","TARO-TRAMADOL/ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) SUN PHARMA CANADA INC","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""RAN-TRAMADOL/ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> TARO-TRAMADOL/ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) SUN PHARMA CANADA INC"
"02483092","SUBLOCADE (buprenorphine 300 mg per 1.5 mL prolonged-release solution for injection) INDIVIOR UK LIMITED","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ADDED"
"02482746","MORPHINE SULFATE INJECTION, USP (morphine sulfate 10 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ADDED"
"02483084","SUBLOCADE (buprenorphine 100 mg per 0.5 mL prolonged-release solution for injection) INDIVIOR UK LIMITED","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ADDED"
"02172917","CALMYLIN PSE WITH CODEINE (codeine phosphate 3.3 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) TEVA CANADA LIMITED","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""CALMYLIN PSE WITH CODEINE (codeine phosphate 3.3 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL oral solution) TEVA CANADA LIMITED"" -> CALMYLIN PSE WITH CODEINE (codeine phosphate 3.3 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) TEVA CANADA LIMITED"
