mp_code,mp_formal_name,changes
"00013803","GRAVOL TABLETS (dimenhydrinate 50 mg oral tablet) CHURCH & DWIGHT CANADA CORP","Health_Canada_product_name: ""GRAVOL EASY TO SWALLOW TABLETS"" -> ""GRAVOL TABLETS""
mp_formal_name: ""GRAVOL EASY TO SWALLOW TABLETS (dimenhydrinate 50 mg oral tablet) CHURCH & DWIGHT CANADA CORP"" -> ""GRAVOL TABLETS (dimenhydrinate 50 mg oral tablet) CHURCH & DWIGHT CANADA CORP"""
"00230197","KIDS GRAVOL LIQUID (dimenhydrinate 15 mg per 5 mL syrup) CHURCH & DWIGHT CANADA CORP","Health_Canada_product_name: ""GRAVOL KIDS LIQUID"" -> ""KIDS GRAVOL LIQUID""
mp_formal_name: ""GRAVOL KIDS LIQUID (dimenhydrinate 15 mg per 5 mL syrup) CHURCH & DWIGHT CANADA CORP"" -> ""KIDS GRAVOL LIQUID (dimenhydrinate 15 mg per 5 mL syrup) CHURCH & DWIGHT CANADA CORP"""
"00313580","DIAZEPAM 5 TAB (diazepam 5 mg oral tablet) PRO DOC LIMITEE","DELETED"
"00330582","EFUDEX (fluorouracil 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.","Health_Canada_product_name: ""EFUDEX CRM 5%"" -> ""EFUDEX""
mp_formal_name: ""EFUDEX CRM 5% (fluorouracil 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""EFUDEX (fluorouracil 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."""
"00591475","STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC","DELETED"
"00780634","VITAMIN C (ascorbic acid (sodium ascorbate) 500 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","DELETED"
"00792705","PMS-DIPHENHYDRAMINE ELIXIR 2.5MG/ML (diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution) PHARMASCIENCE INC","DELETED"
"00893463","HOT LEMON RELIEF FOR SYMPTOMS OF COUGH AND COLD (ascorbic acid 50 mg per sachet and dextromethorphan hydrobromide 30 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) CELLCHEM PHARMACEUTICALS INC.","DELETED"
"01916475","PERCOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","DELETED"
"02025310","RISPERDAL (risperidone 4 mg oral tablet) JANSSEN INC","DELETED"
"02028786","SINEMET CR 100/25 (carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet) MERCK CANADA INC","DELETED"
"02047349","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU REGULAR STRENGTH (acetaminophen 325 mg per sachet and ascorbic acid 50 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) CELLCHEM PHARMACEUTICALS INC.","DELETED"
"02162814","APO-DICLO SR (diclofenac sodium 75 mg prolonged-release oral tablet) APOTEX INC","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20191003"" -> ""19951231"""
"02212307","CEFTIN (cefuroxime (cefuroxime axetil) 125 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC","Health_Canada_product_name: ""CEFTIN - PWS 125MG/5ML"" -> ""CEFTIN""
mp_formal_name: ""CEFTIN - PWS 125MG/5ML (cefuroxime (cefuroxime axetil) 125 mg per 5 mL powder for oral solution) GLAXOSMITHKLINE INC"" -> ""CEFTIN (cefuroxime (cefuroxime axetil) 125 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC"""
"02216086","ZERIT - CAP 15MG (stavudine 15 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA","DELETED"
"02230939","BUCKLEY'S NIGHTTIME COUGH & CONGESTION (diphenhydramine hydrochloride 12.5 mg per 5 mL and menthol 22 mg per 5 mL syrup) THE BUCKLEY'S COMPANY","Health_Canada_product_name: ""BUCKLEY'S NIGHT TIME MIXTURE"" -> ""BUCKLEY'S NIGHTTIME COUGH & CONGESTION""
mp_formal_name: ""BUCKLEY'S NIGHT TIME MIXTURE (diphenhydramine hydrochloride 12.5 mg per 5 mL and menthol 22 mg per 5 mL syrup) THE BUCKLEY'S COMPANY"" -> ""BUCKLEY'S NIGHTTIME COUGH & CONGESTION (diphenhydramine hydrochloride 12.5 mg per 5 mL and menthol 22 mg per 5 mL syrup) THE BUCKLEY'S COMPANY"""
"02238890","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU EXTRA STRENGTH (acetaminophen 650 mg per sachet and ascorbic acid 50 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) CELLCHEM PHARMACEUTICALS INC.","DELETED"
"02239967","ANALGESIC CREAM EXTRA STRENGTH ODORLESS (trolamine salicylate 15 % cutaneous cream) PHARMASCIENCE INC","DELETED"
"02245214","VITAMIN C (ascorbic acid 500 mg per mL solution for injection 50 mL vial) MYLAN PHARMACEUTICALS ULC","DELETED"
"02250616","CLIMARA PRO (estradiol 45 mcg per 24 hour and levonorgestrel 15 mcg per 24 hour transdermal patch) BAYER INC","DELETED"
"02285827","GD-GABAPENTIN (gabapentin 300 mg oral capsule) GENMED A DIVISION OF PFIZER CANADA ULC","DELETED"
