mp_code,mp_formal_name,mp_fr_description,changes
"00010200","PROPYL-THYRACIL (propylthiouracil 50 mg oral tablet) PALADIN LABS INC.","PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN LABS INC.","mp_formal_name: ""PROPYL-THYRACIL (propylthiouracil 50 mg oral tablet) PALADIN LABS INC"" -> ""PROPYL-THYRACIL (propylthiouracil 50 mg oral tablet) PALADIN LABS INC.""
mp_fr_description: ""PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN LABS INC"" -> ""PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN LABS INC."""
"00010219","PROPYL-THYRACIL (propylthiouracil 100 mg oral tablet) PALADIN LABS INC.","PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN LABS INC.","mp_formal_name: ""PROPYL-THYRACIL (propylthiouracil 100 mg oral tablet) PALADIN LABS INC"" -> ""PROPYL-THYRACIL (propylthiouracil 100 mg oral tablet) PALADIN LABS INC.""
mp_fr_description: ""PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN LABS INC"" -> ""PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN LABS INC."""
"00010383","SINTROM (acenocoumarol 1 mg oral tablet) PALADIN LABS INC.","SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN LABS INC.","mp_formal_name: ""SINTROM (acenocoumarol 1 mg oral tablet) PALADIN LABS INC"" -> ""SINTROM (acenocoumarol 1 mg oral tablet) PALADIN LABS INC.""
mp_fr_description: ""SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN LABS INC"" -> ""SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN LABS INC."""
"00010391","SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC.","SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN LABS INC.","mp_formal_name: ""SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC"" -> ""SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC.""
mp_fr_description: ""SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN LABS INC"" -> ""SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN LABS INC."""
"00015741","TAPAZOLE 5MG TABLET (methimazole 5 mg oral tablet) PALADIN LABS INC.","TAPAZOLE 5MG TABLET (méthimazole 5 mg comprimé oral) PALADIN LABS INC.","mp_formal_name: ""TAPAZOLE 5MG TABLET (methimazole 5 mg oral tablet) PALADIN LABS INC"" -> ""TAPAZOLE 5MG TABLET (methimazole 5 mg oral tablet) PALADIN LABS INC.""
mp_fr_description: ""TAPAZOLE 5MG TABLET (méthimazole 5 mg comprimé oral) PALADIN LABS INC"" -> ""TAPAZOLE 5MG TABLET (méthimazole 5 mg comprimé oral) PALADIN LABS INC."""
"00021261","TEVA-CHLOROQUINE (chloroquine phosphate 250 mg oral tablet) TEVA CANADA LIMITED","TEVA-CHLOROQUINE (phosphate de chloroquine 250 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19681231"" -> ""20201013"""
"00074454","LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % and flumethasone pivalate 0.02 % otic drops) PALADIN LABS INC.","LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN LABS INC.","mp_formal_name: ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % and flumethasone pivalate 0.02 % otic drops) PALADIN LABS INC"" -> ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % and flumethasone pivalate 0.02 % otic drops) PALADIN LABS INC.""
mp_fr_description: ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN LABS INC"" -> ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN LABS INC."""
"00074462","LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) PALADIN LABS INC.","LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN LABS INC.","mp_formal_name: ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) PALADIN LABS INC"" -> ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) PALADIN LABS INC.""
mp_fr_description: ""LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN LABS INC"" -> ""LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN LABS INC."""
"00074500","VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) PALADIN LABS INC.","VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN LABS INC.","mp_formal_name: ""VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) PALADIN LABS INC"" -> ""VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) PALADIN LABS INC.""
mp_fr_description: ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN LABS INC"" -> ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN LABS INC."""
"00176141","BELLERGAL SPACETABS (belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet) PALADIN LABS INC.","BELLERGAL SPACETABS (belladone 0,2 mg et tartrate d'ergotamine 0,6 mg et phénobarbital 40 mg comprimé oral à libération prolongée) PALADIN LABS INC.","mp_formal_name: ""BELLERGAL SPACETABS (belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet) PALADIN LABS INC"" -> ""BELLERGAL SPACETABS (belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet) PALADIN LABS INC.""
mp_fr_description: ""BELLERGAL SPACETABS (belladone 0,2 mg et tartrate d'ergotamine 0,6 mg et phénobarbital 40 mg comprimé oral à libération prolongée) PALADIN LABS INC"" -> ""BELLERGAL SPACETABS (belladone 0,2 mg et tartrate d'ergotamine 0,6 mg et phénobarbital 40 mg comprimé oral à libération prolongée) PALADIN LABS INC."""
