ntp_code,ntp_formal_name,changes
"9003635","caspofungin (caspofungin acetate) 50 mg per vial powder for solution for injection","ADDED"
"9002929","famciclovir 250 mg oral tablet","ADDED"
"9012559","abacavir (abacavir sulfate) 20 mg per mL oral solution","ADDED"
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20180403"" -> ""20180501"""
"9001076","ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 1000 mg prolonged-release oral tablet","ADDED"
"9003764","efavirenz 600 mg oral tablet","ADDED"
"9000588","ipratropium bromide 21 mcg per actuation nasal spray","ADDED"
"9003337","acetylsalicylic acid 80 mg gastro-resistant tablet","ADDED"
"9004335","maraviroc 150 mg oral tablet","ADDED"
"9005370","simeprevir (simeprevir sodium) 150 mg oral capsule","ADDED"
"9002397","zidovudine 50 mg per 5 mL syrup","ADDED"
"9001706","pyrazinamide 500 mg oral tablet","ADDED"
"9006272","ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20180403"" -> ""20180501"""
"9012523","naloxone hydrochloride 2 mg per 2 mL solution for injection vial","ADDED"
"9004944","dapsone 5 % cutaneous gel","ADDED"
"9005179","ondansetron 4 mg orodispersible film","ADDED"
"9002240","acetylsalicylic acid 500 mg gastro-resistant tablet","ADDED"
"9003272","ampicillin (ampicillin sodium) 2 g per vial powder for solution for injection","ADDED"
"9005265","etravirine 25 mg oral tablet","ADDED"
"9000650","dexamethasone 0.75 mg oral tablet","ADDED"
"9000315","dexamethasone phosphate (dexamethasone sodium phosphate) 20 mg per 5 mL solution for injection vial","ADDED"
"9000010","testosterone cypionate 1000 mg per 10 mL solution for injection vial","ADDED"
"9012536","ondansetron (ondansetron hydrochloride) 8 mg per 4 mL solution for injection vial","ADDED"
"9006195","dolutegravir (dolutegravir sodium) 25 mg oral tablet","ADDED"
"9001796","rifampin 300 mg oral capsule","ADDED"
"9003368","efavirenz 200 mg oral capsule","ADDED"
"9005019","darunavir (darunavir ethanolate) 150 mg oral tablet","ADDED"
