tm_code,tm_formal_name,changes
"8001232","spiramycin","ADDED"
"8000795","acetylsalicylic acid","ADDED"
"8001207","inosine pranobex","ADDED"
"8001231","simeprevir","ADDED"
"8001220","ombitasvir and paritaprevir and ritonavir","ADDED"
"8001077","cromolyn","ADDED"
"8001166","acetaminophen and diphenhydramine","ADDED"
"8001060","omalizumab","ADDED"
"8001162","abacavir","ADDED"
"8001228","rilpivirine","ADDED"
"8001191","dolutegravir","ADDED"
"8001216","micafungin","ADDED"
"8001205","ganciclovir","ADDED"
"8000202","ipratropium","ADDED"
"8001183","dapsone","ADDED"
"8001210","lamivudine","ADDED"
"8000985","amlodipine and telmisartan","ADDED"
"8000006","testosterone","ADDED"
"8001178","cefoxitin","ADDED"
"8001204","fosamprenavir","ADDED"
"8001236","tenofovir alafenamide","ADDED"
"8001237","tenofovir disoproxil","ADDED"
"8001198","emtricitabine and tenofovir disoproxil","ADDED"
"8001177","cefotaxime","ADDED"
"8001201","ethambutol","ADDED"
"8001238","tigecycline","ADDED"
"8001176","cefepime","ADDED"
"8000848","dexamethasone (base) and tobramycin","ADDED"
"8001214","maraviroc","ADDED"
"8001193","efavirenz and emtricitabine and tenofovir disoproxil","ADDED"
"8001174","caspofungin","ADDED"
"8001234","streptomycin","ADDED"
"8001186","didanosine","ADDED"
"8001168","adefovir","ADDED"
"8001170","anidulafungin","ADDED"
"8001181","colistin","ADDED"
"8000114","dexamethasone phosphate","ADDED"
"8001097","chloral hydrate","ADDED"
"8001233","stavudine","ADDED"
"8000915","levonorgestrel","ADDED"
"8000028","dexamethasone (base)","ADDED"
"8001203","famciclovir","ADDED"
"8001164","abacavir and lamivudine","ADDED"
"8001068","ampicillin","ADDED"
"8001230","saquinavir","ADDED"
"8000933","latanoprost and timolol","ADDED"
"8000891","naloxone","ADDED"
"8001192","efavirenz","ADDED"
"8001197","emtricitabine and tenofovir alafenamide","ADDED"
"8001202","etravirine","ADDED"
"8001108","ibutilide","ADDED"
"8001208","itraconazole","ADDED"
"8001229","ritonavir","ADDED"
"8001218","nevirapine","ADDED"
"8001227","rifampin","ADDED"
"8001189","diphenhydramine and naproxen","ADDED"
"8000947","levofloxacin","ADDED"
"8001206","gentamicin","ADDED"
"8001223","pyrazinamide","ADDED"
"8001209","ketoconazole","ADDED"
"8001163","abacavir and dolutegravir and lamivudine","ADDED"
"8001226","rifabutin","ADDED"
"8001154","peramivir","tm_status: ""ACTIVE"" -> ""INACTIVE"""
"8001194","elbasvir and grazoprevir","ADDED"
"8001211","lamivudine and zidovudine","ADDED"
"8001165","abacavir and lamivudine and zidovudine","ADDED"
"8001240","zidovudine","ADDED"
"8001212","ledipasvir and sofosbuvir","ADDED"
"8001217","nelfinavir","ADDED"
"8001169","amikacin","ADDED"
"8001106","ondansetron","ADDED"
"8001219","norfloxacin","ADDED"
"8001239","tipranavir","ADDED"
"8001153","palonosetron","ADDED"
"8001195","emtricitabine and rilpivirine and tenofovir alafenamide","ADDED"
"8001184","daptomycin","ADDED"
"8001171","atazanavir","ADDED"
"8000159","ciprofloxacin","ADDED"
"8001185","darunavir","ADDED"
"8001200","ertapenem","ADDED"
"8001182","daclatasvir","ADDED"
"8001225","raltitrexed","ADDED"
"8001215","meropenem","ADDED"
"8001235","telavancin","ADDED"
"8001222","piperacillin","ADDED"
"8001224","raltegravir","ADDED"
