ntp_code,ntp_formal_name,ntp_fr_description,changes
"0ed69a0d49d3aee5699f275eea77f87d","somatropin 0.2 mg powder for solution for injection","somatropine 0,2 mg poudre pour solution injectable","ADDED"
"3bc93048f44e73c5f51bc0d5a3b4a0dd","mineral oil heavy 52.74 % cutaneous ointment","huile minérale lourde 52,74 % pommade cutanée","ADDED"
"4b174d51ed1140bc47573fff856292ba","fremanezumab 225 mg per 1.5 mL solution for injection syringe","frémanézumab 225 mg par 1,5 mL solution injectable seringue","ADDED"
"4b32714d687a3cfa92f113601759bf14","glasdegib (glasdegib maleate) 100 mg oral tablet","glasdégib (maléate de glasdégib) 100 mg comprimé oral","ADDED"
"5cb0171ffe5a2613c09e7052d200f43d","cabotegravir 600 mg per 3 mL prolonged-release suspension for injection vial with rilpivirine 900 mg per 3 mL prolonged-release suspension for injection vial","cabotégravir 600 mg par 3 mL suspension injectable à libération prolongée fiole avec rilpivirine 900 mg par 3 mL suspension injectable à libération prolongée fiole","ADDED"
"6597495894228d36f988e16ee1342607","cabotegravir (cabotegravir sodium) 30 mg oral tablet","cabotégravir (cabotégravir sodique) 30 mg comprimé oral","ADDED"
"6c901fa807fe22bc7e828723d97a834b","morphine sulfate 100 mg per 100 mL solution for injection bag","sulfate de morphine 100 mg par 100 mL solution injectable sac","ADDED"
"73b2bee240e79e449a1dbd1b3146b9ac","ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée","ADDED"
"7419e038f81747487d36d0f935358e90","fluconazole 50 mg per 5 mL oral solution","fluconazole 50 mg par 5 mL solution orale","ADDED"
"7f29c1c35266aa9e4b2ae095e3b1765b","caplacizumab 11 mg per vial NA","caplacizumab 11 mg par fiole NA","ADDED"
"86611e7ec3d31a1d7cf1b9f44848d6a1","adalimumab 20 mg per 0.2 mL solution for injection syringe","adalimumab 20 mg par 0,2 mL solution injectable seringue","ADDED"
"87ade94f5dfcb1a0d9ecf324d79bfd34","glasdegib (glasdegib maleate) 25 mg oral tablet","glasdégib (maléate de glasdégib) 25 mg comprimé oral","ADDED"
"9000020","warfarin sodium 1 mg oral tablet","warfarine sodique 1 mg comprimé oral","ntp_status_effective_time: ""19571231"" -> ""20000809"""
"9000021","warfarin sodium 5 mg oral tablet","warfarine sodique 5 mg comprimé oral","ntp_status_effective_time: ""19571231"" -> ""20000809"""
"9000030","conjugated estrogens 0.625 mg oral tablet","oestrogènes conjugués 0,625 mg comprimé oral","ntp_status_effective_time: ""20180504"" -> ""20200923"""
"9000105","benztropine mesylate 2 mg oral tablet","mésylate de benztropine 2 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19781231"" -> ""20170803"""
"9000872","risperidone 0.5 mg oral tablet","rispéridone 0,5 mg comprimé oral","ntp_status_effective_time: ""19990917"" -> ""20060705"""
