ntp_code,ntp_formal_name,changes
"9012728","insulin lispro 50 unit per mL and insulin lispro protamine 50 unit per mL suspension for injection 3 mL pen","ADDED"
"9004629","carbidopa 18.75 mg and entacapone 200 mg and levodopa 75 mg oral tablet","ADDED"
"9000633","salbutamol (salbutamol sulfate) 4 mg oral tablet","ADDED"
"9009623","furosemide 40 mg per 4 mL solution for injection vial","ntp_status_effective_time: ""20110608"" -> ""20170731"""
"9003689","acetaminophen 80 mg and chlorpheniramine maleate 0.5 mg and phenylephrine hydrochloride 1.25 mg oral tablet","DELETED"
"9012633","hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution  per vial","ntp_formal_name: ""hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution  per vial"" -> ""hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial"""
"9002229","vancomycin (vancomycin hydrochloride) 125 mg oral capsule","ADDED"
"9012724","insulin isophane pork 100 unit per mL suspension for injection 10 mL vial","ADDED"
"9012699","cobicistat 150 mg and darunavir (darunavir ethanolate) 800 mg and emtricitabine 200 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 10 mg oral tablet","ADDED"
"9002509","acetaminophen 160 mg oral tablet","DELETED"
"210d9229fa1608d4f1600f6cf5442759","insulin glulisine 100 unit per mL solution for injection 10 mL vial","ADDED"
"4f973e145fb14c63f665b781e9cfa14c","insulin glulisine 100 unit per mL solution for injection 3 mL cartridge","ADDED"
"9006272","ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"df105df00ebc3fd0fb17299d9d8fd95f","insulin glulisine 100 unit per mL solution for injection 3 mL pen","ADDED"
"9001912","miconazole nitrate 400 mg pessary","ADDED"
"9004414","carbidopa 12.5 mg and entacapone 200 mg and levodopa 50 mg oral tablet","ADDED"
"9012727","insulin lispro 50 unit per mL and insulin lispro protamine 50 unit per mL suspension for injection 3 mL cartridge","ADDED"
"9003846","almotriptan (almotriptan malate) 12.5 mg oral tablet","ntp_status_effective_time: ""20031208"" -> ""20130722"""
"0d256fee2ae1ec314ea6d7d4f3cc217b","levetiracetam 1000 mg oral tablet","ADDED"
"9001719","miconazole nitrate 2 % cutaneous cream","ADDED"
"9001349","fentanyl (fentanyl citrate) 800 mcg sublingual tablet","DELETED"
"9000634","salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"9012719","insulin human 30 unit per mL and insulin isophane human 70 unit per mL suspension for injection 10 mL vial","ADDED"
"9012720","insulin human 30 unit per mL and insulin isophane human 70 unit per mL suspension for injection 3 mL cartridge","ADDED"
"9002458","doxepin (doxepin hydrochloride) 150 mg oral capsule","ntp_status_effective_time: ""19921231"" -> ""19931231"""
"9000692","salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"9003465","levonorgestrel 0.75 mg oral tablet","ntp_status_effective_time: ""20000224"" -> ""20130925"""
"9012630","fludrocortisone acetate 0.1 mg oral tablet","ADDED"
"9001344","fentanyl (fentanyl citrate) 100 mcg sublingual tablet","DELETED"
"9002903","vancomycin (vancomycin hydrochloride) 5 g per vial powder for solution for injection","ADDED"
"9000849","salbutamol (salbutamol sulfate) 5 mg per 5 mL solution for injection ampoule","ADDED"
"9012721","insulin human 40 unit per mL and insulin isophane human 60 unit per mL suspension for injection 3 mL cartridge","ADDED"
"9001814","miconazole nitrate 2 % vaginal cream","ADDED"
"28bdcf9b10b731590fb4bd19ce099b74","ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet","ADDED"
"9003500","vancomycin (vancomycin hydrochloride) 10 g per vial powder for solution for injection","ADDED"
"9012716","insulin human 100 unit per mL solution for injection 10 mL vial","ADDED"
"9012387","salbutamol (salbutamol sulfate) 200 mcg per actuation inhalation powder","ADDED"
"9012718","insulin human 100 unit per mL solution for injection 3 mL pen","ADDED"
"04e6088d5a3dad35609ea5a16f64e9ed","mesalazine 1 g per actuation rectal foam","ADDED"
"ca9ac672bf7cb87a455302685281cb74","vilazodone hydrochloride 10 mg oral tablet with vilazodone hydrochloride 20 mg oral tablet","ADDED"
"9012641","nadroparin calcium 1900 unit per 0.2 mL solution for injection syringe","DELETED"
"9000444","salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"8ffce91183f65998e579187c11431a1c","apomorphine hydrochloride 10 mg per mL solution for injection 3 mL pen","ADDED"
"9003106","miconazole nitrate 2 % cutaneous spray","ADDED"
"9009617","furosemide 20 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20110608"" -> ""20170731"""
"9004630","carbidopa 31.25 mg and entacapone 200 mg and levodopa 125 mg oral tablet","ADDED"
"9012725","insulin lispro 25 unit per mL and insulin lispro protamine 75 unit per mL suspension for injection 3 mL cartridge","ADDED"
"9000812","mometasone furoate 50 mcg per spray nasal spray","ADDED"
"9006467","triamcinolone hexacetonide 20 mg per 1 mL suspension for injection vial","ntp_status_effective_time: ""20170705"" -> ""20180605"""
"9012717","insulin human 100 unit per mL solution for injection 3 mL cartridge","ADDED"
"9002497","vancomycin (vancomycin hydrochloride) 1 g per vial powder for solution for injection","ADDED"
"9006201","alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup","ntp_status_effective_time: ""19831231"" -> ""19970326"""
"9003365","miconazole nitrate 1200 mg pessary","ADDED"
"9000248","erythromycin (erythromycin stearate) 500 mg oral tablet","DELETED"
"9001940","dipyridamole 25 mg oral tablet","ADDED"
"9010880","nitroglycerin 100 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9002382","nicotinic acid 500 mg prolonged-release oral tablet","ntp_status_effective_time: ""19911231"" -> ""20090522"""
"9003654","miconazole nitrate 4 % vaginal cream","ADDED"
"af58223649e4c45cc619dbcca8dce734","acetylsalicylic acid 25 mg and dipyridamole 200 mg modified-release oral capsule","ADDED"
"9012722","insulin human 50 unit per mL and insulin isophane human 50 unit per mL suspension for injection 3 mL cartridge","ADDED"
"9004415","carbidopa 25 mg and entacapone 200 mg and levodopa 100 mg oral tablet","ADDED"
"9012744","nicotinamide 100 mg per mL solution for injection 10 mL vial","ADDED"
"9012723","insulin human 500 unit per mL solution for injection 3 mL pen","ADDED"
"82a90d0f0a805786bf3836f2081ec4b2","acetylsalicylic acid 375 mg and caffeine (caffeine citrate) 15 mg and codeine phosphate 30 mg oral tablet","ADDED"
"9012726","insulin lispro 25 unit per mL and insulin lispro protamine 75 unit per mL suspension for injection 3 mL pen","ADDED"
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9002230","vancomycin (vancomycin hydrochloride) 250 mg oral capsule","ADDED"
"9001352","fentanyl (fentanyl citrate) 600 mcg sublingual tablet","DELETED"
"9001346","fentanyl (fentanyl citrate) 300 mcg sublingual tablet","DELETED"
"9009350","estradiol 0.1 % transdermal gel","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9001347","fentanyl (fentanyl citrate) 400 mcg sublingual tablet","DELETED"
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9000338","salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle","ADDED"
"8a359646dfc1d4bdd05fd326ebd3b37d","benzydamine hydrochloride 0.15 % gargle/mouthwash","ADDED"
"9006236","digoxin 1 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9002498","vancomycin (vancomycin hydrochloride) 500 mg per vial powder for solution for injection","ADDED"
"9012729","insulin pork 100 unit per mL solution for injection 10 mL vial","ADDED"
"9009401","ethinyl estradiol 35 mcg and norgestimate 250 mcg with lactose oral tablet","DELETED"
"b8df86e835457e2e16b718edc29cb45e","miconazole nitrate 100 mg pessary with miconazole nitrate 2 % cutaneous cream","ADDED"
"9001188","tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule","ntp_status_effective_time: ""20070221"" -> ""20070427"""
