drug_code,mp_code,mp_formal_name,mp_fr_description,changes
44,00050857,GENTIANE VIOLET LIQ TOP (gentian violet 1 % cutaneous solution) LABORATOIRE ATLAS INC,GENTIANE VIOLET LIQ TOP (violet de gentiane 1 % solution pour application cutanée) LABORATOIRE ATLAS INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19511231"" -> ""20190510"""
4710,00557102,RIVA-DICYCLOMINE (dicyclomine hydrochloride 10 mg oral capsule) LABORATOIRE RIVA INC.,RIVA-DICYCLOMINE (chlorhydrate de dicyclomine 10 mg capsule orale) LABORATOIRE RIVA INC.,"mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20200612"" -> ""19821231"""
5326,00587737,HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC,HUMULIN N (insuline isophane humaine 100 unité par mL suspension injectable 10 mL fiole) ELI LILLY CANADA INC,DELETED
7203,00674354,COLLYRE BLEU LAITER (methylene blue 0.2 mg per mL and naphazoline nitrate 0.5 mg per mL ophthalmic drops) FRILAB SA,"COLLYRE BLEU LAITER (bleu de méthylène 0,2 mg par mL et nitrate de naphazoline 0,5 mg par mL gouttes ophtalmiques) FRILAB SA","mp_formal_name: ""COLLYRE BLEU LAITER (methylene blue 0.2 mg per mL and naphazoline nitrate 0.5 mg per mL ophthalmic drops) B̲I̲O̲C̲O̲D̲E̲X̲ ̲S̲A̲S̲"" -> ""COLLYRE BLEU LAITER (methylene blue 0.2 mg per mL and naphazoline nitrate 0.5 mg per mL ophthalmic drops) F̲R̲I̲L̲A̲B̲ ̲S̲A̲""
mp_fr_description: ""COLLYRE BLEU LAITER (bleu de méthylène 0,2 mg par mL et nitrate de naphazoline 0,5 mg par mL gouttes ophtalmiques) B̲I̲O̲C̲O̲D̲E̲X̲ ̲S̲A̲S̲"" -> ""COLLYRE BLEU LAITER (bleu de méthylène 0,2 mg par mL et nitrate de naphazoline 0,5 mg par mL gouttes ophtalmiques) F̲R̲I̲L̲A̲B̲ ̲S̲A̲"""
10169,00807788,BLEPHAMIDE (prednisolone acetate 0.2 % and sulfacetamide sodium 10 % ophthalmic drops) ALLERGAN INC,"BLEPHAMIDE (acétate de prednisolone 0,2 % et sulfacétamide sodique 10 % gouttes ophtalmiques) ALLERGAN INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19891231"" -> ""20220121"""
14142,02014327,MS CONTIN (morphine sulfate 200 mg prolonged-release oral tablet) PURDUE PHARMA,MS CONTIN (sulfate de morphine 200 mg comprimé oral à libération prolongée) PURDUE PHARMA,"Health_Canada_product_name: ""MS CONTIN SRT 200MG"" -> ""MS CONTIN""
mp_formal_name: ""MS CONTIN ̲S̲R̲T̲ ̲2̲0̲0̲M̲G̲ (morphine sulfate 200 mg prolonged-release oral tablet) PURDUE PHARMA"" -> ""MS CONTIN (morphine sulfate 200 mg prolonged-release oral tablet) PURDUE PHARMA""
mp_fr_description: ""MS CONTIN ̲S̲R̲T̲ ̲2̲0̲0̲M̲G̲ (sulfate de morphine 200 mg comprimé oral à libération prolongée) PURDUE PHARMA"" -> ""MS CONTIN (sulfate de morphine 200 mg comprimé oral à libération prolongée) PURDUE PHARMA"""
14176,02014297,MS CONTIN (morphine sulfate 30 mg prolonged-release oral tablet) PURDUE PHARMA,MS CONTIN (sulfate de morphine 30 mg comprimé oral à libération prolongée) PURDUE PHARMA,"Health_Canada_product_name: ""MS CONTIN SRT 30MG"" -> ""MS CONTIN""
mp_formal_name: ""MS CONTIN ̲S̲R̲T̲ ̲3̲0̲M̲G̲ (morphine sulfate 30 mg prolonged-release oral tablet) PURDUE PHARMA"" -> ""MS CONTIN (morphine sulfate 30 mg prolonged-release oral tablet) PURDUE PHARMA""
mp_fr_description: ""MS CONTIN ̲S̲R̲T̲ ̲3̲0̲M̲G̲ (sulfate de morphine 30 mg comprimé oral à libération prolongée) PURDUE PHARMA"" -> ""MS CONTIN (sulfate de morphine 30 mg comprimé oral à libération prolongée) PURDUE PHARMA"""
14178,02014319,MS CONTIN (morphine sulfate 100 mg prolonged-release oral tablet) PURDUE PHARMA,MS CONTIN (sulfate de morphine 100 mg comprimé oral à libération prolongée) PURDUE PHARMA,"Health_Canada_product_name: ""MS CONTIN SRT 100MG"" -> ""MS CONTIN""
mp_formal_name: ""MS CONTIN ̲S̲R̲T̲ ̲1̲0̲0̲M̲G̲ (morphine sulfate 100 mg prolonged-release oral tablet) PURDUE PHARMA"" -> ""MS CONTIN (morphine sulfate 100 mg prolonged-release oral tablet) PURDUE PHARMA""
mp_fr_description: ""MS CONTIN ̲S̲R̲T̲ ̲1̲0̲0̲M̲G̲ (sulfate de morphine 100 mg comprimé oral à libération prolongée) PURDUE PHARMA"" -> ""MS CONTIN (sulfate de morphine 100 mg comprimé oral à libération prolongée) PURDUE PHARMA"""
14394,02014300,MS CONTIN (morphine sulfate 60 mg prolonged-release oral tablet) PURDUE PHARMA,MS CONTIN (sulfate de morphine 60 mg comprimé oral à libération prolongée) PURDUE PHARMA,"Health_Canada_product_name: ""MS CONTIN SRT 60MG"" -> ""MS CONTIN""
mp_formal_name: ""MS CONTIN ̲S̲R̲T̲ ̲6̲0̲M̲G̲ (morphine sulfate 60 mg prolonged-release oral tablet) PURDUE PHARMA"" -> ""MS CONTIN (morphine sulfate 60 mg prolonged-release oral tablet) PURDUE PHARMA""
mp_fr_description: ""MS CONTIN ̲S̲R̲T̲ ̲6̲0̲M̲G̲ (sulfate de morphine 60 mg comprimé oral à libération prolongée) PURDUE PHARMA"" -> ""MS CONTIN (sulfate de morphine 60 mg comprimé oral à libération prolongée) PURDUE PHARMA"""
14395,02015439,MS CONTIN (morphine sulfate 15 mg prolonged-release oral tablet) PURDUE PHARMA,MS CONTIN (sulfate de morphine 15 mg comprimé oral à libération prolongée) PURDUE PHARMA,"Health_Canada_product_name: ""MS CONTIN SRT 15MG"" -> ""MS CONTIN""
mp_formal_name: ""MS CONTIN ̲S̲R̲T̲ ̲1̲5̲M̲G̲ (morphine sulfate 15 mg prolonged-release oral tablet) PURDUE PHARMA"" -> ""MS CONTIN (morphine sulfate 15 mg prolonged-release oral tablet) PURDUE PHARMA""
mp_fr_description: ""MS CONTIN ̲S̲R̲T̲ ̲1̲5̲M̲G̲ (sulfate de morphine 15 mg comprimé oral à libération prolongée) PURDUE PHARMA"" -> ""MS CONTIN (sulfate de morphine 15 mg comprimé oral à libération prolongée) PURDUE PHARMA"""
18290,02063905,MICROLAX MICRO ENEMA (sodium citrate 450 mg per 5 mL and sodium lauryl sulfoacetate 45 mg per 5 mL and sorbitol 3125 mg per 5 mL rectal solution) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,MICROLAX MICRO ENEMA (citrate de sodium 450 mg par 5 mL et laurylsulfoacétate de sodium 45 mg par 5 mL et sorbitol 3125 mg par 5 mL solution rectale) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19951231"" -> ""20200806"""
