tm_code,tm_formal_name,changes
"8002096","calcium carbonate and famotidine and magnesium hydroxide","ADDED"
"8001958","tetrahydrozoline","ADDED"
"8000849","enalapril and hydrochlorothiazide","ADDED"
"8002122","glycerin and hypromellose","ADDED"
"8002129","hexylresorcinol and levomenthol","ADDED"
"8002043","oxaliplatin","ADDED"
"8002123","glycerin and naphazoline","ADDED"
"8002134","levocarnitine","ADDED"
"8002113","codeine and pseudoephedrine and triprolidine","ADDED"
"8001835","levobunolol","ADDED"
"8001015","cocoa butter and phenylephrine","ADDED"
"8002157","silicone","ADDED"
"8001670","nafarelin","ADDED"
"8000900","hamamelis virginiana and phenylephrine","ADDED"
"8002093","amylmetacresol and dichlorobenzyl alcohol","ADDED"
"8002131","isopropyl myristate","ADDED"
"8001751","dimethicone and white petrolatum","ADDED"
"8001867","petrolatum and zinc oxide","ADDED"
"8001544","vigabatrin","ADDED"
"8001881","white petrolatum and zinc oxide","ADDED"
"8000812","hydrocortisone and zinc sulfate","ADDED"
"8000948","acetaminophen and pamabrom","ADDED"
"8000855","benzalkonium and coal tar and salicylic acid","ADDED"
"8002089","aluminum chlorohydrate and methylprednisolone acetate and neomycin and sulfur","ADDED"
"8001584","besifloxacin","ADDED"
"8001511","posaconazole","ADDED"
"8002148","naloxegol","ADDED"
"8002117","dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline","ADDED"
"8002103","cetrimonium and lidocaine","ADDED"
"8001968","tolnaftate","ADDED"
"8001706","bismuth subsalicylate and calcium carbonate","ADDED"
"8002081","propofol","ADDED"
"8002111","coal tar and salicylic acid and triclosan","ADDED"
"8001750","dimethicone and petrolatum","ADDED"
"8002112","codeine and guaifenesin and pseudoephedrine and triprolidine","ADDED"
"8001766","epoprostenol","ADDED"
"8001663","ivacaftor","ADDED"
"8002094","amylmetacresol and dichlorobenzyl alcohol and menthol","ADDED"
"8002115","dextran 70 and glycerin and hypromellose","ADDED"
"8002114","collagenase clostridium histolyticum","ADDED"
"8002106","cisatracurium","ADDED"
"8000118","enalapril","ADDED"
"8002060","pegvisomant","ADDED"
"8002164","tryptophan","ADDED"
"8001632","dihydroergotamine","ADDED"
"8001465","exenatide","ADDED"
"8001657","fosfomycin","ADDED"
"8002156","prednisolone and sulfacetamide","ADDED"
"8001779","fluorouracil","ADDED"
"8002150","oxymetazoline","ADDED"
"8002105","chloroxylenol and coal tar and menthol","ADDED"
"8002116","dextran 70 and hypromellose","ADDED"
"8001963","thyrotropin alfa","ADDED"
"8002124","glycerin and naphazoline and zinc sulfate","ADDED"
"8002127","glycerin and propylene glycol","ADDED"
"8002083","prucalopride","ADDED"
"8002090","aluminum hydroxide and dimethicone and magnesium hydroxide","ADDED"
"8002097","calcium carbonate and magnesium hydroxide and simethicone","ADDED"
"8001467","fexofenadine and pseudoephedrine","ADDED"
"8002108","citric acid and magnesium oxide and sodium picosulfate","ADDED"
"8002100","camphor and glycol salicylate and levomenthol","ADDED"
"8001702","benzalkonium and pramoxine","ADDED"
"8000823","phenylephrine","ADDED"
"8001880","white petrolatum","ADDED"
"8002135","loperamide and simethicone","ADDED"
"8001130","lixisenatide","ADDED"
