drug_code,mp_code,mp_formal_name,mp_fr_description,changes
793,00000809,ALCON TEARS 0.5% (hypromellose 0.5 % ophthalmic drops) ALCON CANADA INC,"ALCON TEARS 0.5% (hypromellose 0,5 % gouttes ophtalmiques) ALCON CANADA INC","Health_Canada_product_name: ""ISOPTO TEARS 0.5%"" -> ""ALCON TEARS 0.5%""
mp_formal_name: ""I̲S̲O̲P̲T̲O̲ TEARS 0.5% (hypromellose 0.5 % ophthalmic drops) ALCON CANADA INC"" -> ""A̲L̲C̲O̲N̲ TEARS 0.5% (hypromellose 0.5 % ophthalmic drops) ALCON CANADA INC""
mp_fr_description: ""I̲S̲O̲P̲T̲O̲ TEARS 0.5% (hypromellose 0,5 % gouttes ophtalmiques) ALCON CANADA INC"" -> ""A̲L̲C̲O̲N̲ TEARS 0.5% (hypromellose 0,5 % gouttes ophtalmiques) ALCON CANADA INC"""
794,00000817,ALCON TEARS 1% (hypromellose 1 % ophthalmic drops) ALCON CANADA INC,ALCON TEARS 1% (hypromellose 1 % gouttes ophtalmiques) ALCON CANADA INC,"Health_Canada_product_name: ""ISOPTO TEARS 1%"" -> ""ALCON TEARS 1%""
mp_formal_name: ""I̲S̲O̲P̲T̲O̲ TEARS 1% (hypromellose 1 % ophthalmic drops) ALCON CANADA INC"" -> ""A̲L̲C̲O̲N̲ TEARS 1% (hypromellose 1 % ophthalmic drops) ALCON CANADA INC""
mp_fr_description: ""I̲S̲O̲P̲T̲O̲ TEARS 1% (hypromellose 1 % gouttes ophtalmiques) ALCON CANADA INC"" -> ""A̲L̲C̲O̲N̲ TEARS 1% (hypromellose 1 % gouttes ophtalmiques) ALCON CANADA INC"""
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1508,00155365,ADRENALIN TOPICAL SOLUTION (epinephrine (epinephrine hydrochloride) 1 mg per mL cutaneous solution) ERFA CANADA 2012 INC,ADRENALIN TOPICAL SOLUTION (épinéphrine (chlorhydrate d'épinéphrine) 1 mg par mL solution pour application cutanée) ERFA CANADA 2012 INC,"Health_Canada_product_name: ""ADRENALIN CHLORIDE SOL 1:1000"" -> ""ADRENALIN TOPICAL SOLUTION""
mp_formal_name: ""ADRENALIN C̲H̲L̲O̲R̲I̲D̲E̲ ̲S̲O̲L̲ ̲1̲:̲1̲0̲0̲0̲ (epinephrine (epinephrine hydrochloride) 1 mg per mL n̲a̲s̲a̲l̲ ̲s̲p̲r̲a̲y̲) ERFA CANADA 2012 INC"" -> ""ADRENALIN T̲O̲P̲I̲C̲A̲L̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ (epinephrine (epinephrine hydrochloride) 1 mg per mL c̲u̲t̲a̲n̲e̲o̲u̲s̲ ̲s̲o̲l̲u̲t̲i̲o̲n̲) ERFA CANADA 2012 INC""
mp_fr_description: ""ADRENALIN C̲H̲L̲O̲R̲I̲D̲E̲ ̲S̲O̲L̲ ̲1̲:̲1̲0̲0̲0̲ (épinéphrine (chlorhydrate d'épinéphrine) 1 mg par mL v̲a̲p̲o̲r̲i̲s̲a̲t̲i̲o̲n̲ ̲n̲a̲s̲a̲l̲e) ERFA CANADA 2012 INC"" -> ""ADRENALIN T̲O̲P̲I̲C̲A̲L̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ (épinéphrine (chlorhydrate d'épinéphrine) 1 mg par mL s̲o̲l̲u̲t̲i̲o̲n̲ ̲p̲o̲u̲r̲ ̲a̲p̲p̲l̲i̲c̲a̲t̲i̲o̲n̲ ̲c̲u̲t̲a̲n̲é̲e) ERFA CANADA 2012 INC"""
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2472,00362166,APO-FUROSEMIDE (furosemide 40 mg oral tablet) APOTEX INC,APO-FUROSEMIDE (furosémide 40 mg comprimé oral) APOTEX INC,"Health_Canada_product_name: ""APO FUROSEMIDE TAB 40MG"" -> ""APO-FUROSEMIDE""
mp_formal_name: ""APO ̲FUROSEMIDE ̲T̲A̲B̲ ̲4̲0̲M̲G̲ (furosemide 40 mg oral tablet) APOTEX INC"" -> ""APO-̲FUROSEMIDE (furosemide 40 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO ̲FUROSEMIDE ̲T̲A̲B̲ ̲4̲0̲M̲G̲ (furosémide 40 mg comprimé oral) APOTEX INC"" -> ""APO-̲FUROSEMIDE (furosémide 40 mg comprimé oral) APOTEX INC"""
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2798,00396788,APO-FUROSEMIDE (furosemide 20 mg oral tablet) APOTEX INC,APO-FUROSEMIDE (furosémide 20 mg comprimé oral) APOTEX INC,"Health_Canada_product_name: ""APO FUROSEMIDE TAB 20MG"" -> ""APO-FUROSEMIDE""
mp_formal_name: ""APO ̲FUROSEMIDE ̲T̲A̲B̲ ̲2̲0̲M̲G̲ (furosemide 20 mg oral tablet) APOTEX INC"" -> ""APO-̲FUROSEMIDE (furosemide 20 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO ̲FUROSEMIDE ̲T̲A̲B̲ ̲2̲0̲M̲G̲ (furosémide 20 mg comprimé oral) APOTEX INC"" -> ""APO-̲FUROSEMIDE (furosémide 20 mg comprimé oral) APOTEX INC"""
3228,00438898,FORMULE C34 (piperazine 100 mg per mL oral liquid) HERBAGES NATURBEC LTÉE.,FORMULE C34 (pipérazine 100 mg par mL liquide oral) HERBAGES NATURBEC LTÉE.,ADDED
