ntp_code,ntp_formal_name,ntp_fr_description,changes
9000133,nystatin 100000 unit per g cutaneous ointment,nystatine 100000 unité par g pommade cutanée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19791231"" -> ""20210730"""
9001552,acenocoumarol 4 mg oral tablet,acénocoumarol 4 mg comprimé oral,"ntp_status_effective_time: ""20200722"" -> ""20210902"""
9001587,acenocoumarol 1 mg oral tablet,acénocoumarol 1 mg comprimé oral,"ntp_status_effective_time: ""20200722"" -> ""20210902"""
9002703,orphenadrine citrate 100 mg oral tablet,citrate d'orphénadrine 100 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19941231"" -> ""20210827"""
9002898,stavudine 30 mg oral capsule,stavudine 30 mg capsule orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19960730"" -> ""20200331"""
9002899,stavudine 40 mg oral capsule,stavudine 40 mg capsule orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19960730"" -> ""20200331"""
9003874,guaifenesin 600 mg and pseudoephedrine hydrochloride 120 mg prolonged-release oral tablet,guaïfénésine 600 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération prolongée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20040202"" -> ""20210630"""
9004602,aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 25 mg oral tablet,aliskirène (fumarate d'aliskirène) 150 mg et hydrochlorothiazide 25 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20091124"" -> ""20200211"""
9004737,white petrolatum 88.7 % and zinc oxide 5 % cutaneous cream,"pétrolatum blanc 88,7 % et oxyde de zinc 5 % crème cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20100529"" -> ""20210929"""
9012973,follitropin delta 12 mcg per 0.36 mL solution for injection cartridge,"follitropine delta 12 mcg par 0,36 mL solution injectable cartouche","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180523"" -> ""20210506"""
