ntp_code,ntp_formal_name,changes
"02b868aeb00f3292f4f201bb971ef15a","insulin human 500 unit per mL solution for injection 3 mL pen","ADDED"
"03a1f2690a2507cd462078fbe95f345b","phenylephrine (phenylephrine hydrochloride) 50 mg per 5 mL solution for injection vial","ADDED"
"069cb35a08f0df58ec35a3e8fb366021","tinzaparin sodium 3500 unit per 0.35 mL solution for injection syringe","ADDED"
"10580c0f4d75d57ec0005081b82bf8fa","tinzaparin sodium 20000 unit per mL solution for injection 2 mL vial","ADDED"
"107db6a759bad63787c6c2a9476f4c88","hydromorphone hydrochloride 100 mg per mL solution for injection","ADDED"
"13f86f8a8d1527935db9ac22dcab4cd8","tinzaparin sodium 10000 unit per mL solution for injection 2 mL vial","ADDED"
"15be95f543a24bf588fb07f769438027","dimenhydrinate 250 mg per 5 mL solution for injection vial","ADDED"
"17b1f7fe6aec8fa5da9bedc5beb7e17c","midazolam 10 mg per 2 mL solution for injection vial","ADDED"
"1f8352141a08fb2f2766ee56ef545baf","alfacalcidol 1 mcg per 0.5 mL solution for injection ampoule","ADDED"
"232c0e70f0b8618e883364e86532cb6f","chlorpromazine hydrochloride 55.8 mg per 2 mL solution for injection vial","ADDED"
"25ed18be43b59f1c28e539ce913e9de3","midazolam 50 mg per 10 mL solution for injection ampoule","ADDED"
"2d456aa397ed536d7a82da8fbb6cf0c5","midazolam 5 mg per 5 mL solution for injection ampoule","ADDED"
"2f4905f1f9e1b1a7cc94569e8dc31417","alfacalcidol 2 mcg per 1 mL solution for injection ampoule","ADDED"
"2fa203b1d16ce23019761bb452e86820","famotidine 20 mg per 2 mL solution for injection vial","ADDED"
"303ae1e69a7115bfede239bd1633d2c0","insulin human 100 unit per mL solution for injection 3 mL cartridge","ADDED"
"32245e06e6c97e833c7c95ae58578183","insulin degludec 100 unit per mL and liraglutide 3.6 mg per mL solution for injection","ADDED"
"33d416f61092861bb1921b7005beba94","dimenhydrinate 50 mg per 1 mL solution for injection ampoule","ADDED"
"34f64020cf033dce0bfeb3ab95c992eb","zoledronic acid (zoledronic acid) 5 mg per 100 mL solution for injection vial","ADDED"
