ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
02500736,MORPHINE SULFATE INJECTION (morphine sulfate 15 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
939464b5360ea5738e8897c9fefa67ec,morphine sulfate 10 mg per mL solution for injection,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
6996c3e4db058c613b1c13c4aee49aa0,morphine sulfate 15 mg per mL solution for injection,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02500728,MORPHINE SULFATE INJECTION (morphine sulfate 10 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
939464b5360ea5738e8897c9fefa67ec,morphine sulfate 10 mg per mL solution for injection,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
6996c3e4db058c613b1c13c4aee49aa0,morphine sulfate 15 mg per mL solution for injection,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02500728,MORPHINE SULFATE INJECTION (morphine sulfate 10 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02500736,MORPHINE SULFATE INJECTION (morphine sulfate 15 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02500701,MORPHINE SULFATE INJECTION (morphine sulfate 2 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
b3f9e9bf6d794386b922beecdd7e6326,diazepam 5 mg per mL solution for injection ampoule,NTP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02507005,JAMP TRAMADOL (tramadol hydrochloride 50 mg oral tablet) JAMP PHARMA CORPORATION,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
8c49f646a4279a57da197c8329a30b61,morphine sulfate 2 mg per mL solution for injection,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
8c49f646a4279a57da197c8329a30b61,morphine sulfate 2 mg per mL solution for injection,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02500701,MORPHINE SULFATE INJECTION (morphine sulfate 2 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
00399728,DIAZEPAM INJECTION USP (diazepam 5 mg per mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"" -> DIAZEPAM INJECTION USP (diazepam 5 mg per mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"
