drug_code,mp_code,mp_formal_name,changes
2701,00363766,APO DIMENHYDRINATE TAB 50MG (dimenhydrinate 50 mg oral tablet) APOTEX INC,DELETED
3011,00394394,DEHYDRATED ALCOHOL INJECTION USP (alcohol anhydrous 100 % solution for injection) FLON LABORATOIRES INC,DELETED
3089,00417270,VISKEN (pindolol 5 mg oral tablet) XEDITON PHARMACEUTICALS INC,"mp_formal_name: ""VISKEN (pindolol 5 mg oral tablet) A̲R̲A̲L̲E̲Z̲ PHARMACEUTICALS ̲C̲A̲N̲A̲D̲A̲ INC"" -> ""VISKEN (pindolol 5 mg oral tablet) X̲E̲D̲I̲T̲O̲N̲ PHARMACEUTICALS INC"""
3091,00443174,VISKEN (pindolol 10 mg oral tablet) XEDITON PHARMACEUTICALS INC,"mp_formal_name: ""VISKEN (pindolol 10 mg oral tablet) A̲R̲A̲L̲E̲Z̲ PHARMACEUTICALS ̲C̲A̲N̲A̲D̲A̲ INC"" -> ""VISKEN (pindolol 10 mg oral tablet) X̲E̲D̲I̲T̲O̲N̲ PHARMACEUTICALS INC"""
3721,00399728,DIAZEPAM INJECTION USP (diazepam 5 mg per mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,"mp_formal_name: ""DIAZEPAM INJECTION USP (diazepam 1̲0̲ mg per ̲2̲ mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"" -> ""DIAZEPAM INJECTION USP (diazepam 5̲ mg per mL solution for injection ampoule) SANDOZ CANADA INCORPORATED""
ntp_code: ""9001477"" -> ""b3f9e9bf6d794386b922beecdd7e6326""
ntp_formal_name: ""diazepam 1̲0̲ mg per ̲2̲ mL solution for injection ampoule"" -> ""diazepam 5̲ mg per mL solution for injection ampoule"""
4896,00510696,ENTERIC COATED ASA TABLETS 325MG (acetylsalicylic acid 325 mg gastro-resistant tablet) APOTEX INC,DELETED
4897,00472476,ENTERIC COATED ASA TABLETS 650MG (acetylsalicylic acid 650 mg gastro-resistant tablet) APOTEX INC,DELETED
4900,00545023,APO-BISACODYL (bisacodyl 5 mg gastro-resistant tablet) APOTEX INC,DELETED
5997,00626627,ODAN-CYCLOPENTOLATE (cyclopentolate hydrochloride 1 % ophthalmic drops) ODAN LABORATORIES LTD,ADDED
7292,00474517,ONE-ALPHA (alfacalcidol 0.25 mcg oral capsule) LEO PHARMA INC,"mp_formal_name: ""ONE ̲A̲L̲P̲H̲A̲ ̲C̲A̲P̲S̲ ̲0̲.̲2̲5̲M̲C̲G̲ (alfacalcidol 0.25 mcg oral capsule) LEO PHARMA INC"" -> ""ONE-̲A̲L̲P̲H̲A̲ (alfacalcidol 0.25 mcg oral capsule) LEO PHARMA INC"""
7293,00474525,ONE-ALPHA (alfacalcidol 1 mcg oral capsule) LEO PHARMA INC,"mp_formal_name: ""ONE ̲A̲L̲P̲H̲A̲ ̲C̲A̲P̲S̲ ̲1̲M̲C̲G̲ (alfacalcidol 1 mcg oral capsule) LEO PHARMA INC"" -> ""ONE-̲A̲L̲P̲H̲A̲ (alfacalcidol 1 mcg oral capsule) LEO PHARMA INC"""
11196,00851744,ELOCOM (mometasone furoate 0.1 % cutaneous cream) ORGANON CANADA INC.,"mp_formal_name: ""ELOCOM (mometasone furoate 0.1 % cutaneous cream) M̲E̲R̲C̲K̲ CANADA INC"" -> ""ELOCOM (mometasone furoate 0.1 % cutaneous cream) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
11443,00871095,ELOCOM (mometasone furoate 0.1 % lotion) ORGANON CANADA INC.,"mp_formal_name: ""ELOCOM (mometasone furoate 0.1 % lotion) M̲E̲R̲C̲K̲ CANADA INC"" -> ""ELOCOM (mometasone furoate 0.1 % lotion) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
11444,00851736,ELOCOM (mometasone furoate 0.1 % cutaneous ointment) ORGANON CANADA INC.,"mp_formal_name: ""ELOCOM (mometasone furoate 0.1 % cutaneous ointment) M̲E̲R̲C̲K̲ CANADA INC"" -> ""ELOCOM (mometasone furoate 0.1 % cutaneous ointment) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
