tm_code,tm_formal_name,changes
"8001053","zafirlukast","DELETED"
"8001866","petrolatum","ADDED"
"8002130","iodine and sodium iodide","ADDED"
"8002172","antihemophilic factor (recombinant)","ADDED"
"8002173","antihemophilic factor (recombinant) porcine sequence","ADDED"
"8002101","cetrimide and lidocaine","ADDED"
"8002079","primaquine","ADDED"
"8002194","fibrinogen (human)","ADDED"
"8001727","chromic chloride and cupric chloride and manganese chloride and zinc chloride","ADDED"
"8002183","coagulation factor ix (human)","ADDED"
"8001898","chromic chloride and copper sulfate and manganese sulfate and selenium and zinc sulfate","ADDED"
"8001878","sodium iodide","ADDED"
"dc6c4a769095d996b2cf1e8396f04a93","polyethylene glycol 3350 and propylene glycol","ADDED"
"8001305","thiamazole","ADDED"
"8000946","alcohol anhydrous and benzalkonium","ADDED"
"8002171","antihemophilic factor (recombinant BDD) FC fusion protein","ADDED"
"8000137","dexamethasone sodium phosphate","ADDED"
"f422478eae31e7f005aca38409246e19","calcium gluconate","ADDED"
"8002059","peginterferon beta-1a","ADDED"
"8001812","interferon alfa-2b","ADDED"
"8002169","anti-inhibitor coagulant complex","ADDED"
"8001814","interferon beta-1a","ADDED"
"8001957","tetracosactide","ADDED"
"8001579","benzethonium","ADDED"
"8001004","benzoyl peroxide and salicylic acid","ADDED"
"8001837","lidocaine","ADDED"
"8001869","potassium acetate","ADDED"
"8001601","bupivacaine and epinephrine","ADDED"
"8002160","sodium acetate","ADDED"
"8001615","chloroxylenol","ADDED"
"8002068","piperazine","ADDED"
"8001888","articaine and epinephrine","ADDED"
"8002174","antithrombin iii (human)","ADDED"
"8002139","mannitol and sorbitol","ADDED"
"8001726","chromic chloride and copper sulfate and manganese sulfate and zinc sulfate","ADDED"
"8002072","polyethylene glycol 3350","ADDED"
"8001476","follitropin beta","ADDED"
"8001523","sacubitril and valsartan","ADDED"
"8001710","calcium chloride","ADDED"
"8000829","benzoyl peroxide","ADDED"
"8002185","coagulation factor ix (recombinant), pegylated","ADDED"
"8001897","chromic chloride and copper sulfate and iodine (sodium iodide) and manganese sulfate and selenium and zinc sulfate","ADDED"
"8000940","alcohol anhydrous and butanediol and propyl alcohol and propylene glycol","ADDED"
"8001871","potassium citrate","ADDED"
"8001976","triclosan","ADDED"
"8002162","sodium phosphate dibasic and sodium phosphate monobasic","ADDED"
"8001696","antipyrine and sodium salicylate","ADDED"
"8000912","alcohol anhydrous and chlorhexidine","ADDED"
"8002195","fibrinogen (human) and thrombin (human)","ADDED"
"8001797","hydrocortisone and pramoxine","ADDED"
"8002154","potassium phosphate dibasic and potassium phosphate monobasic","ADDED"
"8001763","epinephrine and prilocaine","ADDED"
"8001733","copper sulfate","ADDED"
"8001809","imiquimod","ADDED"
"8002047","paclitaxel","ADDED"
"8001826","lanreotide","ADDED"
"8001098","asparaginase","ADDED"
"8002091","aluminum hydroxide and magnesium hydroxide and simethicone","ADDED"
"8001926","romiplostim","ADDED"
"8002138","mannitol","ADDED"
"8001870","potassium chloride","ADDED"
"8000863","chlorhexidine and isopropyl alcohol","ADDED"
"8001849","mepivacaine","ADDED"
"8001229","ritonavir","tm_status_effective_time: ""19960925"" -> ""20101217"""
"8002092","aluminum hydroxide-magnesium carbonate-co dried gel and magnesium hydroxide and simethicone","ADDED"
"8002088","acetic acid and sodium acetate","ADDED"
"8001757","doxorubicin","ADDED"
"8002199","irinotecan (liposomal)","ADDED"
"8002184","coagulation factor ix (recombinant)","ADDED"
"8002058","peginterferon alfa-2a","ADDED"
"8002102","cetrimonium","ADDED"
"8002193","factor xiii","ADDED"
"8002146","mineral oil light","tm_status_effective_time: ""20010727"" -> ""19511231"""
"8001274","heparin","tm_status_effective_time: ""19871231"" -> ""19841231"""
"8002211","scopolamine hydrobromide","tm_status_effective_time: ""19811231"" -> ""20080531"""
"8002224","phospholipid and surfactant-associated proteins sp-b and sp-c","ADDED"
"8001762","epinephrine and lidocaine","ADDED"
"8001943","somatropin","ADDED"
"8001844","magnesium chloride","ADDED"
"8001689","water","ADDED"
"8001266","etanercept","ADDED"
"8002118","dimethyl sulfoxide","ADDED"
"8002204","mineral oil heavy","ADDED"
"8001515","proxymetacaine","ADDED"
"8002215","amphotericin B","ADDED"
"8002245","onabotulinumtoxinA","ADDED"
"8002182","coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s","ADDED"
"8000796","benzalkonium","ADDED"
"8001720","chlorhexidine and lidocaine","ADDED"
"8001688","teriparatide","ADDED"
"8002198","irinotecan (conventional)","ADDED"
"8002155","potassium phosphate monobasic","ADDED"
"8002239","bacitracin and polymyxin B","ADDED"
"8002170","antihemophilic factor (human) and von willebrand factor (human)","ADDED"
"8002161","sodium bicarbonate","ADDED"
