ntp_code,ntp_formal_name,changes
"9005302","benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel","CHANGED"
"9013136","follitropin beta 50 unit per 0.5 mL solution for injection vial","CHANGED"
"9013300","interferon alfa-2b 10000000 unit per 1 mL solution for injection vial","CHANGED"
"9003565","chloroxylenol 1 % cutaneous liquid","CHANGED"
"9002902","sodium acetate 328 mg per mL solution for injection","CHANGED"
"9004599","chloroxylenol 0.6 % cutaneous solution","CHANGED"
"9012858","sacubitril (sacubitril valsartan sodium hydrate complex) 24 mg and valsartan (sacubitril valsartan sodium hydrate complex) 26 mg oral tablet","CHANGED"
"9013214","lidocaine hydrochloride 200 mg per 20 mL solution for injection vial","CHANGED"
"9003176","lidocaine 2 % cutaneous cream","CHANGED"
"9013892","paclitaxel 100 mg per 16.7 mL solution for injection vial","CHANGED"
"9013049","chromium (chromic chloride) 20 mcg per 5 mL and copper (copper sulfate) 2 mg per 5 mL and manganese (manganese sulfate) 0.5 mg per 5 mL and zinc (zinc sulfate) 5 mg per 5 mL solution for injection vial","CHANGED"
"9013872","epinephrine (epinephrine bitartrate) 0.02 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge","CHANGED"
"9004649","benzalkonium chloride 0.125 % cutaneous solution","CHANGED"
"9013026","water 30 mL per 30 mL solution for injection","CHANGED"
"9004907","triclosan 0.46 % cutaneous liquid","CHANGED"
"9006003","antihemophilic factor (recombinant) 250 unit per vial NA","CHANGED"
"9004456","antihemophilic factor (recombinant) 2000 unit per vial powder for solution for injection","CHANGED"
"9013085","doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial","CHANGED"
"9004410","antihemophilic factor (recombinant) 250 unit per vial powder for solution for injection","CHANGED"
"9013614","sodium bicarbonate 6 kg per container powder for concentrate for solution for haemodialysis","CHANGED"
"9013760","amphotericin B 50 mg per vial powder for solution for injection","CHANGED"
"9013167","interferon beta-1a 22 mcg per 0.5 mL solution for injection syringe","CHANGED"
"bfa5551a2264aa770d7b0fcc6f73c070","mannitol 5 mg per mL and sorbitol 25 mg per mL irrigation solution 3000 mL bag","ADDED"
"9013704","mannitol 5 % irrigation solution 2000 mL bottle","CHANGED"
"9002900","water 99.1 % solution for injection","CHANGED"
"9002624","articaine hydrochloride 40 mg per mL and epinephrine 5 mcg per mL solution for injection","CHANGED"
"9003511","chloroxylenol 0.3 % cutaneous liquid","CHANGED"
"9003875","benzethonium chloride 0.2 % cutaneous liquid","CHANGED"
"9002626","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.01 mg per mL solution for injection","CHANGED"
"9013205","lidocaine hydrochloride 100 mg per 10 mL solution for injection ampoule","CHANGED"
"9013034","benzoyl peroxide 3 % cutaneous solution","CHANGED"
"0478f18f57fbcfe3cd3c554cb0eb307f","bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g dressing","ADDED"
"9004334","benzalkonium chloride 0.13 % cutaneous solution","CHANGED"
"9004608","sodium bicarbonate 650 g powder for concentrate for solution for haemodialysis","CHANGED"
"9013713","mineral oil heavy 100 % rectal liquid","CHANGED"
"9004052","triclosan 0.55 % cutaneous liquid","CHANGED"
"9004411","antihemophilic factor (recombinant) 500 unit per vial powder for solution for injection","CHANGED"
"9003031","magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis","CHANGED"
"9013749","somatropin 5 mg per 2 mL solution for injection pen","CHANGED"
"9013212","lidocaine hydrochloride 20 mg per mL solution for injection 50 mL vial","CHANGED"
