ntp_code,ntp_formal_name,ntp_fr_description,changes
"002879d4fab70bae025a8ddcac68c818","phenazopyridine hydrochloride 100 mg oral tablet","chlorhydrate de phénazopyridine 100 mg comprimé oral","ADDED"
"0b14c89b3c1f0c7cbe34d49fe2f50feb","chlorhexidine gluconate 0.05 % and lidocaine hydrochloride 2 % urethral gel 11 mL syringe","gluconate de chlorhexidine 0,05 % et chlorhydrate de lidocaïne 2 % gel urétral 11 mL seringue","ADDED"
"194693d45776ab4ddfd141365fe2276a","chlorhexidine gluconate 0.05 % and lidocaine hydrochloride 2 % urethral gel 6 mL syringe","gluconate de chlorhexidine 0,05 % et chlorhydrate de lidocaïne 2 % gel urétral 6 mL seringue","ADDED"
"4ddc1074e980e7f97d84d70491565e52","acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution","acétaminophène 650 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale","ADDED"
"4e8e727a83ee1f9d62fc08696620e16d","galcanezumab 120 mg per 1 mL solution for injection pen","galcanézumab 120 mg par 1 mL solution injectable stylo","ADDED"
"518f6a1d3b59d9ac4dbcaf5ae06084ae","sevelamer carbonate 0.8 g per sachet powder for oral suspension","carbonate de sévélamer 0,8 g par sachet poudre pour suspension orale","ADDED"
"634ad5676876dfb29a2f0868e86eabaa","bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment sachet","bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée sachet","ADDED"
"652953a47fe4b14b910e24757ad2852e","benzocaine 18 % and tetracaine hydrochloride 2 % oromucosal spray","benzocaïne 18 % et chlorhydrate de tétracaïne 2 % vaporisation buccale","ADDED"
"666abef281a8fa9a2a003186e80232cf","edaravone 30 mg per 100 mL solution for injection","édavarone 30 mg par 100 mL solution injectable","ADDED"
"8da6bfd8ac6339f60e446f9821f53e97","levetiracetam 500 mg per 5 mL solution for injection vial","lévétiracétam 500 mg par 5 mL solution injectable fiole","ADDED"
