ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000017","hydrocodone 5 mg per 5 mL and phenyltoloxamine 10 mg per 5 mL oral suspension","hydrocodone 5 mg par 5 mL et phényltoloxamine 10 mg par 5 mL suspension orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19571231"" -> ""20200129"""
"9013081","docetaxel 80 mg per 2 mL solution for injection vial with diluent solution","docétaxel 80 mg par 2 mL solution injectable fiole avec solution diluante","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19951231"" -> ""20200731"""
"9013233","methylnaltrexone bromide 12 mg per 0.6 mL solution for injection vial","bromure de méthylnaltrexone 12 mg par 0,6 mL solution injectable fiole","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20200730"" -> ""20080507"""
"9014416","acetaminophen 325 mg and guaifenesin 200 mg and phenylephrine hydrochloride 5 mg oral tablet","acétaminophène 325 mg et guaïfénésine 200 mg et chlorhydrate de phényléphrine 5 mg comprimé oral","ADDED"
"9014417","acetaminophen 325 mg and ibuprofen 97.5 mg oral tablet","acétaminophène 325 mg et ibuprofène 97,5 mg comprimé oral","ADDED"
"9014418","amifampridine (amifampridine phosphate) 10 mg oral tablet","amifampridine (phosphate d'amifampridine) 10 mg comprimé oral","ADDED"
"9014419","amifampridine 10 mg oral tablet","amifampridine 10 mg comprimé oral","ADDED"
"9014421","amylase 10850 unit and lipase 2600 unit and protease 6200 unit gastro-resistant capsule","amylase 10850 unité et lipase 2600 unité et protéase 6200 unité capsule gastrorésistante","ADDED"
"9014422","amylase 61000 unit and lipase 21000 unit and protease 37000 unit gastro-resistant capsule","amylase 61000 unité et lipase 21000 unité et protéase 37000 unité capsule gastrorésistante","ADDED"
"9014426","budesonide 1 mg orodispersible tablet","budésonide 1 mg comprimé orodispersible","ADDED"
"9014427","etomidate 20 mg per 10 mL solution for injection vial","étomidate 20 mg par 10 mL solution injectable fiole","ADDED"
"9014428","etomidate 40 mg per 20 mL solution for injection vial","étomidate 40 mg par 20 mL solution injectable fiole","ADDED"
"9014432","mRNA-1273 SARS-CoV-2 100 mcg per 0.5 mL suspension for injection 5 mL vial","ARNm-1273 SRAS-CoV-2 100 mcg par 0,5 mL suspension injectable 5 mL fiole","ADDED"
"9014433","polatuzumab vedotin 140 mg per vial powder for solution for injection","polatuzumab védotine 140 mg par fiole poudre pour solution injectable","ADDED"
"9014434","ripretinib 50 mg oral tablet","riprétinib 50 mg comprimé oral","ADDED"
"9014435","sonidegib (sonidegib phosphate) 200 mg oral capsule","sonidégib (phosphate de sonidégib) 200 mg capsule orale","ADDED"
"9014436","tucatinib 150 mg oral tablet","tucatinib 150 mg comprimé oral","ADDED"
"9014437","tucatinib 50 mg oral tablet","tucatinib 50 mg comprimé oral","ADDED"
