drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
934,00001147,"ALBALON (chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques) ABBVIE CORPORATION","chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques",naphazoline,"mp_fr_description: ""ALBALON (chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""ALBALON (chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
1253,00037621,"NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) BGP PHARMA ULC","nitroglycérine 0,6 mg comprimé sublingual",nitroglycérine,"mp_fr_description: ""NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1254,00037613,"NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) BGP PHARMA ULC","nitroglycérine 0,3 mg comprimé sublingual",nitroglycérine,"mp_fr_description: ""NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
2467,00360279,APO-CHLORTHALIDONE (chlorthalidone 50 mg comprimé oral) APOTEX INC,chlorthalidone 50 mg comprimé oral,chlorthalidone,"mp_fr_description: ""CHLORTHALIDONE (chlorthalidone 50 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲CHLORTHALIDONE (chlorthalidone 50 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"""
65768,02242093,RIVA-ATENOLOL (aténolol 100 mg comprimé oral) LABORATOIRE RIVA INC.,aténolol 100 mg comprimé oral,aténolol,"mp_fr_description: ""RIVA-ATENOLOL ̲1̲0̲0̲ ̲M̲G̲ (aténolol 100 mg comprimé oral) LABORATOIRE RIVA INC."" -> ""RIVA-ATENOLOL (aténolol 100 mg comprimé oral) LABORATOIRE RIVA INC."""
65769,02242094,RIVA-ATENOLOL (aténolol 50 mg comprimé oral) LABORATOIRE RIVA INC.,aténolol 50 mg comprimé oral,aténolol,"mp_fr_description: ""RIVA-ATENOLOL ̲5̲0̲ ̲M̲G̲ (aténolol 50 mg comprimé oral) LABORATOIRE RIVA INC."" -> ""RIVA-ATENOLOL (aténolol 50 mg comprimé oral) LABORATOIRE RIVA INC."""
83068,02345250,JAMP TOPIRAMATE TABLETS (topiramate 25 mg comprimé oral) JAMP PHARMA CORPORATION,topiramate 25 mg comprimé oral,topiramate,ADDED
88922,02404451,TARO-LOSARTAN (losartan potassique 25 mg comprimé oral) SUN PHARMA CANADA INC,losartan potassique 25 mg comprimé oral,losartan,"mp_fr_description: ""R̲A̲N̲-LOSARTAN (losartan potassique 25 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-LOSARTAN (losartan potassique 25 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
88923,02404478,TARO-LOSARTAN (losartan potassique 50 mg comprimé oral) SUN PHARMA CANADA INC,losartan potassique 50 mg comprimé oral,losartan,"mp_fr_description: ""R̲A̲N̲-LOSARTAN (losartan potassique 50 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-LOSARTAN (losartan potassique 50 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
88924,02404486,TARO-LOSARTAN (losartan potassique 100 mg comprimé oral) SUN PHARMA CANADA INC,losartan potassique 100 mg comprimé oral,losartan,"mp_fr_description: ""R̲A̲N̲-LOSARTAN (losartan potassique 100 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-LOSARTAN (losartan potassique 100 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
