ntp_code,ntp_formal_name,ntp_fr_description,changes
"16d9ef35812fb2fe46c9b747ef6027cd","olaratumab 190 mg per 19 mL solution for injection vial","olaratumab 190 mg par 19 mL solution injectable fiole","ADDED"
"1832fb716a129634fbb1fab96ba93c13","mannitol 5 mg and mannitol 10 mg and mannitol 20 mg and mannitol 40 mg NA","mannitol 5 mg et mannitol 10 mg et mannitol 20 mg et mannitol 40 mg NA","ADDED"
"240fe953eab8b7fd3cad52ecf0dad76a","isatuximab 500 mg per 25 mL solution for injection vial","isatuximab 500 mg par 25 mL solution injectable fiole","ADDED"
"37bbc818c32999ff80af5e589b69ba9b","isatuximab 100 mg per 5 mL solution for injection vial","isatuximab 100 mg par 5 mL solution injectable fiole","ADDED"
"3961d3762c5d1270bb8cb23f9d57101b","caffeine citrate 20 mg per mL solution for injection","citrate de caféine 20 mg par mL solution injectable","ADDED"
"3b380950518489decd172e052ce4c8f9","alpelisib 200 mg oral tablet","alpélisib 200 mg comprimé oral","ADDED"
"5c2e3ddf0334673c842f0ac9f0924dda","benzalkonium chloride 0.13 % cutaneous gel","chlorure de benzalkonium 0,13 % gel cutané","ADDED"
"6280823f20c5022687688ae9f08ad417","brolucizumab 6 mg per 0.05 mL solution for injection syringe","brolucizumab 6 mg par 0,05 mL solution injectable seringue","ADDED"
"63d770743a544346737bbf9661e03d30","alpelisib 150 mg oral tablet","alpélisib 150 mg comprimé oral","ADDED"
"67a1a1e296d7f49dbdf5847596064143","cetylpyridinium chloride 0.075 % mouthwash","chlorure de cétylpyridinium 0,075 % solution pour bain de bouche","ADDED"
"699746a4a3bf07909d1b183aa861bb29","alpelisib 50 mg oral tablet with alpelisib 200 mg oral tablet","alpélisib 50 mg comprimé oral avec alpélisib 200 mg comprimé oral","ADDED"
"8fba0965a4bd9e691cb1358f6a6258a2","pramoxine hydrochloride 0.5 % cutaneous ointment","chlorhydrate de pramoxime 0,5 % pommade cutanée","ADDED"
"9000019","warfarin sodium 10 mg oral tablet","warfarine sodique 10 mg comprimé oral","ntp_status_effective_time: ""19571231"" -> ""20000809"""
"9000085","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19751231"" -> ""20190617"""
