drug_code,mp_code,mp_formal_name,changes
4390,00505781,ANUGESIC-HC OINTMENT (hydrocortisone acetate 0.5 % and pramoxine hydrochloride 1 % and zinc sulfate 0.5 % rectal ointment) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,DELETED
12331,01947664,ACCUPRIL 5MG TAB (quinapril (quinapril hydrochloride) 5 mg oral tablet) PFIZER CANADA ULC,DELETED
16171,02088339,TRIPLE ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) MELALEUCA OF CANADA INC.,DELETED
18744,02148463,MINIMS PILOCARPINE NITRATE (pilocarpine nitrate 2 % ophthalmic drops) BAUSCH & LOMB INC,"mp_formal_name: ""MINIMS PILOCARPINE NITRATE (pilocarpine nitrate 2 % ophthalmic drops) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS PILOCARPINE NITRATE (pilocarpine nitrate 2 % ophthalmic drops) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
18749,02148544,MINIMS TETRACAINE HYDROCHLORIDE (tetracaine hydrochloride 1 % ophthalmic drops) BAUSCH & LOMB INC,"mp_formal_name: ""MINIMS TETRACAINE HYDROCHLORIDE (tetracaine hydrochloride 1 % ophthalmic drops) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS TETRACAINE HYDROCHLORIDE (tetracaine hydrochloride 1 % ophthalmic drops) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
18751,02148528,MINIMS TETRACAINE HYDROCHLORIDE (tetracaine hydrochloride 0.5 % ophthalmic drops) BAUSCH & LOMB INC,"mp_formal_name: ""MINIMS TETRACAINE HYDROCHLORIDE (tetracaine hydrochloride 0.5 % ophthalmic drops) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS TETRACAINE HYDROCHLORIDE (tetracaine hydrochloride 0.5 % ophthalmic drops) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
19627,02049392,SANDOSTATIN (octreotide (octreotide acetate) 1000 mcg per 5 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
37384,02224860,SOFRAMYCIN NASAL SPRAY (framycetin sulfate 12.5 mg per mL and gramicidin 0.05 mg per mL and phenylephrine hydrochloride 2.5 mg per mL nasal spray) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""SOFRAMYCIN NASAL SPRAY (framycetin sulfate 12.5 mg per mL and gramicidin 0.05 mg per mL and phenylephrine hydrochloride 2.5 mg per mL nasal spray) E̲R̲F̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲2̲0̲1̲2̲ INC"" -> ""SOFRAMYCIN NASAL SPRAY (framycetin sulfate 12.5 mg per mL and gramicidin 0.05 mg per mL and phenylephrine hydrochloride 2.5 mg per mL nasal spray) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
62650,02239194,HEPTOVIR (lamivudine 5 mg per mL oral solution) GLAXOSMITHKLINE INC,DELETED
78324,02297914,SANDOZ PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) SANDOZ CANADA INCORPORATED,DELETED
