drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
891,02162806,"MINITRAN (nitroglycérine 0,2 mg par heure timbre transdermique) VALEANT CANADA LP / VALEANT CANADA S.E.C.","nitroglycérine 0,2 mg par heure timbre transdermique",nitroglycérine,"mp_fr_description: ""MINITRAN (nitroglycérine 0,2 mg par heure timbre transdermique) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINITRAN (nitroglycérine 0,2 mg par heure timbre transdermique) VALEANT CANADA LP ̲/ ̲VALEANT CANADA S.E.C."""
1553,00254142,DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC,bisacodyl 5 mg comprimé gastrorésistant,bisacodyl,"mp_fr_description: ""DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) SANOFI CONSUMER HEALTH INC"" -> ""DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"""
1555,00003875,DULCOLAX (bisacodyl 10 mg suppositoire) SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC,bisacodyl 10 mg suppositoire,bisacodyl,"mp_fr_description: ""DULCOLAX (bisacodyl 10 mg suppositoire) SANOFI CONSUMER HEALTH INC"" -> ""DULCOLAX (bisacodyl 10 mg suppositoire) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"""
2138,00330582,"EFUDEX (fluorouracile 5 % crème cutanée) BAUSCH HEALTH, CANADA INC.",fluorouracile 5 % crème cutanée,fluorouracile,"mp_fr_description: ""EFUDEX (fluorouracile 5 % crème cutanée) V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲/̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""EFUDEX (fluorouracile 5 % crème cutanée) B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
2481,00363812,BUSCOPAN (butylbromure de scopolamine 10 mg comprimé oral) SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC,butylbromure de scopolamine 10 mg comprimé oral,butylbromure de scopolamine,"mp_fr_description: ""BUSCOPAN (butylbromure de scopolamine 10 mg comprimé oral) SANOFI CONSUMER HEALTH INC"" -> ""BUSCOPAN (butylbromure de scopolamine 10 mg comprimé oral) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"""
2483,00363839,BUSCOPAN (butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule) SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC,butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule,butylbromure de scopolamine,"mp_fr_description: ""BUSCOPAN (butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule) SANOFI CONSUMER HEALTH INC"" -> ""BUSCOPAN (butylbromure de scopolamine 20 mg par 1 mL solution injectable ampoule) SANOFI CONSUMER HEALTH INC ̲/̲ ̲S̲A̲N̲O̲F̲I̲ ̲S̲A̲N̲T̲E̲ ̲G̲R̲A̲N̲D̲ ̲P̲U̲B̲L̲I̲C̲ ̲I̲N̲C̲"""
7263,00718149,"TRYPTAN (tryptophane 500 mg capsule orale) BAUSCH HEALTH, CANADA INC.",tryptophane 500 mg capsule orale,tryptophane,"mp_fr_description: ""TRYPTAN C̲A̲P̲ ̲5̲0̲0̲M̲G̲ ̲(̲t̲r̲y̲p̲t̲o̲p̲h̲a̲n̲e̲ ̲5̲0̲0̲ ̲m̲g̲ ̲c̲a̲p̲s̲u̲l̲e̲ ̲o̲r̲a̲l̲e̲)̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲/̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""TRYPTAN (̲t̲r̲y̲p̲t̲o̲p̲h̲a̲n̲e̲ ̲5̲0̲0̲ ̲m̲g̲ ̲c̲a̲p̲s̲u̲l̲e̲ ̲o̲r̲a̲l̲e̲)̲ ̲B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
7264,00654531,"TRYPTAN (tryptophane 1 g comprimé oral) BAUSCH HEALTH, CANADA INC.",tryptophane 1 g comprimé oral,tryptophane,"mp_fr_description: ""TRYPTAN T̲A̲B̲ ̲1̲0̲0̲0̲M̲G̲ ̲(̲t̲r̲y̲p̲t̲o̲p̲h̲a̲n̲e̲ ̲1̲ ̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲/̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""TRYPTAN (̲t̲r̲y̲p̲t̲o̲p̲h̲a̲n̲e̲ ̲1̲ ̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
9915,00839191,SANDOSTATIN (octréotide (acétate d'octréotide) 50 mcg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC,octréotide (acétate d'octréotide) 50 mcg par 1 mL solution injectable ampoule,octréotide,"mp_fr_description: ""SANDOSTATIN ̲5̲0̲M̲C̲G̲/̲M̲L̲ (octréotide (acétate d'octréotide) 50 mcg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SANDOSTATIN (octréotide (acétate d'octréotide) 50 mcg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC"""
9916,00839205,SANDOSTATIN (octréotide (acétate d'octréotide) 100 mcg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC,octréotide (acétate d'octréotide) 100 mcg par 1 mL solution injectable ampoule,octréotide,"mp_fr_description: ""SANDOSTATIN ̲1̲0̲0̲M̲C̲G̲/̲M̲L̲ (octréotide (acétate d'octréotide) 100 mcg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SANDOSTATIN (octréotide (acétate d'octréotide) 100 mcg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC"""
