ntp_code,ntp_formal_name,changes
"185666f8cde4da50977944e72fdab037","lenvatinib (lenvatinib mesylate) 12 mg oral capsule","ADDED"
"4fca9a53cf8aab8871649231ae50fbe4","methotrexate (methotrexate sodium) 12.5 mg per 0.25 mL solution for injection","ADDED"
"53f6431343dced0faacf48f0c04e5479","bevacizumab 100 mg per 4 mL solution for injection","ADDED"
"58b4243365bfbc9050e94d676af15f5d","desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet with lactose oral tablet","ADDED"
"59aa3d7cf0f6ab9d81289ab518dd30e8","hypromellose 3 mg per mL ophthalmic drops","ADDED"
"5f412fe0ae965c7d6e6114dc8152a429","leuprolide acetate 3.75 mg per vial kit","ADDED"
"7623999628085b636bc1cb77229c173e","dinoprostone 0.3 mg per hour vaginal delivery system","ADDED"
"9000100","metoprolol tartrate 100 mg oral tablet","ntp_status_effective_time: ""19771231"" -> ""19841231"""
"9000658","fenofibrate 100 mg oral capsule","ntp_status_effective_time: ""20180803"" -> ""20191015"""
"9000871","risperidone 0.25 mg oral tablet","ntp_status_effective_time: ""19990917"" -> ""20060705"""
"9001463","morphine sulfate 10 mg oral capsule","DELETED"
"9001464","morphine sulfate 20 mg oral capsule","DELETED"
"9001465","morphine sulfate 30 mg oral capsule","DELETED"
"9001466","morphine sulfate 5 mg oral capsule","DELETED"
"9001536","white petrolatum 100 % cutaneous ointment","ntp_status_effective_time: ""19511231"" -> ""20090501"""
"9002689","leucovorin (leucovorin calcium) 10 mg per mL solution for injection","ADDED"
"9003108","dinoprostone 10 mg per insert vaginal delivery system","DELETED"
"9003109","topotecan (topotecan hydrochloride) 4 mg per vial powder for solution for injection","ntp_status_effective_time: ""19970618"" -> ""20151117"""
"9003170","hypromellose 3 mg per g ophthalmic drops","ntp_status_effective_time: ""19971017"" -> ""20170630"""
"9003706","oxcarbazepine 150 mg oral tablet","ntp_status_effective_time: ""20020401"" -> ""20060801"""
"9004648","dexmedetomidine (dexmedetomidine hydrochloride) 100 mcg per mL solution for injection","ADDED"
"9005584","entecavir 1 mg oral tablet","ADDED"
"9005767","daclatasvir (daclatasvir dihydrochloride) 30 mg oral tablet","DELETED"
"9008749","desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with  desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet with lactose oral tablet","DELETED"
"9013616","sodium polystyrene sulfonate 250 mg per mL NA","ADDED"
"9013727","sodium polystyrene sulfonate 250 mg per mL oral/rectal suspension","DELETED"
"979b36ec65975b89ddc59248de6637f7","bevacizumab 400 mg per 16 mL solution for injection","ADDED"
"aab39448a0d5a9afde5ab94bf5358b61","atezolizumab 840 mg per 14 mL solution for injection","ADDED"
"ba2c2f6b8fbfc6ada0411ba788a75c42","lenvatinib (lenvatinib mesylate) 4 mg oral capsule","ADDED"
"d0ff33bacdbbc0459f1fc19b4cbdbaf5","methotrexate (methotrexate sodium) 10 mg per 0.2 mL solution for injection","ADDED"
"f34b5b5d969c7a4b202cadf95f124d57","leuprolide acetate 22.5 mg per vial kit","ADDED"
