mp_code,mp_formal_name,changes
"00493392","RIMSO-50 (dimethyl sulfoxide 50 % intravesical solution 50 mL vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"00607797","RATIO-HEMCORT-HC (hydrocortisone acetate 10 mg and zinc sulfate 10 mg suppository) TEVA CANADA LIMITED","DELETED"
"00649619","MORPHINE SULFATE INJECTION USP (morphine sulfate 150 mg per 30 mL solution for injection vial) ICU MEDICAL CANADA INC","DELETED"
"00843792","NEOCITRAN EXTRA STRENGTH COLD & CONGESTION (acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""NEOCITRAN EXTRA STRENGTH COLD & CONGESTION (acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""NEOCITRAN EXTRA STRENGTH COLD & CONGESTION (acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.""
ntp_code: ""9002165"" -> ""4ddc1074e980e7f97d84d70491565e52""
ntp_formal_name: ""acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder"" -> ""acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution"""
"00870935","SINEMET CR 200/50 (carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet) MERCK CANADA INC","DELETED"
"01905856","ACETAMINOPHEN CHEWABLE TABLETS 80 MG (acetaminophen 80 mg chewable tablet) LABORATOIRES TRIANON INC","mp_formal_name: ""ACETAMINOPHEN COMPRIME A CROQUER 80MG (acetaminophen 80 mg chewable tablet) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 80 MG (acetaminophen 80 mg chewable tablet) LABORATOIRES TRIANON INC"""
"01911473","INHIBACE (cilazapril (cilazapril monohydrate) 2.5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""INHIBACE (cilazapril (cilazapril monohydrate) 2.5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH GERMANY"" -> ""INHIBACE (cilazapril (cilazapril monohydrate) 2.5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"01911481","INHIBACE (cilazapril (cilazapril monohydrate) 5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""INHIBACE (cilazapril (cilazapril monohydrate) 5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH GERMANY"" -> ""INHIBACE (cilazapril (cilazapril monohydrate) 5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"01944673","BENYLIN COUGH PLUS COLD RELIEF (dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","DELETED"
"01996169","ACETAMINOPHEN CHEWABLE TABLETS 160 MG (acetaminophen 160 mg chewable tablet) LABORATOIRES TRIANON INC","mp_formal_name: ""ACETAMINOPHENE COMPRIMES CROQUABLES 160MG (acetaminophen 160 mg chewable tablet) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 160 MG (acetaminophen 160 mg chewable tablet) LABORATOIRES TRIANON INC"""
"02017431","ACETAMINOPHEN CHEWABLE TABLETS 160 MG FOR CHILDREN (acetaminophen 160 mg chewable tablet) LABORATOIRE RIVA INC","mp_formal_name: ""ACETAMINOPHENE 160MGCO.CROQUABLE POUR ENFANT (acetaminophen 160 mg chewable tablet) LABORATOIRE RIVA INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 160 MG FOR CHILDREN (acetaminophen 160 mg chewable tablet) LABORATOIRE RIVA INC"""
"02017458","ACETAMINOPHEN CHEWABLE TABLETS 80 MG FOR CHILDREN (acetaminophen 80 mg chewable tablet) LABORATOIRE RIVA INC","mp_formal_name: ""ACETAMINOPHENE 80MGCO.CROQUABLE POUR ENFANT (acetaminophen 80 mg chewable tablet) LABORATOIRE RIVA INC"" -> ""ACETAMINOPHEN CHEWABLE TABLETS 80 MG FOR CHILDREN (acetaminophen 80 mg chewable tablet) LABORATOIRE RIVA INC"""
"02083523","BEZALIP SR (bezafibrate 400 mg prolonged-release oral tablet) ALLERGAN INC","mp_formal_name: ""BEZALIP SR (bezafibrate 400 mg prolonged-release oral tablet) ACTAVIS SPECIALTY PHARMACEUTICALS CO"" -> ""BEZALIP SR (bezafibrate 400 mg prolonged-release oral tablet) ALLERGAN INC"""
"02145839","VESANOID (tretinoin 10 mg oral capsule) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""VESANOID (tretinoin 10 mg oral capsule) CHEPLAPHARM ARZNEIMITTEL GMBH GERMANY"" -> ""VESANOID (tretinoin 10 mg oral capsule) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"02162695","CYTOVENE (ganciclovir (ganciclovir sodium) 500 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""CYTOVENE (ganciclovir (ganciclovir sodium) 500 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH GERMANY"" -> ""CYTOVENE (ganciclovir (ganciclovir sodium) 500 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"02181479","INHIBACE PLUS (cilazapril (cilazapril monohydrate) 5 mg and hydrochlorothiazide 12.5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""INHIBACE PLUS (cilazapril (cilazapril monohydrate) 5 mg and hydrochlorothiazide 12.5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH GERMANY"" -> ""INHIBACE PLUS (cilazapril (cilazapril monohydrate) 5 mg and hydrochlorothiazide 12.5 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"02228343","LOPERACAP (loperamide hydrochloride 2 mg oral tablet) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""LOPERACAP (loperamide hydrochloride 2 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LOPERACAP (loperamide hydrochloride 2 mg oral tablet) BAUSCH HEALTH, CANADA INC."""
"02230432","METONIA (metoclopramide hydrochloride 10 mg oral tablet) PENDOPHARM DIVISION OF PHARMASCIENCE INC","DELETED"
"02231462","ALLEGRA 12 HOUR (fexofenadine hydrochloride 60 mg oral tablet) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","mp_formal_name: ""ALLEGRA 12 HOUR (fexofenadine hydrochloride 60 mg oral tablet) SANOFI-AVENTIS CANADA INC"" -> ""ALLEGRA 12 HOUR (fexofenadine hydrochloride 60 mg oral tablet) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"""
"02233006","TEVA-ENALAPRIL (enalapril maleate 10 mg oral tablet) TEVA CANADA LIMITED","DELETED"
"02237562","ACETAMINOPHEN 160 MG CHEWABLE TABLETS (acetaminophen 160 mg chewable tablet) LABORATOIRES TRIANON INC","mp_formal_name: ""ACETAMINOPHENE 160MG COMPRIMES A CROQUER (acetaminophen 160 mg chewable tablet) LABORATOIRES TRIANON INC"" -> ""ACETAMINOPHEN 160 MG CHEWABLE TABLETS (acetaminophen 160 mg chewable tablet) LABORATOIRES TRIANON INC"""
"02238407","DERMAZINC SPRAY (pyrithione zinc 0.25 % cutaneous spray) DERMALOGIX PARTNERS, INC.","mp_formal_name: ""DERMAZINC SPRAY (pyrithione zinc 0.25 % cutaneous spray) DERMALOGIX PARTNERS INC."" -> ""DERMAZINC SPRAY (pyrithione zinc 0.25 % cutaneous spray) DERMALOGIX PARTNERS, INC."""
