drug_code,mp_code,mp_formal_name,mp_fr_description,changes
104231,02553376,PRO-SITAGLIPTIN (sitagliptin (sitagliptin phosphate monohydrate) 25 mg oral tablet) PRO DOC LIMITEE,PRO-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) PRO DOC LIMITEE,ADDED
104477,02556057,HEMLIBRA (emicizumab 300 mg per 2 mL solution for injection vial) HOFFMANN-LA ROCHE LIMITED,HEMLIBRA (émicizumab 300 mg par 2 mL solution injectable fiole) HOFFMANN-LA ROCHE LIMITED,ADDED
12419,01926306,PANECTYL (trimeprazine (trimeprazine tartrate) 2.5 mg oral tablet) SEARCHLIGHT PHARMA INC,"PANECTYL (triméprazine (tartrate de triméprazine) 2,5 mg comprimé oral) SEARCHLIGHT PHARMA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19591231"" -> ""20260731"""
103872,02549905,SOFTSOAP ANTIBACTERIAL FOR SENSITIVE SKIN (benzalkonium chloride 0.13 % cutaneous solution) COLGATE-PALMOLIVE CANADA INC,"SOFTSOAP ANTIBACTERIAL FOR SENSITIVE SKIN (chlorure de benzalkonium 0,13 % solution pour application cutanée) COLGATE-PALMOLIVE CANADA INC",ADDED
85354,02368560,JAMP-MIRTAZAPINE (mirtazapine 15 mg oral tablet) JAMP PHARMA CORPORATION,JAMP-MIRTAZAPINE (mirtazapine 15 mg comprimé oral) JAMP PHARMA CORPORATION,"mp_status_effective_time: ""20170807"" -> ""20260812"""
102173,02532719,TECARTUS (brexucabtagene autoleucel 100000000 cells per bag suspension for injection) GILEAD SCIENCES CANADA INC,TECARTUS (bréxucabtagène autoleucel 100000000 cellules par sac suspension injectable) GILEAD SCIENCES CANADA INC,ADDED
95295,02464802,DIAL FOAMING ANTIBACTERIAL HAND WASH (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CONSUMER BRANDS CANADA CORPORATION,"DIAL FOAMING ANTIBACTERIAL HAND WASH (chlorure de benzalkonium 0,13 % solution pour application cutanée) HENKEL CONSUMER BRANDS CANADA CORPORATION",ADDED
NA,77700769,"DOXORUBICIN INJECTION, BP (doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial) ACCORD HEALTHCARE INC","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) ACCORD HEALTHCARE INC",ADDED
NA,77700791,DOXORUBICIN (doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial) PFIZER CANADA ULC,DOXORUBICIN (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) PFIZER CANADA ULC,ADDED
47738,02229682,"SUCRETS FOR KIDS (dyclonine hydrochloride 1.2 mg lozenge) INSIGHT PHARMACEUTICALS, LLC","SUCRETS FOR KIDS (chlorhydrate de dyclonine 1,2 mg pastille) INSIGHT PHARMACEUTICALS, LLC","mp_status_effective_time: ""20190703"" -> ""20260811"""
96203,02472724,ENERGY BERRY BAIES ÉNERGISANTES FOAMING HAND SOAP ANTIBACTERIAL (benzalkonium chloride 0.13 % cutaneous solution) APOLLO HEALTH AND BEAUTY CARE,"ENERGY BERRY BAIES ÉNERGISANTES FOAMING HAND SOAP ANTIBACTERIAL (chlorure de benzalkonium 0,13 % solution pour application cutanée) APOLLO HEALTH AND BEAUTY CARE",ADDED
100885,02519607,QUETIAPINE XR (quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet) JAMP PHARMA CORPORATION,QUETIAPINE XR (quétiapine (fumarate de quétiapine) 50 mg comprimé oral à libération prolongée) JAMP PHARMA CORPORATION,DELETED
87940,02394243,APO-PREGABALIN (pregabalin 50 mg oral capsule) APOTEX INC,APO-PREGABALIN (prégabaline 50 mg capsule orale) APOTEX INC,"mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20251009"" -> ""20130606"""
83971,02354543,LORIS 0.13% BZK (benzalkonium chloride 0.13 % wipe) LERNAPHARM (LORIS) INC.,"LORIS 0.13% BZK (chlorure de benzalkonium 0,13 % lingette) LERNAPHARM (LORIS) INC.",ADDED
74702,02261642,PMS-AZITHROMYCIN (azithromycin 600 mg oral tablet) PHARMASCIENCE INC,PMS-AZITHROMYCIN (azithromycine 600 mg comprimé oral) PHARMASCIENCE INC,DELETED
78001,02294664,OCTAPLEX (coagulation factor ii (human) 760 unit per vial and coagulation factor IX human 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,OCTAPLEX (facteur II de coagulation humain 760 unité par fiole et facteur IX de coagulation humain 500 unité par fiole et facteur VII de coagulation humain 480 unité par fiole et facteur X de coagulation humain 600 unité par fiole et protéine c 620 unité par fiole et protéine s 640 unité par fiole NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,ADDED
80131,02315793,BAZA PROTECT II (dimethicone 1 % and zinc oxide 12 % cutaneous cream) COLOPLAST A/S,BAZA PROTECT II (diméthicone 1 % et oxyde de zinc 12 % crème cutanée) COLOPLAST A/S,"mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20260729"" -> ""20090520"""
104336,02554526,DAYQUIL HOT REMEDY (acetaminophen 500 mg per sachet and dextromethorphan hydrobromide 20 mg per sachet powder for oral solution) PROCTER & GAMBLE INC,DAYQUIL HOT REMEDY (acétaminophène 500 mg par sachet et bromhydrate de dextrométhorphane 20 mg par sachet poudre pour solution orale) PROCTER & GAMBLE INC,ADDED
NA,77700996,PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) SANDOZ CANADA INCORPORATED,"PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) SANDOZ CANADA INCORPORATED",ADDED
66725,02242893,"DIUREX WATER CAPLETS (pamabrom 50 mg oral tablet) ALVA-AMCO PHARMACAL COMPANIES, LLC","DIUREX WATER CAPLETS (pamabrom 50 mg comprimé oral) ALVA-AMCO PHARMACAL COMPANIES, LLC",DELETED
89540,02410826,BERIPLEX P/N 1000 (coagulation factor ii (human) 1600 unit and coagulation factor IX human 1240 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection) CSL BEHRING CANADA INC,BERIPLEX P/N 1000 (facteur II de coagulation humain 1600 unité et facteur IX de coagulation humain 1240 unité et facteur VII de coagulation humain 1000 unité et facteur X de coagulation humain 2040 unité et protéine c 1640 unité et protéine s 1360 unité poudre pour solution injectable) CSL BEHRING CANADA INC,ADDED
102307,02534118,AG-ANASTROZOLE (anastrozole 1 mg oral tablet) ANGITA PHARMA INC.,AG-ANASTROZOLE (anastrozole 1 mg comprimé oral) ANGITA PHARMA INC.,DELETED
91692,02432463,"LODALIS (colesevelam hydrochloride 3.75 g per sachet powder for oral suspension) BAUSCH HEALTH, CANADA INC.","LODALIS (chlorhydrate de colésévélam 3,75 g par sachet poudre pour suspension orale) BAUSCH HEALTH, CANADA INC.",DELETED
101359,02524570,M-LEVETIRACETAM (levetiracetam 500 mg oral tablet) MANTRA PHARMA INC,M-LEVETIRACETAM (lévétiracétam 500 mg comprimé oral) MANTRA PHARMA INC,"mp_status_effective_time: ""20240417"" -> ""20240217"""
104476,02556049,HEMLIBRA (emicizumab 12 mg per 0.4 mL solution for injection vial) HOFFMANN-LA ROCHE LIMITED,"HEMLIBRA (émicizumab 12 mg par 0,4 mL solution injectable fiole) HOFFMANN-LA ROCHE LIMITED",ADDED
80245,02316951,GALANTAMINE ER (galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule) ESSENTIAL PHARMA SWITZERLAND GMBH,GALANTAMINE ER (galantamine (bromhydrate de galantamine) 16 mg capsule orale à libération prolongée) ESSENTIAL PHARMA SWITZERLAND GMBH,"Health_Canada_product_name: ""PAT-GALANTAMINE ER"" -> ""GALANTAMINE ER""
mp_formal_name: ""P̲̲A̲̲T̲̲-̲̲GALANTAMINE ER (galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule) J̲̲A̲̲N̲̲S̲̲S̲̲E̲̲N̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""GALANTAMINE ER (galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule) E̲̲S̲̲S̲̲E̲̲N̲̲T̲̲I̲̲A̲̲L̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲S̲̲W̲̲I̲̲T̲̲Z̲̲E̲̲R̲̲L̲̲A̲̲N̲̲D̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲""
mp_fr_description: ""P̲̲A̲̲T̲̲-̲̲GALANTAMINE ER (galantamine (bromhydrate de galantamine) 16 mg capsule orale à libération prolongée) J̲̲A̲̲N̲̲S̲̲S̲̲E̲̲N̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""GALANTAMINE ER (galantamine (bromhydrate de galantamine) 16 mg capsule orale à libération prolongée) E̲̲S̲̲S̲̲E̲̲N̲̲T̲̲I̲̲A̲̲L̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲S̲̲W̲̲I̲̲T̲̲Z̲̲E̲̲R̲̲L̲̲A̲̲N̲̲D̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
102064,02531526,PMS-PIRFENIDONE (pirfenidone 267 mg oral tablet) PHARMASCIENCE INC,PMS-PIRFENIDONE (pirfénidone 267 mg comprimé oral) PHARMASCIENCE INC,DELETED
NA,02566877,TREMFYA (guselkumab 100 mg per 1 mL solution for injection pen) JANSSEN INC,TREMFYA (guselkumab 100 mg par 1 mL solution injectable stylo) JANSSEN INC,DELETED
100698,02517604,PMS-CINACALCET (cinacalcet (cinacalcet hydrochloride) 30 mg oral tablet) PHARMASCIENCE INC,PMS-CINACALCET (cinacalcet (chlorhydrate de cinacalcet) 30 mg comprimé oral) PHARMASCIENCE INC,DELETED
