ntp_code,ntp_formal_name,changes
"9006235","dexamethasone sodium phosphate 0.1 % ophthalmic/otic drops","ADDED"
"9014101","efmoroctocog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014119","nonacog alfa 1000 unit per vial powder for solution for injection with diluent syringe","ADDED"
"9014081","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine hydrochloride) 0.01 mg per mL solution for injection 1.7 mL cartridge","ADDED"
"9014120","nonacog alfa 2000 unit per vial powder for solution for injection with diluent syringe","ADDED"
"9014084","bupivacaine hydrochloride 50 mg per 20 mL and epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL solution for injection vial","ADDED"
"9002983","benoxinate hydrochloride 0.4 % and fluorescein sodium 0.25 % ophthalmic drops","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19981027"" -> ""20190801"""
"9014100","efmoroctocog alfa 1500 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9003625","mineral oil light 100 % cutaneous liquid","ntp_status_effective_time: ""20010727"" -> ""19511231"""
"9000266","acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19871231"" -> ""20190619"""
"9013871","epinephrine (epinephrine bitartrate) 0.01 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"9013997","abemaciclib 50 mg oral tablet","ADDED"
"9014128","octacog alfa 1000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014095","coagulation factor XIII human 1250 unit per vial powder for solution for injection with diluent solution","ADDED"
"9006279","ibuprofen 50 mg chewable tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20030514"" -> ""20190731"""
"9014116","lisdexamfetamine dimesylate 40 mg chewable tablet","ADDED"
"9014111","fibrinogen human 1 g per vial powder for solution for injection with diluent solution","ADDED"
"9014106","epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL and lidocaine hydrochloride 200 mg per 20 mL solution for injection vial","ADDED"
"9014107","epinephrine 0.1 mg per 20 mL and lidocaine hydrochloride 400 mg per 20 mL solution for injection vial","ADDED"
"9014082","bupivacaine hydrochloride 100 mg per 20 mL and epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL solution for injection vial","ADDED"
"9014133","octacog alfa 250 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9012466","buprenorphine (buprenorphine hydrochloride) 450 mcg buccal film","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180117"" -> ""20190531"""
"9014097","dextromethorphan hydrobromide 5 mg per 5 mL and guaifenesin 100 mg per 5 mL syrup","ADDED"
"9013876","epinephrine (epinephrine bitartrate) 0.5 mg per 50 mL and lidocaine hydrochloride 1000 mg per 50 mL solution for injection vial","ADDED"
"9014129","octacog alfa 1500 unit per vial powder for solution for injection with diluent solution","ADDED"
"9003777","piperacillin (piperacillin sodium) 3 g per vial powder for solution for injection","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20030123"" -> ""20190401"""
"9014103","efmoroctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014105","efmoroctocog alfa 750 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014125","nonacog beta pegol 500 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014083","bupivacaine hydrochloride 5 mg per mL and epinephrine (epinephrine bitartrate) 0.005 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"9014122","nonacog alfa 500 unit per vial powder for solution for injection with diluent syringe","ADDED"
"9014137","octacog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014141","susoctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014109","epinephrine 0.2 mg per 20 mL and lidocaine hydrochloride 400 mg per 20 mL solution for injection vial","ADDED"
"9013872","epinephrine (epinephrine bitartrate) 0.02 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"9014079","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.01 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"9002073","methylene blue 0.2 mg per mL and naphazoline nitrate 0.5 mg per mL ophthalmic drops","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19861231"" -> ""20171001"""
"9014123","nonacog beta pegol 1000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014142","white petrolatum 75 % and zinc oxide 20 % cutaneous paste","ADDED"
"9014096","coagulation factor XIII human 250 unit per vial powder for solution for injection with diluent solution","ADDED"
"9014131","octacog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014076","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.005 mg per mL solution for injection 1.7 mL cartridge","ADDED"
"9009618","furosemide 250 mg per 25 mL solution for injection 25 mL vial","DELETED"
"9000382","furosemide 250 mg per 25 mL solution for injection vial","ADDED"
"9013534","bismuth subsalicylate 262 mg and calcium carbonate 675 mg chewable tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000927"" -> ""20190801"""
"9003477","benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous spray","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000329"" -> ""20190814"""
"9014108","epinephrine 0.2 mg per 20 mL and lidocaine hydrochloride 200 mg per 20 mL solution for injection vial","ADDED"
"9014121","nonacog alfa 3000 unit per vial powder for solution for injection with diluent syringe","ADDED"
"9002165","acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder","ntp_formal_name: ""acetaminophen 650 mg per pck and phenylephrine hydrochloride 10 mg per pck oral powder"" -> ""acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder"""
"9014078","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.01 mg per mL solution for injection 1.7 mL cartridge","ADDED"
"9012919","bupivacaine hydrochloride 150 mg per 20 mL solution for injection vial","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20190412"" -> ""20010915"""
"9002353","dimethicone 3 % and petrolatum 6 % lotion","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20170126"""
"9014110","fibrinogen human 1 g per vial powder for solution for injection","ADDED"
"9014080","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine hydrochloride) 0.005 mg per mL solution for injection 1.7 mL cartridge","ADDED"
"9013201","lidocaine hydrochloride 1 % cutaneous spray","ntp_status_effective_time: ""20130820"" -> ""20100408"""
"9014124","nonacog beta pegol 2000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9013995","abemaciclib 150 mg oral tablet","ADDED"
"9014077","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.005 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"9003465","levonorgestrel 0.75 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000224"" -> ""20190801"""
"9014074","antithrombin III human 450-550 unit per vial powder for solution for injection with diluent solution","ADDED"
"9012465","buprenorphine (buprenorphine hydrochloride) 300 mcg buccal film","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180117"" -> ""20190531"""
"9014135","octacog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014089","coagulation factor IX human 480-720 unit per vial powder for solution for injection with diluent solution","ADDED"
"9014117","lisdexamfetamine dimesylate 50 mg chewable tablet","ADDED"
"9014134","octacog alfa 3000 unit per vial powder for solution for injection with diluent solution","ADDED"
"9012921","bupivacaine hydrochloride 250 mg per 50 mL solution for injection vial","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20190412"" -> ""20080917"""
"9012464","buprenorphine (buprenorphine hydrochloride) 150 mcg buccal film","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180117"" -> ""20190531"""
"9013875","epinephrine (epinephrine bitartrate) 0.2 mg per 20 mL and lidocaine hydrochloride 400 mg per 20 mL solution for injection vial","ADDED"
"9014126","nonacog gamma 3000 unit per vial powder for solution for injection with diluent solution","ADDED"
"9014000","arginine hydrochloride 7500 mg per 30 mL solution for injection vial","ADDED"
"9014115","lisdexamfetamine dimesylate 30 mg chewable tablet","ADDED"
"9014114","lisdexamfetamine dimesylate 20 mg chewable tablet","ADDED"
"9013996","abemaciclib 200 mg oral tablet","ADDED"
"9013994","abemaciclib 100 mg oral tablet","ADDED"
"9014130","octacog alfa 2000 unit per vial powder for solution for injection with diluent solution","ADDED"
"9002458","doxepin (doxepin hydrochloride) 150 mg oral capsule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20190808"""
"9013874","epinephrine (epinephrine bitartrate) 0.2 mg per 20 mL and lidocaine hydrochloride 200 mg per 20 mL solution for injection vial","ADDED"
"9013873","epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL and lidocaine hydrochloride 400 mg per 20 mL solution for injection vial","ADDED"
"9004989","chlorhexidine gluconate 4 % lotion","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20120223"" -> ""20190724"""
"9014118","lisdexamfetamine dimesylate 60 mg chewable tablet","ADDED"
"9014102","efmoroctocog alfa 250 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9012467","buprenorphine (buprenorphine hydrochloride) 75 mcg buccal film","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180117"" -> ""20190531"""
"9003970","lidocaine hydrochloride 1 % cutaneous gel","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20041108"" -> ""20190826"""
"9014104","efmoroctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014127","octacog alfa 1000 unit per vial powder for solution for injection with diluent solution","ADDED"
"9014099","efmoroctocog alfa 1000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014132","octacog alfa 250 unit per vial powder for solution for injection with diluent solution","ADDED"
"9003467","nedocromil sodium 2 % ophthalmic drops","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000229"" -> ""20190401"""
"9002119","trifluridine 1 % ophthalmic drops","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19871231"" -> ""20190801"""
"9014113","lisdexamfetamine dimesylate 10 mg chewable tablet","ADDED"
