drug_code,mp_code,mp_formal_name,mp_fr_description,changes
1470,00247855,FML (fluorometholone 0.1 % ophthalmic drops) ABBVIE CORPORATION,"FML (fluorométholone 0,1 % gouttes ophtalmiques) ABBVIE CORPORATION","Health_Canada_product_name: ""FML 0.1%"" -> ""FML""
mp_formal_name: ""FML ̲0̲.̲1̲%̲ (fluorometholone 0.1 % ophthalmic drops) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""FML (fluorometholone 0.1 % ophthalmic drops) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲""
mp_fr_description: ""FML ̲0̲.̲1̲%̲ (fluorométholone 0,1 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""FML (fluorométholone 0,1 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
1922,00297143,LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet) ALLERGAN INC,"LOESTRIN 1.5/30 (éthinylestradiol 30 mcg et acétate de noréthindrone 1,5 mg comprimé oral) ALLERGAN INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19741231"" -> ""20220422"""
2142,00328219,SINEMET (carbidopa 25 mg and levodopa 250 mg oral tablet) ORGANON CANADA INC.,SINEMET (carbidopa 25 mg et lévodopa 250 mg comprimé oral) ORGANON CANADA INC.,"mp_status_effective_time: ""20210406"" -> ""20220727"""
2254,00343838,MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet) ALLERGAN INC,MINESTRIN 1/20 (éthinylestradiol 20 mcg et acétate de noréthindrone 1 mg comprimé oral avec lactose comprimé oral) ALLERGAN INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19751231"" -> ""20220426"""
2255,00315966,MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet) ALLERGAN INC,MINESTRIN 1/20 (éthinylestradiol 20 mcg et acétate de noréthindrone 1 mg comprimé oral) ALLERGAN INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19751231"" -> ""20220426"""
4008,00513997,SINEMET (carbidopa 25 mg and levodopa 100 mg oral tablet) ORGANON CANADA INC.,SINEMET (carbidopa 25 mg et lévodopa 100 mg comprimé oral) ORGANON CANADA INC.,"mp_status_effective_time: ""20210406"" -> ""20220727"""
5326,00587737,HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC,HUMULIN N (insuline isophane humaine 100 unité par mL suspension injectable 10 mL fiole) ELI LILLY CANADA INC,DELETED
5561,00578428,DIPROSALIC (betamethasone (betamethasone dipropionate) 0.5 mg per g and salicylic acid 20 mg per g lotion) ORGANON CANADA INC.,"DIPROSALIC (bétaméthasone (dipropionate de bétaméthasone) 0,5 mg par g et acide salicylique 20 mg par g lotion) ORGANON CANADA INC.","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19841231"" -> ""20210416"""
13121,01968300,ACULAR (ketorolac tromethamine 0.5 % ophthalmic drops) ALLERGAN INC,"ACULAR (trométhamine de kétorolac 0,5 % gouttes ophtalmiques) ALLERGAN INC","Health_Canada_product_name: ""ACULAR LIQ 0.5%"" -> ""ACULAR""
mp_formal_name: ""ACULAR ̲L̲I̲Q̲ ̲0̲.̲5̲%̲ (ketorolac tromethamine 0.5 % ophthalmic drops) ALLERGAN INC"" -> ""ACULAR (ketorolac tromethamine 0.5 % ophthalmic drops) ALLERGAN INC""
mp_fr_description: ""ACULAR ̲L̲I̲Q̲ ̲0̲.̲5̲%̲ (trométhamine de kétorolac 0,5 % gouttes ophtalmiques) ALLERGAN INC"" -> ""ACULAR (trométhamine de kétorolac 0,5 % gouttes ophtalmiques) ALLERGAN INC"""
13447,01949454,ALLERGY TABLETS 25MG (diphenhydramine hydrochloride 25 mg oral tablet) TANTA PHARMACEUTICALS INC,ALLERGY TABLETS 25MG (chlorhydrate de diphenhydramine 25 mg comprimé oral) TANTA PHARMACEUTICALS INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20220414"""
13990,02031116,LAMISIL (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,LAMISIL (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC,"Health_Canada_product_name: ""LAMISIL TAB 250MG"" -> ""LAMISIL""
mp_formal_name: ""LAMISIL ̲T̲A̲B̲ ̲2̲5̲0̲M̲G̲ (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""LAMISIL (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC""
mp_fr_description: ""LAMISIL ̲T̲A̲B̲ ̲2̲5̲0̲M̲G̲ (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""LAMISIL (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"""
14257,02019701,BENADRYL CREAM 2% (diphenhydramine hydrochloride 2 % cutaneous cream) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,BENADRYL CREAM 2% (chlorhydrate de diphenhydramine 2 % crème cutanée) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20191201"""
14532,02031094,LAMISIL (terbinafine hydrochloride 1 % cutaneous cream) NOVARTIS PHARMACEUTICALS CANADA INC,LAMISIL (chlorhydrate de terbinafine 1 % crème cutanée) NOVARTIS PHARMACEUTICALS CANADA INC,"Health_Canada_product_name: ""LAMISIL CRM 1%"" -> ""LAMISIL""
mp_formal_name: ""LAMISIL ̲C̲R̲M̲ ̲1̲%̲ (terbinafine hydrochloride 1 % cutaneous cream) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""LAMISIL (terbinafine hydrochloride 1 % cutaneous cream) NOVARTIS PHARMACEUTICALS CANADA INC""
mp_fr_description: ""LAMISIL ̲C̲R̲M̲ ̲1̲%̲ (chlorhydrate de terbinafine 1 % crème cutanée) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""LAMISIL (chlorhydrate de terbinafine 1 % crème cutanée) NOVARTIS PHARMACEUTICALS CANADA INC"""
18491,02143291,OCUFLOX (ofloxacin 0.3 % ophthalmic drops) ABBVIE CORPORATION,"OCUFLOX (ofloxacine 0,3 % gouttes ophtalmiques) ABBVIE CORPORATION","mp_formal_name: ""OCUFLOX (ofloxacin 0.3 % ophthalmic drops) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""OCUFLOX (ofloxacin 0.3 % ophthalmic drops) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲""
mp_fr_description: ""OCUFLOX (ofloxacine 0,3 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""OCUFLOX (ofloxacine 0,3 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
31478,02141736,ALLERGY FORMULA LIQUID (diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution) PERRIGO INTERNATIONAL,"ALLERGY FORMULA LIQUID (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) PERRIGO INTERNATIONAL","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19970929"" -> ""20201016"""
37183,02218836,COLD FLU RELIEF (acetaminophen 1 g per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral solution) PERRIGO INTERNATIONAL,"COLD FLU RELIEF (acétaminophène 1 g par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et succinate de doxylamine 12,5 mg par 30 mL et chlorhydrate de pseudoéphédrine 60 mg par 30 mL solution orale) PERRIGO INTERNATIONAL","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19970109"" -> ""20220822"""
49920,02230661,TENOXICAM (tenoxicam 20 mg oral tablet) AA PHARMA INC,TENOXICAM (ténoxicam 20 mg comprimé oral) AA PHARMA INC,"Health_Canada_product_name: ""TENOXICAM TABLETS"" -> ""TENOXICAM""
mp_formal_name: ""TENOXICAM ̲T̲A̲B̲L̲E̲T̲S̲ (tenoxicam 20 mg oral tablet) AA PHARMA INC"" -> ""TENOXICAM (tenoxicam 20 mg oral tablet) AA PHARMA INC""
mp_fr_description: ""TENOXICAM ̲T̲A̲B̲L̲E̲T̲S̲ (ténoxicam 20 mg comprimé oral) AA PHARMA INC"" -> ""TENOXICAM (ténoxicam 20 mg comprimé oral) AA PHARMA INC""
mp_status_effective_time: ""20200724"" -> ""20220829"""
50053,02230784,TAZORAC (tazarotene 0.05 % cutaneous gel) ALLERGAN INC,"TAZORAC (tazarotène 0,05 % gel cutané) ALLERGAN INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19970410"" -> ""20211126"""
61047,02237701,TICLOPIDINE (ticlopidine hydrochloride 250 mg oral tablet) AA PHARMA INC,TICLOPIDINE (chlorhydrate de ticlopidine 250 mg comprimé oral) AA PHARMA INC,"mp_status_effective_time: ""20200724"" -> ""20220829"""
65812,02242134,CONTINUOUS CONTROL ACNE CLEANSER (benzoyl peroxide 5 % lotion) JOHNSON & JOHNSON INC,CONTINUOUS CONTROL ACNE CLEANSER (peroxyde de benzoyle 5 % lotion) JOHNSON & JOHNSON INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20010801"" -> ""20211231"""
66172,02242453,PMS-RANITIDINE 150 MG (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) PHARMASCIENCE INC,PMS-RANITIDINE 150 MG (ranitidine (chlorhydrate de ranitidine) 150 mg comprimé oral) PHARMASCIENCE INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20000825"" -> ""20220220"""
66173,02242454,PMS-RANITIDINE 300 MG (ranitidine (ranitidine hydrochloride) 300 mg oral tablet) PHARMASCIENCE INC,PMS-RANITIDINE 300 MG (ranitidine (chlorhydrate de ranitidine) 300 mg comprimé oral) PHARMASCIENCE INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20000825"" -> ""20220220"""
66642,02242814,"LACTULOSE SOLUTION USP (lactulose 667 mg per mL oral solution) BAJAJ MEDICAL, LLC","LACTULOSE SOLUTION USP (lactulose 667 mg par mL solution orale) BAJAJ MEDICAL, LLC","Health_Canada_product_name: ""APO-LACTULOSE"" -> ""LACTULOSE SOLUTION USP""
mp_formal_name: ""A̲P̲O̲-̲L̲A̲C̲T̲U̲L̲O̲S̲E̲ (lactulose 667 mg per mL oral solution) BAJAJ MEDICAL, LLC"" -> ""L̲A̲C̲T̲U̲L̲O̲S̲E̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲U̲S̲P̲ (lactulose 667 mg per mL oral solution) BAJAJ MEDICAL, LLC""
mp_fr_description: ""A̲P̲O̲-̲L̲A̲C̲T̲U̲L̲O̲S̲E̲ (lactulose 667 mg par mL solution orale) BAJAJ MEDICAL, LLC"" -> ""L̲A̲C̲T̲U̲L̲O̲S̲E̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲U̲S̲P̲ (lactulose 667 mg par mL solution orale) BAJAJ MEDICAL, LLC""
mp_status_effective_time: ""20210813"" -> ""20220804"""
