drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
1470,00247855,"FML (fluorométholone 0,1 % gouttes ophtalmiques) ABBVIE CORPORATION","fluorométholone 0,1 % gouttes ophtalmiques",fluorométholone (base),"mp_fr_description: ""FML ̲0̲.̲1̲%̲ (fluorométholone 0,1 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""FML (fluorométholone 0,1 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
13121,01968300,"ACULAR (trométhamine de kétorolac 0,5 % gouttes ophtalmiques) ALLERGAN INC","trométhamine de kétorolac 0,5 % gouttes ophtalmiques",kétorolac,"mp_fr_description: ""ACULAR ̲L̲I̲Q̲ ̲0̲.̲5̲%̲ (trométhamine de kétorolac 0,5 % gouttes ophtalmiques) ALLERGAN INC"" -> ""ACULAR (trométhamine de kétorolac 0,5 % gouttes ophtalmiques) ALLERGAN INC"""
13990,02031116,LAMISIL (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC,terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral,terbinafine,"mp_fr_description: ""LAMISIL ̲T̲A̲B̲ ̲2̲5̲0̲M̲G̲ (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""LAMISIL (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"""
14532,02031094,LAMISIL (chlorhydrate de terbinafine 1 % crème cutanée) NOVARTIS PHARMACEUTICALS CANADA INC,chlorhydrate de terbinafine 1 % crème cutanée,terbinafine,"mp_fr_description: ""LAMISIL ̲C̲R̲M̲ ̲1̲%̲ (chlorhydrate de terbinafine 1 % crème cutanée) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""LAMISIL (chlorhydrate de terbinafine 1 % crème cutanée) NOVARTIS PHARMACEUTICALS CANADA INC"""
18491,02143291,"OCUFLOX (ofloxacine 0,3 % gouttes ophtalmiques) ABBVIE CORPORATION","ofloxacine 0,3 % gouttes ophtalmiques",ofloxacine,"mp_fr_description: ""OCUFLOX (ofloxacine 0,3 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""OCUFLOX (ofloxacine 0,3 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
49920,02230661,TENOXICAM (ténoxicam 20 mg comprimé oral) AA PHARMA INC,ténoxicam 20 mg comprimé oral,ténoxicam,"mp_fr_description: ""TENOXICAM ̲T̲A̲B̲L̲E̲T̲S̲ (ténoxicam 20 mg comprimé oral) AA PHARMA INC"" -> ""TENOXICAM (ténoxicam 20 mg comprimé oral) AA PHARMA INC"""
66642,02242814,"LACTULOSE SOLUTION USP (lactulose 667 mg par mL solution orale) BAJAJ MEDICAL, LLC",lactulose 667 mg par mL solution orale,lactulose,"mp_fr_description: ""A̲P̲O̲-̲L̲A̲C̲T̲U̲L̲O̲S̲E̲ (lactulose 667 mg par mL solution orale) BAJAJ MEDICAL, LLC"" -> ""L̲A̲C̲T̲U̲L̲O̲S̲E̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲U̲S̲P̲ (lactulose 667 mg par mL solution orale) BAJAJ MEDICAL, LLC"""
69271,02245248,"AMIODARONE HYDROCHLORIDE FOR INJECTION, USP (chlorhydrate d'amiodarone 150 mg par 3 mL solution injectable fiole) FRESENIUS KABI CANADA LTD",chlorhydrate d'amiodarone 150 mg par 3 mL solution injectable fiole,amiodarone,"mp_fr_description: ""AMIODARONE HYDROCHLORIDE INJECTION (chlorhydrate d'amiodarone 150 mg par 3 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"" -> ""AMIODARONE HYDROCHLORIDE F̲O̲R̲ ̲INJECTION,̲ ̲U̲S̲P̲ (chlorhydrate d'amiodarone 150 mg par 3 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"""
72483,02248151,"ALPHAGAN P (tartrate de brimonidine 0,15 % gouttes ophtalmiques) ABBVIE CORPORATION","tartrate de brimonidine 0,15 % gouttes ophtalmiques",brimonidine,"mp_fr_description: ""ALPHAGAN P (tartrate de brimonidine 0,15 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""ALPHAGAN P (tartrate de brimonidine 0,15 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
74247,02257270,"ZYMAR (gatifloxacine 0,3 % gouttes ophtalmiques) ABBVIE CORPORATION","gatifloxacine 0,3 % gouttes ophtalmiques",gatifloxacine,"mp_fr_description: ""ZYMAR (gatifloxacine 0,3 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""ZYMAR (gatifloxacine 0,3 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
