ntp_code,ntp_formal_name,changes
"9012701","dimenhydrinate 10 mg per 1 mL solution for injection ampoule","ADDED"
"9013688","hemin 268 mg per vial powder for solution for injection","ADDED"
"9012989","heparin sodium 10000 unit per 1 mL solution for injection vial","ADDED"
"9006479","vitamin D3 (cholecalciferol) 10000 unit oral capsule","ntp_formal_name: ""vitamin D3 (cholecalciferol) 10000 unit oral capsule"" -> ""cholecalciferol 10000 unit oral capsule"""
"9012988","heparin sodium 1000 unit per mL solution for injection 30 mL vial","ADDED"
"9004302","dyclonine hydrochloride 3 mg and menthol 6 mg lozenge","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20070531"" -> ""20170223"""
"9003436","coal tar 1.25 % cutaneous gel","ADDED"
"9006480","alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 2800 unit oral tablet","ntp_formal_name: ""alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 2800 unit oral tablet"" -> ""alendronic acid (alendronate sodium) 70 mg and cholecalciferol 2800 unit oral tablet"""
"9006607","drospirenone 3 mg and ethinyl estradiol 20 mcg and levomefolate calcium 451 mcg oral tablet with levomefolate calcium 451 mcg oral tablet","ADDED"
"9013674","cyanocobalamin 100 mcg per 1 mL solution for injection ampoule","ADDED"
"9012995","heparin sodium 5000 unit per 0.5 mL solution for injection syringe","ADDED"
"9012954","denosumab 204 mg per 1.7 mL solution for injection syringe","ntp_status_effective_time: ""20190102"" -> ""20190201"""
"9001871","amylase 42000 unit and lipase 10800 unit and protease 45000 unit gastro-resistant capsule","ADDED"
"9004014","dimenhydrinate 100 mg modified-release oral tablet","ADDED"
"9013682","doravirine 100 mg oral tablet","ADDED"
"9013656","ascorbic acid 500 mg per mL solution for injection 50 mL vial","ADDED"
"9002063","camphor 40 mg and eucalyptol 370 mg and guaiacol 180 mg and guaiacol carbonate 200 mg suppository","ADDED"
"9003896","polyethylene glycol 400 0.4 % and propylene glycol 0.3 % ophthalmic drops","ADDED"
"9000759","valproic acid (sodium valproate) 250 mg per 5 mL syrup","ADDED"
"9013693","ivacaftor 125 mg per sachet and lumacaftor 100 mg per sachet granules for oral suspension","ADDED"
"9013642","amylase 5100 unit per 100 mg and lipase 5000 unit per 100 mg and protease 320 unit per 100 mg gastro-resistant granules for oral suspension","ADDED"
"9006636","dimenhydrinate 15 mg per 5 mL oral solution","ADDED"
"9003625","mineral oil light 100 % cutaneous liquid","ADDED"
"9012961","dobutamine (dobutamine hydrochloride) 5000 mg per 20 mL solution for injection vial","ntp_status_effective_time: ""20190102"" -> ""20190201"""
"9001192","risperidone 1 mg orodispersible tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20070313"" -> ""20190103"""
"9013589","nonacog gamma 500 unit per vial powder for solution for injection with diluent solution","ADDED"
"9006541","valproic acid (sodium valproate) 250 mg per 5 mL oral solution","ADDED"
"9001948","oxtriphylline 100 mg oral tablet","ntp_status_effective_time: ""20170804"" -> ""20190116"""
"9006497","vitamin D3 (cholecalciferol) 25000 unit oral capsule","ntp_formal_name: ""vitamin D3 (cholecalciferol) 25000 unit oral capsule"" -> ""cholecalciferol 25000 unit oral capsule"""
"9002135","amylase 70000 unit and lipase 16800 unit and protease 40000 unit gastro-resistant capsule","ADDED"
"9006498","vitamin D3 (cholecalciferol) 5000 unit oral capsule","ntp_formal_name: ""vitamin D3 (cholecalciferol) 5000 unit oral capsule"" -> ""cholecalciferol 5000 unit oral capsule"""
"9002133","amylase 17500 unit and lipase 4200 unit and protease 10000 unit gastro-resistant capsule","ADDED"
"9006272","ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20190102"" -> ""20190201"""
"9012986","heparin sodium 1000 unit per 1 mL solution for injection vial","ADDED"
"9013539","coal tar 2 % cutaneous solution","ADDED"
"9009384","ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 100 mcg oral tablet","ntp_status_effective_time: ""20190102"" -> ""20190201"""
"9012990","heparin sodium 10000 unit per 10 mL solution for injection vial","ADDED"
"0cf03cda727e5c55f7931c94b75f390c","thyrotropin alfa 0.9 mg per mL powder for solution for injection","ADDED"
"9013671","coal tar 20 % cutaneous solution","ADDED"
"9013726","sodium aurothiomalate 50 mg per 1 mL solution for injection ampoule","ADDED"
"9013587","nonacog gamma 1000 unit per vial powder for solution for injection with diluent solution","ADDED"
"9013361","thiamine hydrochloride 1000 mg per 10 mL solution for injection vial","ADDED"
"9006562","ethinyl estradiol 35 mcg per 24 hours and norelgestromin 20 mcg per 24 hours transdermal patch","ntp_status_effective_time: ""20190102"" -> ""20190201"""
"9013624","turoctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9013724","sodium aurothiomalate 10 mg per 1 mL solution for injection ampoule","ADDED"
"9001975","doxylamine succinate 10 mg and pyridoxine hydrochloride 10 mg gastro-resistant tablet","ADDED"
"9013588","nonacog gamma 2000 unit per vial powder for solution for injection with diluent solution","ADDED"
"9013754","telotristat ethyl (telotristat etiprate) 250 mg oral tablet","ADDED"
