tm_code,tm_formal_name,changes
"8001042","hydrochlorothiazide and methyldopa","ADDED"
"8001297","oseltamivir","ADDED"
"8001254","dalteparin","ADDED"
"8000135","clonidine","tm_status_effective_time: ""19931231"" -> ""19901231"""
"8000021","conjugated estrogens","tm_status_effective_time: ""19941231"" -> ""19631231"""
"8001283","isotretinoin","ADDED"
"8001249","cholestyramine resin","ADDED"
"8001278","insulin injection human biosynthetic","ADDED"
"8001159","triamcinolone diacetate","ADDED"
"8000221","valproic acid","tm_status_effective_time: ""19961213"" -> ""19951231"""
"8000130","metoclopramide","tm_status_effective_time: ""19951231"" -> ""19891231"""
"8000173","fluticasone","tm_status_effective_time: ""19980402"" -> ""19930312"""
"8001267","etidronate","ADDED"
"8000916","acetylsalicylic acid and dipyridamole","ADDED"
"8000115","glyburide","tm_status_effective_time: ""19911231"" -> ""19861231"""
"8001150","metformin and rosiglitazone","ADDED"
"8000927","betamethasone dipropionate and calcipotriol","ADDED"
"8001242","adapalene","ADDED"
"8001248","calcipotriol","ADDED"
"8000396","galantamine","tm_status_effective_time: ""20101112"" -> ""20050429"""
"8001035","acetaminophen and guaifenesin and phenylephrine","ADDED"
"8000845","insulin and insulin isophane human","ADDED"
"8001296","nicotinic acid","ADDED"
"8001281","insulin pork","ADDED"
"8001260","desonide","ADDED"
"8001304","sucralfate","ADDED"
"8001287","lurasidone","ADDED"
"8000064","penicillin v","tm_status_effective_time: ""19851231"" -> ""19771231"""
"8001264","efinaconazole","ADDED"
"8001305","thiamazole","ADDED"
"8001302","prochlorperazine","ADDED"
"8001255","danaparoid","ADDED"
"8000870","acetylsalicylic acid and caffeine","tm_status_effective_time: ""20110105"" -> ""19931231"""
"8000091","flurazepam","tm_status_effective_time: ""19821231"" -> ""19811231"""
"8001292","mycophenolic acid","ADDED"
"8000984","clindamycin and tretinoin","ADDED"
"8000814","metronidazole and nystatin","tm_status_effective_time: ""19791231"" -> ""19761231"""
"8001268","evolocumab","ADDED"
"8001251","colesevelam","ADDED"
"8001033","doxylamine","ADDED"
"8001274","heparin","ADDED"
"8001253","cyclosporine","ADDED"
"8001301","primidone","ADDED"
"8001257","dapagliflozin and metformin","ADDED"
"8001256","dapagliflozin","ADDED"
"8001243","alirocumab","ADDED"
"8000865","insulin injection human biosynthetic and insulin isophane human","ADDED"
"8001286","lovastatin","ADDED"
"8000127","fentanyl","tm_status_effective_time: ""20000210"" -> ""19891231"""
"8001299","permethrin","ADDED"
"8001277","insulin glulisine (recombinant dna origin)","ADDED"
"8001245","benzydamine","ADDED"
"8001252","colestipol","ADDED"
"8001303","ranibizumab","ADDED"
"8001295","nicotinamide","ADDED"
"8001285","loteprednol","ADDED"
"8001276","insulin biosynthetic human br","ADDED"
"8000983","adapalene and benzoyl peroxide","ADDED"
"8001258","delavirdine","ADDED"
"8001241","adalimumab","ADDED"
"8001273","guanfacine","ADDED"
"8001288","memantine","ADDED"
"8000793","triamcinolone hexacetonide","ADDED"
"8001289","methylprednisolone","ADDED"
"8001250","clomipramine","ADDED"
"8001300","pinaverium","ADDED"
"8001247","buspirone","ADDED"
"8001266","etanercept","ADDED"
"8001261","desoximetasone","ADDED"
"8001270","fluocinonide","ADDED"
"8001291","methylprednisolone acetate","ADDED"
"8000086","propranolol","tm_status_effective_time: ""19811231"" -> ""19801231"""
"8000911","insulin lispro and insulin lispro protamine suspension","ADDED"
"8001263","doxepin","ADDED"
"8001069","oxtriphylline","ADDED"
"8001262","dipyridamole","ADDED"
"8000315","bimatoprost","tm_status_effective_time: ""20090616"" -> ""20020524"""
"8001294","nepafenac","ADDED"
"8001282","insulin semi synthetic human","ADDED"
"8001308","ursodiol","ADDED"
"8000084","haloperidol","tm_status_effective_time: ""19841231"" -> ""19801231"""
"8001293","nadroparin","ADDED"
"8001246","bezafibrate","ADDED"
"8001272","fluvoxamine","ADDED"
"8001279","insulin isophane injection pork","ADDED"
"8000183","mesalazine","tm_status_effective_time: ""19931231"" -> ""19921231"""
"8001284","lomitapide (lomitapide mesylate)","ADDED"
"8000037","erythromycin","tm_status_effective_time: ""19731231"" -> ""19701231"""
"8001265","enoxaparin sodium","ADDED"
"8001280","insulin nph human dna origin","ADDED"
"8000046","allopurinol","tm_status_effective_time: ""19811231"" -> ""19741231"""
"8001259","desmopressin","ADDED"
"8001306","ticagrelor","ADDED"
"8001244","amcinonide","ADDED"
"8000024","amitriptyline","tm_status_effective_time: ""19751231"" -> ""19651231"""
"8001290","methylprednisolone (methylprednisolone sodium succinate)","ADDED"
"8000836","prazosin","tm_status_effective_time: ""19901231"" -> ""19831231"""
"8001269","fludrocortisone","ADDED"
"8001154","peramivir","ADDED"
"8001271","fluvastatin","ADDED"
"8001307","tretinoin","ADDED"
"8001298","paliperidone","ADDED"
"8001309","valganciclovir","ADDED"
"8000950","insulin aspart and insulin aspart protamine","ADDED"
"8001275","infliximab","ADDED"
"8001094","theophylline","tm_status_effective_time: ""19851231"" -> ""19791231"""
