ntp_code,ntp_formal_name,changes
"9000348","conjugated estrogens 0.3 mg oral tablet","ADDED"
"9003069","desoximetasone 0.25 % cutaneous cream","ADDED"
"9002021","heparin sodium 100 unit per mL irrigation solution","ADDED"
"9000030","conjugated estrogens 0.625 mg oral tablet","ADDED"
"9009397","ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet","ntp_status_effective_time: ""19960916"" -> ""19801231"""
"9002304","fluconazole 50 mg oral tablet","ntp_status_effective_time: ""20020605"" -> ""19901231"""
"9000169","flurazepam hydrochloride 30 mg oral capsule","ntp_status_effective_time: ""19821231"" -> ""19811231"""
"9012603","alirocumab 75 mg per 1 mL solution for injection syringe","ADDED"
"9001949","oxtriphylline 200 mg oral tablet","ADDED"
"9001984","insulin semi synthetic human 100 unit per mL solution for injection","ADDED"
"9005735","loteprednol etabonate 0.5 % ophthalmic gel","ADDED"
"9002369","heparin sodium 50 unit per mL solution for injection","ADDED"
"9006009","paliperidone (paliperidone palmitate) 525 mg per 2.625 mL prolonged-release suspension for injection","ADDED"
"9002218","prochlorperazine (prochlorperazine maleate) 10 mg oral tablet","ADDED"
"9003894","fluvastatin (fluvastatin sodium) 80 mg prolonged-release oral tablet","ADDED"
"9000995","zopiclone 3.75 mg oral tablet","ntp_status_effective_time: ""20170101"" -> ""20020729"""
"9002181","desmopressin acetate 10 mcg per actuation nasal spray","ADDED"
"9006345","cholestyramine resin 4 g per 9 g oral suspension","ADDED"
"9005454","insulin biosynthetic human br 100 unit per mL solution for injection","ADDED"
"9005294","desmopressin (desmopressin acetate) 25 mcg orodispersible tablet","ADDED"
"9004017","mycophenolic acid (mycophenolate sodium) 360 mg gastro-resistant tablet","ADDED"
"9009616","furosemide 20 mg per 2 mL solution for injection syringe","ADDED"
"9003075","lovastatin 40 mg oral tablet","ADDED"
"9000183","conjugated estrogens 1.25 mg oral tablet","ADDED"
"9006219","morphine sulfate 50 mg per mL solution for injection 20 mL vial","ADDED"
"9012595","adalimumab 40 mg per 0.4 mL solution for injection pen","ADDED"
"9002000","tretinoin 0.025 % cutaneous cream","ADDED"
"9000559","cephalexin 125 mg per 5 mL oral suspension","ntp_status_effective_time: ""19821231"" -> ""19711231"""
"9002382","nicotinic acid 500 mg prolonged-release oral tablet","ADDED"
"9006498","vitamin D3 (cholecalciferol) 5000 unit oral capsule","ADDED"
"9000029","hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection","ntp_status_effective_time: ""19621231"" -> ""19940421"""
"9004224","desmopressin (desmopressin acetate) 120 mcg orodispersible tablet","ADDED"
"9004141","insulin injection pork 100 unit per mL solution for injection","ADDED"
"9002851","mycophenolate mofetil 250 mg oral capsule","ADDED"
"9006230","morphine sulfate 5 mg per mL solution for injection 30 mL vial","ADDED"
"9012622","enoxaparin sodium 150 mg per 1 mL solution for injection syringe","ADDED"
"9005639","dapagliflozin (dapagliflozin propanediol monohydrate) 5 mg oral tablet","ADDED"
"9002783","desmopressin acetate 15 mcg per mL solution for injection","ADDED"
"9002930","amcinonide 0.1 % cutaneous cream","ADDED"
"9000639","valproic acid 250 mg oral capsule","ntp_status_effective_time: ""19970227"" -> ""19951231"""
"9012635","hydromorphone hydrochloride 20 mg per mL solution for injection 50 mL vial","ADDED"
"9012626","enoxaparin sodium 80 mg per 0.8 mL solution for injection syringe","ADDED"
"9001855","nicotinamide 100 mg per mL solution for injection","ADDED"
"9000320","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial","ntp_status_effective_time: ""20000210"" -> ""19891231"""
"9012640","nadroparin calcium 15200 unit per 0.8 mL solution for injection syringe","ADDED"
"9006242","hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial","DELETED"
"9000022","hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection","ntp_status_effective_time: ""19581231"" -> ""19941231"""
