ntp_code,ntp_formal_name,changes
"9002216","prednisolone acetate 0.2 % and sulfacetamide sodium 10 % ophthalmic drops","ADDED"
"9012749","phenylephrine (phenylephrine hydrochloride) 50 mg per 5 mL solution for injection vial","ADDED"
"9013570","ivacaftor 75 mg per sachet granules for oral suspension","ADDED"
"9013594","pegvisomant 30 mg per vial powder for solution for injection with diluent solution syringe","ADDED"
"9010880","nitroglycerin 100 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9001610","aluminum chlorohydrate 100 mg per mL and methylprednisolone acetate 2.5 mg per mL and neomycin sulfate 2.5 mg per mL and sulfur 50 mg per mL lotion","ADDED"
"9003349","tryptophan 750 mg oral tablet","ADDED"
"9013593","pegvisomant 25 mg per vial powder for solution for injection with diluent solution syringe","ADDED"
"9013553","exenatide 5 mcg per actuation solution for injection pre-filled pen","ADDED"
"9001699","coal tar 5 % and salicylic acid 2 % and triclosan 0.3 % shampoo","ADDED"
"9005130","ensulizole 3 % cutaneous emulsion","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9013558","fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution","ADDED"
"9002750","calcium carbonate 200 mg and magnesium hydroxide 200 mg and simethicone 25 mg chewable tablet","ADDED"
"9001617","tolnaftate 1 % cutaneous cream","ADDED"
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9013592","pegvisomant 20 mg per vial powder for solution for injection with diluent solution syringe","ADDED"
"9002839","levocarnitine 330 mg oral tablet","ADDED"
"9003122","epoprostenol (epoprostenol sodium) 0.5 mg per vial powder for solution for injection","ADDED"
"9013619","thyrotropin alfa 0.9 mg per vial powder for solution for injection","ADDED"
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9004168","white petrolatum 100 % cutaneous gel","ADDED"
"9013482","oxaliplatin 100 mg per 20 mL solution for injection vial","ADDED"
"9002861","phenylephrine hydrochloride 10 % ophthalmic drops","ADDED"
"9005763","naloxegol (naloxegol oxalate) 12.5 mg oral tablet","ADDED"
"9000467","enalapril maleate 5 mg oral tablet","ADDED"
"9009350","estradiol 0.1 % transdermal gel","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9006236","digoxin 1 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9013599","posaconazole 200 mg per 5 mL oral suspension","ADDED"
"9013561","glycerin 0.3 % and propylene glycol 1 % ophthalmic drops","ADDED"
"9013575","lixisenatide 20 mcg per actuation solution for injection pre-filled pen","ADDED"
"9003430","white petrolatum 47 % and zinc oxide 40 % cutaneous ointment","ADDED"
"9013603","ropivacaine hydrochloride 20 mg per 10 mL solution for injection ampoule","ADDED"
"9013560","glycerin 0.26 % and naphazoline hydrochloride 0.012 % and zinc sulfate 0.25 % ophthalmic drops","ADDED"
"9013586","nafarelin (nafarelin acetate) 200 mcg per actuation nasal spray","ADDED"
"9002722","vigabatrin 500 mg oral tablet","ADDED"
"9013514","propofol 1000 mg per 100 mL emulsion for injection vial","ADDED"
"9013537","cisatracurium (cisatracurium besylate) 20 mg per 10 mL solution for injection vial","ADDED"
"9001536","white petrolatum 100 % cutaneous ointment","ADDED"
"9013284","epoprostenol (epoprostenol sodium) 1.5 mg per vial powder for solution for injection with diluent solution","ADDED"
"9004679","white petrolatum 80.3 % and zinc oxide 15 % cutaneous cream","ADDED"
"9003095","hamamelis virginiana 50 % and phenylephrine hydrochloride 0.25 % rectal gel","ADDED"
"9004971","prucalopride (prucalopride succinate) 2 mg oral tablet","ADDED"
"9013604","ropivacaine hydrochloride 40 mg per 20 mL solution for injection ampoule","ADDED"
"9013517","propofol 500 mg per 50 mL emulsion for injection vial","ADDED"
"9004025","dextran 70 0.1 % and polyethylene glycol 400 1 % and povidone 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops","ADDED"
"9013483","oxaliplatin 150 mg per 30 mL solution for injection vial","ADDED"
"9013595","phenylephrine hydrochloride 10 mg per 1 mL solution for injection ampoule","ADDED"
"9013562","glycerin 0.5 % and naphazoline hydrochloride 0.03 % ophthalmic drops","ADDED"
"9003441","white petrolatum 69 % and zinc oxide 15 % cutaneous ointment","ADDED"
"9000464","enalapril maleate 10 mg oral tablet","ADDED"
"9001859","phenylephrine hydrochloride 2.5 % ophthalmic drops","ADDED"
"9013535","camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and levomenthol 1 g per 100 g plaster","ADDED"
"9005973","cocoa butter 88.44 % and phenylephrine hydrochloride 0.25 % suppository","ADDED"
"9005063","amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg and menthol 8 mg lozenge","ADDED"
"9013533","besifloxacin (besifloxacin hydrochloride) 0.6 % ophthalmic drops","ADDED"
"9006228","morphine sulfate 2 mg per mL solution for injection 50 mL vial","ntp_status_effective_time: ""20170803"" -> ""20181130"""
"9002836","levobunolol hydrochloride 0.5 % ophthalmic drops","ADDED"
"9009620","furosemide 40 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9013572","levocarnitine 1000 mg per 5 mL solution for injection vial","ADDED"
"9004970","prucalopride (prucalopride succinate) 1 mg oral tablet","ADDED"
"9013283","epoprostenol (epoprostenol sodium) 0.5 mg per vial powder for solution for injection with diluent solution","ADDED"
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20181101"" -> ""20190102"""
"9012957","dihydroergotamine mesylate 1 mg per 1 mL solution for injection ampoule","ADDED"
"9000466","enalapril maleate 2.5 mg oral tablet","ADDED"
"9001581","tetrahydrozoline hydrochloride 0.05 % ophthalmic drops","ADDED"
"9013540","collagenase clostridium histolyticum 0.9 mg per vial powder for solution for injection with diluent solution","ADDED"
"9005469","white petrolatum 72 % and zinc oxide 15 % cutaneous ointment","ADDED"
"9013556","fluorouracil 50 mg per mL solution for injection 100 mL vial","ADDED"
"9005064","amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg lozenge","ADDED"
"9013574","lixisenatide 10 mcg per actuation solution for injection pre-filled pen","ADDED"
