drug_code,mp_code,mp_formal_name,mp_fr_description,changes
354,00028096,CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) ORGANON CANADA INC.,CELESTONE SOLUSPAN (acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable) ORGANON CANADA INC.,"mp_formal_name: ""CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) M̲E̲R̲C̲K̲ CANADA INC"" -> ""CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""CELESTONE SOLUSPAN (acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable) M̲E̲R̲C̲K̲ CANADA INC"" -> ""CELESTONE SOLUSPAN (acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
2071,00323071,DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) ORGANON CANADA INC.,"DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) ORGANON CANADA INC.","Health_Canada_product_name: ""DIPROSONE CREAM"" -> ""DIPROSONE""
mp_formal_name: ""DIPROSONE ̲C̲R̲E̲A̲M̲ (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""DIPROSONE ̲C̲R̲E̲A̲M̲ (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
2142,00328219,SINEMET (carbidopa 25 mg and levodopa 250 mg oral tablet) ORGANON CANADA INC.,SINEMET (carbidopa 25 mg et lévodopa 250 mg comprimé oral) ORGANON CANADA INC.,"Health_Canada_product_name: ""SINEMET 250/25"" -> ""SINEMET""
mp_formal_name: ""SINEMET ̲2̲5̲0̲/̲2̲5̲ (carbidopa 25 mg and levodopa 250 mg oral tablet) M̲E̲R̲C̲K̲ CANADA INC"" -> ""SINEMET (carbidopa 25 mg and levodopa 250 mg oral tablet) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""SINEMET ̲2̲5̲0̲/̲2̲5̲ (carbidopa 25 mg et lévodopa 250 mg comprimé oral) M̲E̲R̲C̲K̲ CANADA INC"" -> ""SINEMET (carbidopa 25 mg et lévodopa 250 mg comprimé oral) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_status_effective_time: ""20201203"" -> ""20210406"""
2272,00344923,DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) ORGANON CANADA INC.,"DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) ORGANON CANADA INC.","Health_Canada_product_name: ""DIPROSONE OINTMENT"" -> ""DIPROSONE""
mp_formal_name: ""DIPROSONE ̲O̲I̲N̲T̲M̲E̲N̲T̲ (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""DIPROSONE ̲O̲I̲N̲T̲M̲E̲N̲T̲ (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
2870,00417246,DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) ORGANON CANADA INC.,"DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) ORGANON CANADA INC.","Health_Canada_product_name: ""DIPROSONE LOTION"" -> ""DIPROSONE""
mp_formal_name: ""DIPROSONE ̲L̲O̲T̲I̲O̲N̲ (betamethasone (betamethasone dipropionate) 0.05 % lotion) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""DIPROSONE ̲L̲O̲T̲I̲O̲N̲ (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
2890,00392545,CONFAB DIMENHYDRINATE 100 MG (dimenhydrinate 100 mg suppository) LABORATOIRES CONFAB INC,CONFAB DIMENHYDRINATE 100 MG (dimenhydrinate 100 mg suppositoire) LABORATOIRES CONFAB INC,"Health_Canada_product_name: ""SANDOZ DIMENHYDRINATE"" -> ""CONFAB DIMENHYDRINATE 100 MG""
mp_formal_name: ""S̲A̲N̲D̲O̲Z̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲r̲y̲)̲ ̲S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"" -> ""C̲O̲N̲F̲A̲B̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲1̲0̲0̲ ̲M̲G̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲r̲y̲)̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲I̲R̲E̲S̲ ̲C̲O̲N̲F̲A̲B̲ ̲I̲N̲C̲""
mp_fr_description: ""S̲A̲N̲D̲O̲Z̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲i̲r̲e̲)̲ ̲S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"" -> ""C̲O̲N̲F̲A̲B̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲1̲0̲0̲ ̲M̲G̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲i̲r̲e̲)̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲I̲R̲E̲S̲ ̲C̲O̲N̲F̲A̲B̲ ̲I̲N̲C̲"""
2891,00392553,CONFAB DIMENHYDRINATE 50 MG (dimenhydrinate 50 mg suppository) LABORATOIRES CONFAB INC,CONFAB DIMENHYDRINATE 50 MG (dimenhydrinate 50 mg suppositoire) LABORATOIRES CONFAB INC,"Health_Canada_product_name: ""SANDOZ DIMENHYDRINATE"" -> ""CONFAB DIMENHYDRINATE 50 MG""
mp_formal_name: ""S̲A̲N̲D̲O̲Z̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲5̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲r̲y̲)̲ ̲S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"" -> ""C̲O̲N̲F̲A̲B̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲5̲0̲ ̲M̲G̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲5̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲r̲y̲)̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲I̲R̲E̲S̲ ̲C̲O̲N̲F̲A̲B̲ ̲I̲N̲C̲""
mp_fr_description: ""S̲A̲N̲D̲O̲Z̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲5̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲i̲r̲e̲)̲ ̲S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"" -> ""C̲O̲N̲F̲A̲B̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲5̲0̲ ̲M̲G̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲5̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲i̲r̲e̲)̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲I̲R̲E̲S̲ ̲C̲O̲N̲F̲A̲B̲ ̲I̲N̲C̲"""
4008,00513997,SINEMET (carbidopa 25 mg and levodopa 100 mg oral tablet) ORGANON CANADA INC.,SINEMET (carbidopa 25 mg et lévodopa 100 mg comprimé oral) ORGANON CANADA INC.,"Health_Canada_product_name: ""SINEMET 100/25"" -> ""SINEMET""
mp_formal_name: ""SINEMET ̲1̲0̲0̲/̲2̲5̲ (carbidopa 25 mg and levodopa 100 mg oral tablet) M̲E̲R̲C̲K̲ CANADA INC"" -> ""SINEMET (carbidopa 25 mg and levodopa 100 mg oral tablet) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""SINEMET ̲1̲0̲0̲/̲2̲5̲ (carbidopa 25 mg et lévodopa 100 mg comprimé oral) M̲E̲R̲C̲K̲ CANADA INC"" -> ""SINEMET (carbidopa 25 mg et lévodopa 100 mg comprimé oral) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_status_effective_time: ""20191113"" -> ""20210406"""
5287,00578436,DIPROSALIC (betamethasone (betamethasone dipropionate) 0.5 mg per g and salicylic acid 30 mg per g cutaneous ointment) ORGANON CANADA INC.,"DIPROSALIC (bétaméthasone (dipropionate de bétaméthasone) 0,5 mg par g et acide salicylique 30 mg par g pommade cutanée) ORGANON CANADA INC.","mp_formal_name: ""DIPROSALIC (betamethasone (betamethasone dipropionate) 0.5 mg per g and salicylic acid 30 mg per g cutaneous ointment) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSALIC (betamethasone (betamethasone dipropionate) 0.5 mg per g and salicylic acid 30 mg per g cutaneous ointment) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""DIPROSALIC (bétaméthasone (dipropionate de bétaméthasone) 0,5 mg par g et acide salicylique 30 mg par g pommade cutanée) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSALIC (bétaméthasone (dipropionate de bétaméthasone) 0,5 mg par g et acide salicylique 30 mg par g pommade cutanée) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
5326,00587737,HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC,HUMULIN N (insuline isophane humaine 100 unité par mL suspension injectable 10 mL fiole) ELI LILLY CANADA INC,DELETED
