drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"100794","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.01","%","02518635"
"100731","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02517965"
"100794","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.025","%","02518635"
"100742","4316","ADDED","approved","CHLORINE DIOXIDE","0.2","%","02518090"
"100742","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02518090"
"100700","13352","ADDED","approved","CINACALCET (CINACALCET HYDROCHLORIDE)","90","MG","02517620"
"100731","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02517965"
"100732","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02517973"
"100741","197","ADDED","active","BENZALKONIUM CHLORIDE","0.105","%","02518082"
"100727","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","1.628","%","02517922"
"100021","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.048","%","02510960"
"100776","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","5.26","%","02518430"
"100725","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02517906"
"12639","774","Changed","active","CHLOROXYLENOL","0.6","%","01977873"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"100758","197","ADDED","approved","BENZALKONIUM CHLORIDE","4.5","%","02518260"
"100780","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02518481"
"100693","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","5","MG","02517558"
"99975","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.03","%","02510529"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"100713","20659","ADDED","approved","SILODOSIN","4","MG","02517779"
"100704","20144","ADDED","approved","PENTAMIDINE ISETIONATE","300","MG","02517663"
"100753","234","ADDED","approved","POLYETHYLENE GLYCOL 400","1","%","02518228"
"100725","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02517906"
"100039","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02511169"
"100075","197","ADDED","active","BENZALKONIUM CHLORIDE","0.13","%","02511541"
"100776","197","ADDED","approved","BENZALKONIUM CHLORIDE","3.51","%","02518430"
"100780","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02518481"
"100703","13326","ADDED","approved","PEMETREXED (PEMETREXED DISODIUM)","1000","MG","02517655"
"100743","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02518104"
"100714","20659","ADDED","approved","SILODOSIN","8","MG","02517787"
"100794","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.034","%","02518635"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"100738","7581","ADDED","approved","BUDESONIDE","182","MCG","02518058"
"100741","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02518082"
"100732","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02517973"
"100698","13352","ADDED","approved","CINACALCET (CINACALCET HYDROCHLORIDE)","30","MG","02517604"
"100737","12634","ADDED","approved","ENSULIZOLE","0.5","%","02518031"
"100745","7624","ADDED","approved","METHYLPREDNISOLONE ACETATE","40","MG","02518120"
"100742","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.125","%","02518090"
"100767","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02518333"
"100694","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","10","MG","02517566"
"100725","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02517906"
"100738","12633","ADDED","approved","FORMOTEROL FUMARATE DIHYDRATE","5.8","MCG","02518058"
"100719","8565","ADDED","approved","TOBRAMYCIN","0.3","%","02517833"
"100727","197","ADDED","approved","BENZALKONIUM CHLORIDE","4.339","%","02517922"
"100710","349","ADDED","approved","ROCURONIUM BROMIDE","10","MG","02517744"
"100737","20447","ADDED","approved","BEMOTRIZINOL","5","%","02518031"
