ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
00392480,SUPEUDOL 10 (oxycodone hydrochloride 10 mg suppository) SANDOZ CANADA INCORPORATED,MP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20240201"
9015065,methylphenidate hydrochloride 30 mg prolonged-release chewable tablet,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02541610,QUILLIVANT ER CHEWABLE TABLETS (methylphenidate hydrochloride 30 mg prolonged-release chewable tablet) KYE PHARMACEUTICALS INC.,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""QUILLIVANT ER CHEWABLE TABLETS (methylphenidate hydrochloride 30 mg NA) KYE PHARMACEUTICALS INC."" -> QUILLIVANT ER CHEWABLE TABLETS (methylphenidate hydrochloride 30 mg prolonged-release chewable tablet) KYE PHARMACEUTICALS INC."
9000070,oxycodone hydrochloride 20 mg suppository,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
9000069,oxycodone hydrochloride 10 mg suppository,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
02244797,HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 1000 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
02541602,QUILLIVANT ER CHEWABLE TABLETS (methylphenidate hydrochloride 20 mg prolonged-release chewable tablet) KYE PHARMACEUTICALS INC.,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""QUILLIVANT ER CHEWABLE TABLETS (methylphenidate hydrochloride 20 mg NA) KYE PHARMACEUTICALS INC."" -> QUILLIVANT ER CHEWABLE TABLETS (methylphenidate hydrochloride 20 mg prolonged-release chewable tablet) KYE PHARMACEUTICALS INC."
9000070,oxycodone hydrochloride 20 mg suppository,NTP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20240201"
9000069,oxycodone hydrochloride 10 mg suppository,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
9015066,methylphenidate hydrochloride 40 mg prolonged-release chewable tablet,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
00392480,SUPEUDOL 10 (oxycodone hydrochloride 10 mg suppository) SANDOZ CANADA INCORPORATED,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
9015064,methylphenidate hydrochloride 20 mg prolonged-release chewable tablet,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
00392472,SUPEUDOL 20 (oxycodone hydrochloride 20 mg suppository) SANDOZ CANADA INCORPORATED,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
9000070,oxycodone hydrochloride 20 mg suppository,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
02244797,HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 1000 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20170919"
9000069,oxycodone hydrochloride 10 mg suppository,NTP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20240801"" -> 20240201"
