drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"103823","13353","ADDED","approved","ALENDRONIC ACID (ALENDRONATE SODIUM)","70","MG","02549387"
"103829","22704","ADDED","approved","ESZOPICLONE","2","MG","02549441"
"103881","9954","ADDED","approved","LIOTHYRONINE (LIOTHYRONINE SODIUM)","25","MCG","02550008"
"103873","2280","ADDED","approved","OCTOCRYLENE","2","%","02549913"
"96955","11753","ADDED","approved","ZIPRASIDONE (ZIPRASIDONE HYDROCHLORIDE MONOHYDRATE)","80","MG","02478846"
"103817","1200","ADDED","approved","ZOPICLONE","7.5","MG","02549301"
"103812","21466","ADDED","approved","PIRFENIDONE","267","MG","02549255"
"103886","23955","ADDED","approved","DANICOPAN","200","MG","02550059"
"103873","12634","ADDED","approved","ENSULIZOLE","2","%","02549913"
"103855","4068","ADDED","approved","LEVODOPA","250","MG","02549735"
"103797","11242","ADDED","approved","TAZOBACTAM (TAZOBACTAM SODIUM)","4.5","G","02549093"
"103855","2370","ADDED","approved","CARBIDOPA","25","MG","02549735"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"103878","11446","ADDED","approved","LETROZOLE","2.5","MG","02549972"
"103901","13107","ADDED","approved","LEVETIRACETAM","100","MG","02550172"
"103893","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","2","%","02550113"
"103821","20387","ADDED","approved","RIVAROXABAN","20","MG","02549352"
"103854","2370","ADDED","approved","CARBIDOPA","25","MG","02549727"
"103797","11241","ADDED","approved","PIPERACILLIN (PIPERACILLIN SODIUM)","36","G","02549093"
"103853","4068","ADDED","approved","LEVODOPA","100","MG","02549719"
"103913","662","ADDED","approved","PYRITHIONE ZINC","0.5","%","02550318"
"103893","197","ADDED","approved","BENZALKONIUM CHLORIDE","4.45","%","02550113"
"103872","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02549905"
"103854","4068","ADDED","approved","LEVODOPA","100","MG","02549727"
"103853","2370","ADDED","approved","CARBIDOPA","10","MG","02549719"
"103873","755","ADDED","approved","AVOBENZONE","2","%","02549913"
"103889","9615","ADDED","approved","GUAIFENESIN","200","MG","02550083"
"101145","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","20","MG","02522314"
"103849","1221","ADDED","approved","SIMVASTATIN","80","MG","02549670"
"103837","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","5","%","02549530"
"103836","10021","ADDED","approved","CITRIC ACID","1.2","%","02549522"
"103847","1221","ADDED","approved","SIMVASTATIN","20","MG","02549654"
"103811","23936","ADDED","approved","ZILUCOPLAN (ZILUCOPLAN SODIUM)","32.4","MG","02549247"
"103864","9117","ADDED","approved","MORPHINE SULFATE","50","MG","02549824"
"103827","13271","ADDED","approved","FEBUXOSTAT (FEBUXOSTAT HEMIHYDRATE)","80","MG","02549425"
"103905","932","ADDED","approved","RAMIPRIL","2.5","MG","02550210"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"103904","932","ADDED","approved","RAMIPRIL","1.25","MG","02550202"
"101146","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","40","MG","02522322"
"103889","270","ADDED","approved","ACETAMINOPHEN","325","MG","02550083"
"103831","2041","ADDED","approved","ATENOLOL","100","MG","02549476"
"103893","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","3.34","%","02550113"
"103867","20022","ADDED","approved","DEFERASIROX","360","MG","02549859"
"103861","9117","ADDED","approved","MORPHINE SULFATE","5","MG","02549794"
"103909","20422","ADDED","approved","USTEKINUMAB","90","MG","02550253"
"103859","9117","ADDED","approved","MORPHINE SULFATE","30","MG","02549786"
"103863","9117","ADDED","approved","MORPHINE SULFATE","25","MG","02549816"
"103893","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","1.33","%","02550113"
"103889","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","5","MG","02550083"
"96953","11753","ADDED","approved","ZIPRASIDONE (ZIPRASIDONE HYDROCHLORIDE MONOHYDRATE)","40","MG","02478811"
"103820","20387","ADDED","approved","RIVAROXABAN","15","MG","02549344"
"86799","626","Changed","active","CHLORHEXIDINE GLUCONATE","2","%","02382113"
"103885","470","ADDED","approved","GABAPENTIN","400","MG","02550032"
"103825","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02549409"
"103857","9117","ADDED","approved","MORPHINE SULFATE","10","MG","02549751"
"103888","13053","ADDED","approved","BORTEZOMIB (BORTEZOMIB MANNITOL BORONIC ESTER)","2.5","MG","02550075"
"103845","1221","ADDED","approved","SIMVASTATIN","5","MG","02549638"
"103809","23936","ADDED","approved","ZILUCOPLAN (ZILUCOPLAN SODIUM)","16.6","MG","02549220"
"103834","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","5","%","02549506"
"103825","270","ADDED","approved","ACETAMINOPHEN","325","MG","02549409"
"103858","9117","ADDED","approved","MORPHINE SULFATE","20","MG","02549778"
"103911","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02550288"
"103884","470","ADDED","approved","GABAPENTIN","300","MG","02550024"
"103848","1221","ADDED","approved","SIMVASTATIN","40","MG","02549662"
"103911","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.026","%","02550288"
"103874","10021","ADDED","approved","CITRIC ACID","2.5","%","02549921"
"103810","23936","ADDED","approved","ZILUCOPLAN (ZILUCOPLAN SODIUM)","23","MG","02549239"
"103910","20422","ADDED","approved","USTEKINUMAB","5","MG","02550261"
"103856","9117","ADDED","approved","MORPHINE SULFATE","5","MG","02549743"
"103883","470","ADDED","approved","GABAPENTIN","100","MG","02550016"
"103844","12006","ADDED","approved","CABERGOLINE","0.5","MG","02549611"
"103879","23954","ADDED","approved","IVOSIDENIB","250","MG","02549980"
"103814","1200","ADDED","approved","ZOPICLONE","3.75","MG","02549271"
"103778","12184","ADDED","approved","ARGATROBAN","1","MG","02548968"
"86799","8881","Changed","active","ISOPROPYL ALCOHOL","70","%","02382113"
"103826","270","ADDED","approved","ACETAMINOPHEN","500","MG","02549417"
"103824","1988","ADDED","approved","TRANEXAMIC ACID","500","MG","02549395"
"103866","20022","ADDED","approved","DEFERASIROX","180","MG","02549840"
"101148","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","80","MG","02522349"
"103906","932","ADDED","approved","RAMIPRIL","5","MG","02550229"
"103908","20422","ADDED","approved","USTEKINUMAB","45","MG","02550245"
"101149","21372","ADDED","approved","LURASIDONE HYDROCHLORIDE","120","MG","02522357"
"103907","932","ADDED","approved","RAMIPRIL","10","MG","02550237"
"103846","1221","ADDED","approved","SIMVASTATIN","10","MG","02549646"
"103862","9117","ADDED","approved","MORPHINE SULFATE","10","MG","02549808"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"103882","23955","ADDED","approved","DANICOPAN","150","MG","02550040"
"103911","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02550288"
"103851","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","50","MG","02549697"
"103828","22704","ADDED","approved","ESZOPICLONE","1","MG","02549433"
"103816","1200","ADDED","approved","ZOPICLONE","5","MG","02549298"
"103830","22704","ADDED","approved","ESZOPICLONE","3","MG","02549468"
"103796","11242","ADDED","approved","TAZOBACTAM (TAZOBACTAM SODIUM)","1.5","G","02549085"
"103852","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","100","MG","02549700"
"103850","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","25","MG","02549689"
"96954","11753","ADDED","approved","ZIPRASIDONE (ZIPRASIDONE HYDROCHLORIDE MONOHYDRATE)","60","MG","02478838"
"103835","197","ADDED","approved","BENZALKONIUM CHLORIDE","1.69","%","02549514"
"103822","20449","ADDED","approved","FOSAPREPITANT (FOSAPREPITANT DIMEGLUMINE)","150","MG","02549379"
"103835","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","2.53","%","02549514"
"103911","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.034","%","02550288"
"103819","20387","ADDED","approved","RIVAROXABAN","10","MG","02549336"
