drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
1214,00224391,KETALAR (kétamine (chlorhydrate de kétamine) 200 mg par 20 mL solution injectable fiole) SEARCHLIGHT PHARMA INC,kétamine (chlorhydrate de kétamine) 200 mg par 20 mL solution injectable fiole,kétamine,"mp_fr_description: ""KETALAR (kétamine (chlorhydrate de kétamine) 200 mg par 20 mL solution injectable fiole) E̲R̲F̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲2̲0̲1̲2̲ INC"" -> ""KETALAR (kétamine (chlorhydrate de kétamine) 200 mg par 20 mL solution injectable fiole) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
1215,00224405,KETALAR (kétamine (chlorhydrate de kétamine) 500 mg par 10 mL solution injectable fiole) SEARCHLIGHT PHARMA INC,kétamine (chlorhydrate de kétamine) 500 mg par 10 mL solution injectable fiole,kétamine,"mp_fr_description: ""KETALAR (kétamine (chlorhydrate de kétamine) 500 mg par 10 mL solution injectable fiole) E̲R̲F̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲2̲0̲1̲2̲ INC"" -> ""KETALAR (kétamine (chlorhydrate de kétamine) 500 mg par 10 mL solution injectable fiole) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
3178,00013285,VALIUM (diazépam 5 mg comprimé oral) SEARCHLIGHT PHARMA INC,diazépam 5 mg comprimé oral,diazépam,"mp_fr_description: ""VALIUM 5̲ ̲T̲A̲B̲ ̲(̲d̲i̲a̲z̲é̲p̲a̲m̲ ̲5̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲H̲O̲F̲F̲M̲A̲N̲N̲-̲L̲A̲ ̲R̲O̲C̲H̲E̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""VALIUM (̲d̲i̲a̲z̲é̲p̲a̲m̲ ̲5̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
4471,00548359,"XANAX (alprazolam 0,25 mg comprimé oral) BGP PHARMA ULC","alprazolam 0,25 mg comprimé oral",alprazolam,"mp_fr_description: ""XANAX (alprazolam 0,25 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""XANAX (alprazolam 0,25 mg comprimé oral) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
4472,00548367,"XANAX (alprazolam 0,5 mg comprimé oral) BGP PHARMA ULC","alprazolam 0,5 mg comprimé oral",alprazolam,"mp_fr_description: ""XANAX (alprazolam 0,5 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""XANAX (alprazolam 0,5 mg comprimé oral) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
12221,01926853,FLAGYL (métronidazole 500 mg capsule orale) SANOFI-AVENTIS CANADA INC,métronidazole 500 mg capsule orale,métronidazole,"mp_fr_description: ""FLAGYL (métronidazole 500 mg capsule orale) O̲D̲A̲N̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲T̲D̲"" -> ""FLAGYL (métronidazole 500 mg capsule orale) S̲A̲N̲O̲F̲I̲-̲A̲V̲E̲N̲T̲I̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
12993,00888354,IOPIDINE (apraclonidine (chlorhydrate d'apraclonidine) 1 % gouttes ophtalmiques) ESSENTIAL PHARMA SWITZERLAND GMBH,apraclonidine (chlorhydrate d'apraclonidine) 1 % gouttes ophtalmiques,apraclonidine,"mp_fr_description: ""IOPIDINE (apraclonidine (chlorhydrate d'apraclonidine) 1 % gouttes ophtalmiques) N̲O̲V̲A̲R̲T̲I̲S̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""IOPIDINE (apraclonidine (chlorhydrate d'apraclonidine) 1 % gouttes ophtalmiques) E̲S̲S̲E̲N̲T̲I̲A̲L̲ ̲P̲H̲A̲R̲M̲A̲ ̲S̲W̲I̲T̲Z̲E̲R̲L̲A̲N̲D̲ ̲G̲M̲B̲H̲"""
13685,00723770,XANAX (alprazolam 1 mg comprimé oral) BGP PHARMA ULC,alprazolam 1 mg comprimé oral,alprazolam,"mp_fr_description: ""XANAX (alprazolam 1 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""XANAX (alprazolam 1 mg comprimé oral) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
13686,00813958,XANAX TS (alprazolam 2 mg comprimé oral) BGP PHARMA ULC,alprazolam 2 mg comprimé oral,alprazolam,"mp_fr_description: ""XANAX TS (alprazolam 2 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""XANAX TS (alprazolam 2 mg comprimé oral) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
15944,02084260,NEURONTIN (gabapentine 100 mg capsule orale) BGP PHARMA ULC,gabapentine 100 mg capsule orale,gabapentine,"mp_fr_description: ""NEURONTIN (gabapentine 100 mg capsule orale) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NEURONTIN (gabapentine 100 mg capsule orale) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
