ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000396","acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet","acétaminophène 325 mg et chlorhydrate d'oxycodone 2,5 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20171013"""
"9001304","hydromorphone hydrochloride 16 mg prolonged-release oral tablet","chlorhydrate d'hydromorphone 16 mg comprimé oral à libération prolongée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20100304"" -> ""20181031"""
"9001305","hydromorphone hydrochloride 32 mg prolonged-release oral tablet","chlorhydrate d'hydromorphone 32 mg comprimé oral à libération prolongée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20100304"" -> ""20181031"""
"9001307","hydromorphone hydrochloride 8 mg prolonged-release oral tablet","chlorhydrate d'hydromorphone 8 mg comprimé oral à libération prolongée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20100304"" -> ""20181031"""
"9001703","phenazopyridine hydrochloride 100 mg oral tablet","chlorhydrate de phénazopyridine 100 mg comprimé oral","ADDED"
"9002717","sulfacetamide sodium 10 % ophthalmic drops","sulfacétamide sodique 10 % gouttes ophtalmiques","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19941231"" -> ""20191004"""
"9006256","benztropine mesylate 2 mg per 5 mL oral solution","mésylate de benztropine 2 mg par 5 mL solution orale","ntp_status_effective_time: ""20170803"" -> ""20191016"""
"9013128","follitropin alfa 1050 unit per vial powder for solution for injection with diluent solution syringe","follitropine alfa 1050 unité par fiole poudre pour solution injectable avec solution diluante seringue","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20031230"" -> ""20190430"""
"9014202","dupilumab 200 mg per 1.14 mL solution for injection syringe","dupilumab 200 mg par 1,14 mL solution injectable seringue","ADDED"
"9014203","edaravone 30 mg per 100 mL solution for injection bag","édavarone 30 mg par 100 mL solution injectable sac","ADDED"
"9014204","erdafitinib 3 mg oral tablet","erdafitinib 3 mg comprimé oral","ADDED"
"9014205","erdafitinib 4 mg oral tablet","erdafitinib 4 mg comprimé oral","ADDED"
"9014206","erdafitinib 5 mg oral tablet","erdafitinib 5 mg comprimé oral","ADDED"
"9014207","glucagon 3 mg per actuation nasal powder","glucagon 3 mg par actionnement poudre nasale","ADDED"
"9014209","mineral oil heavy 64.5 % and urea 5 % cutaneous ointment","huile minérale lourde 64,5 % et urée 5 % pommade cutanée","ADDED"
"9014210","neratinib (neratinib maleate) 40 mg oral tablet","nératinib (maléate de nératinib) 40 mg comprimé oral","ADDED"
