ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000173","propranolol hydrochloride 120 mg oral tablet","chlorhydrate de propranolol 120 mg comprimé oral","ntp_status_effective_time: ""20170804"" -> ""20210129"""
"9001049","ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""20030807"" -> ""20210301"""
"9001076","ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""20040408"" -> ""20210301"""
"9002743","bacillus Calmette-Guérin substrain TICE 800000000 unit per vial powder for solution for injection","bacille de Calmette-Guérin sous-souche TICE 800000000 unité par fiole poudre pour solution injectable","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19951231"" -> ""20210301"""
"9013880","gramicidin 0.025 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL ophthalmic drops","gramicidine 0,025 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes ophtalmiques","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20170901"" -> ""20201128"""
"9013882","gramicidin 0.025 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL otic drops","gramicidine 0,025 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20170901"" -> ""20200829"""
"9013913","lidocaine (lidocaine hydrochloride) 10 mg per actuation endotracheopulmonary instillation","lidocaïne (chlorhydrate de lidocaïne) 10 mg par actionnement instillation endotrachéobronchique","ntp_status_effective_time: ""19931231"" -> ""19980722"""
"9014414","tozinameran 30 mcg per 0.3 mL suspension for injection 1.5 mL vial","tozinaméran 30 mcg par 0,3 mL suspension injectable 1,5 mL fiole","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""20201214"" -> ""20210301"""
"9014432","mRNA-1273 SARS-CoV-2 100 mcg per 0.5 mL dispersion for injection 5 mL vial","ARNm-1273 SRAS-CoV-2 100 mcg par 0,5 mL dispersion injectable 5 mL fiole","ntp_formal_name: ""mRNA-1273 SARS-CoV-2 100 mcg per 0.5 mL suspension for injection 5 mL vial"" -> ""mRNA-1273 SARS-CoV-2 100 mcg per 0.5 mL dispersion for injection 5 mL vial""
ntp_fr_description: ""ARNm-1273 SRAS-CoV-2 100 mcg par 0,5 mL suspension injectable 5 mL fiole"" -> ""ARNm-1273 SRAS-CoV-2 100 mcg par 0,5 mL dispersion injectable 5 mL fiole"""
"9014442","adalimumab 40 mg per 0.8 mL solution for injection pen","adalimumab 40 mg par 0,8 mL solution injectable stylo","ADDED"
