ntp_code,ntp_formal_name,ntp_fr_description,changes
1422552b74ad84ed790e7ea4f274360b,tebentafusp 100 mcg per 0.5 mL solution for injection,"tébentafusp 100 mcg par 0,5 mL solution injectable",ADDED
1ee099ecde6bbe9d3f5ff63ae61a0152,prasterone 6.5 mg pessary,"prastérone 6,5 mg ovule",ADDED
5eead0070d1444a77652c587b70cd24b,asciminib (asciminib hydrochloride) 20 mg oral tablet,asciminib (chlorhydrate d’asciminib) 20 mg comprimé oral,ADDED
6e74011cdea0513c86ab8a35062ec732,hydromorphone hydrochloride 1 mg per 1 mL solution for injection vial,chlorhydrate d'hydromorphone 1 mg par 1 mL solution injectable fiole,ADDED
74cba88daaf674195107af2baf8cf533,belzutifan 40 mg oral tablet,belzutifan 40 mg comprimé oral,ADDED
79fab8b6260646191cbfe44a2e48f1fa,obiltoxaximab 600 mg per 6 mL solution for injection vial,obiltoxaximab 600 mg par 6 mL solution injectable fiole,ADDED
9000208,methylphenidate hydrochloride 20 mg prolonged-release oral tablet,chlorhydrate de méthylphénidate 20 mg comprimé oral à libération prolongée,"ntp_status_effective_time: ""19841231"" -> ""20050427"""
9000880,diazepam 20 mg per 4 mL rectal gel tube,diazépam 20 mg par 4 mL gel rectal tube,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000881,diazepam 2.5 mg per 0.5 mL rectal gel tube,"diazépam 2,5 mg par 0,5 mL gel rectal tube","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000883,diazepam 7.5 mg per 1.5 mL rectal gel tube,"diazépam 7,5 mg par 1,5 mL gel rectal tube","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9001121,acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet,"acétaminophène 325 mg et chlorhydrate de tramadol 37,5 mg comprimé oral","ntp_status_effective_time: ""20050722"" -> ""20091109"""
