ntp_code,ntp_formal_name,ntp_fr_description,changes
0acb187f36cddbe98889e640c3c6d517,sodium phenylbutyrate 483 mg per g oral granules,phénylbutyrate sodique 483 mg par g granulés orale,ADDED
0b035df24ed66063765bb4f361aee85a,pemetrexed (pemetrexed disodium) 1000 mg per 40 mL solution for injection vial,pémétrexed (pémétrexed disodique) 1000 mg par 40 mL solution injectable fiole,ADDED
0c8a7d1d22f6c8036588120e6b66e4cc,pemetrexed (pemetrexed disodium) 100 mg per 4 mL solution for injection vial,pémétrexed (pémétrexed disodique) 100 mg par 4 mL solution injectable fiole,ADDED
3af12530e2ce18f13fa288f57da87c2c,tralokinumab 150 mg per 1 mL solution for injection syringe,tralokinumab 150 mg par 1 mL solution injectable seringue,ADDED
40e22490b158adcdd2e977acebe5cd32,montelukast (montelukast sodium) 4 mg per sachet oral granules,montélukast (montélukast sodique) 4 mg par sachet granulés orale,ADDED
485d0eb28789af77f6939ac2ef3bdb36,pemetrexed (pemetrexed disodium) 500 mg per 20 mL solution for injection vial,pémétrexed (pémétrexed disodique) 500 mg par 20 mL solution injectable fiole,ADDED
5f1e81a99fd36ef105d92326792ebba7,acetaminophen 160 mg per sachet oral powder,acétaminophène 160 mg par sachet poudre orale,ADDED
606b851ff7abfce7bcd3919886234530,medroxyprogesterone acetate 150 mg per 1 mL suspension for injection syringe,acétate de médroxyprogestérone 150 mg par 1 mL suspension injectable seringue,ADDED
7e246333b65c99e8aeae0aa32632447e,lumasiran sodium 94.5 mg per 0.5 mL solution for injection vial,"lumasiran sodique 94,5 mg par 0,5 mL solution injectable fiole",ADDED
844fa9089f8017e22df0ee937879de55,glecaprevir 50 mg per sachet and pibrentasvir 20 mg per sachet oral granules,glécaprévir 50 mg par sachet et pibrentasvir 20 mg par sachet granulés orale,ADDED
8804964c85ad3933659c339984658081,elexacaftor 50 mg and ivacaftor 37.5 mg and tezacaftor 25 mg oral tablet with ivacaftor 75 mg oral tablet,élexacaftor 50 mg et ivacaftor 37.5 mg et tézacaftor 25 mg comprimé oral avec ivacaftor 75 mg comprimé oral,ADDED
88cb9366e99aac6641f7b136a89b41b0,fostemsavir (fostemsavir tromethamine) 600 mg prolonged-release oral tablet,fostemsavir (fostemsavir trométhamine) 600 mg comprimé oral à libération prolongée,ADDED
9000231,morphine sulfate 20 mg suppository,sulfate de morphine 20 mg suppositoire,DELETED
9001070,montelukast (montelukast sodium) 4 mg per sachet granules for oral suspension,montélukast (montélukast sodique) 4 mg par sachet granulés pour suspension orale,DELETED
9001197,varenicline (varenicline tartrate) 0.5 mg oral tablet,"varénicline (tartrate de varénicline) 0,5 mg comprimé oral","ntp_status_effective_time: ""20070411"" -> ""20180502"""
9001198,varenicline (varenicline tartrate) 1 mg oral tablet,varénicline (tartrate de varénicline) 1 mg comprimé oral,"ntp_status_effective_time: ""20070411"" -> ""20180502"""
9001216,varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet,"varénicline (tartrate de varénicline) 0,5 mg comprimé oral avec varénicline (tartrate de varénicline) 1 mg comprimé oral","ntp_status_effective_time: ""20071002"" -> ""20180612"""
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9001819,potassium chloride 20 meq per 10 mL solution for injection,chlorure de potassium 20 meq par 10 mL solution injectable,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
