drug_code,mp_code,mp_formal_name,changes
3778,00498777,FOLIC ACID TAB 5MG (folic acid 5 mg oral tablet) PENDOPHARM DIVISION OF PHARMASCIENCE INC,"mp_status_effective_time: ""20170803"" -> ""20220316"""
5326,00587737,HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC,DELETED
6657,00655651,PRO-LORAZEPAM (lorazepam 1 mg oral tablet) PRO DOC LIMITEE,"Health_Canada_product_name: ""PRO-LORAZEPAM TAB 1.0MG"" -> ""PRO-LORAZEPAM""
mp_formal_name: ""PRO-LORAZEPAM ̲T̲A̲B̲ ̲1̲.̲0̲M̲G̲ (lorazepam 1 mg oral tablet) PRO DOC LIMITEE"" -> ""PRO-LORAZEPAM (lorazepam 1 mg oral tablet) PRO DOC LIMITEE"""
6658,00655678,PRO-LORAZEPAM (lorazepam 2 mg oral tablet) PRO DOC LIMITEE,"Health_Canada_product_name: ""PRO-LORAZEPAM TAB 2MG"" -> ""PRO-LORAZEPAM""
mp_formal_name: ""PRO-LORAZEPAM ̲T̲A̲B̲ ̲2̲M̲G̲ (lorazepam 2 mg oral tablet) PRO DOC LIMITEE"" -> ""PRO-LORAZEPAM (lorazepam 2 mg oral tablet) PRO DOC LIMITEE"""
10312,00816086,FOLIC ACID INJECTION USP (folic acid (sodium folate) 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED
11484,01908189,PRO-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE,"Health_Canada_product_name: ""ALPRAZOLAM-0.25"" -> ""PRO-ALPRAZOLAM""
mp_formal_name: ""ALPRAZOLAM-̲0̲.̲2̲5̲ (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ALPRAZOLAM (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE"""
11485,01908170,PRO-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE,"Health_Canada_product_name: ""ALPRAZOLAM-0.5"" -> ""PRO-ALPRAZOLAM""
mp_formal_name: ""ALPRAZOLAM-̲0̲.̲5̲ (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ALPRAZOLAM (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE"""
12345,00821772,D-TABS (cholecalciferol 10000 unit oral tablet) LABORATOIRE RIVA INC.,"Health_Canada_product_name: ""D-TABS 10000UNIT"" -> ""D-TABS""
mp_formal_name: ""D-TABS ̲1̲0̲0̲0̲0̲U̲N̲I̲T̲ (cholecalciferol 10000 unit oral tablet) LABORATOIRE RIVA INC."" -> ""D-TABS (cholecalciferol 10000 unit oral tablet) LABORATOIRE RIVA INC."""
16482,02014181,UNIPHYL (theophylline 600 mg prolonged-release oral tablet) ELVIUM LIFE SCIENCES,DELETED
17799,02150670,NEORAL (cyclosporine 100 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"Health_Canada_product_name: ""NEORAL 100MG"" -> ""NEORAL""
mp_formal_name: ""NEORAL ̲1̲0̲0̲M̲G̲ (cyclosporine 100 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""NEORAL (cyclosporine 100 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"""
17801,02150697,NEORAL (cyclosporine 100 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC,"Health_Canada_product_name: ""NEORAL ORAL SOLUTION 100MG/ML"" -> ""NEORAL""
mp_formal_name: ""NEORAL̲ ̲O̲R̲A̲L̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲1̲0̲0̲M̲G̲/̲M̲L (cyclosporine 100 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""NEORAL (cyclosporine 100 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC"""
