drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
48226,02229868,HYOSCINE BUTYLBROMIDE INJECTION (butylbromure d'hyoscine 20 mg par 1 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,butylbromure d'hyoscine 20 mg par 1 mL solution injectable fiole,butylbromure d'hyoscine,"mp_fr_description: ""HYOSCINE BUTYLBROMIDE INJECTION ̲S̲A̲N̲D̲O̲Z̲ ̲S̲T̲A̲N̲D̲A̲R̲D̲ (butylbromure d'hyoscine 20 mg par 1 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"" -> ""HYOSCINE BUTYLBROMIDE INJECTION (butylbromure d'hyoscine 20 mg par 1 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"""
73543,02250624,LACRISERT (hyprolose 5 mg insert ophtalmique) BAUSCH & LOMB INC,hyprolose 5 mg insert ophtalmique,hyprolose,"mp_fr_description: ""LACRISERT (hyprolose 5 mg insert ophtalmique) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""LACRISERT (hyprolose 5 mg insert ophtalmique) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
93504,02449226,"JAMP-BRIMONIDINE (tartrate de brimonidine 0,2 % gouttes ophtalmiques) JAMP PHARMA CORPORATION","tartrate de brimonidine 0,2 % gouttes ophtalmiques",brimonidine,ADDED
93792,02451689,MINT-TADALAFIL (tadalafil 10 mg comprimé oral) MINT PHARMACEUTICALS INC,tadalafil 10 mg comprimé oral,tadalafil,ADDED
94698,02459671,STELARA I.V. (ustékinumab 130 mg par 26 mL solution injectable fiole) JANSSEN INC,ustékinumab 130 mg par 26 mL solution injectable fiole,ustékinumab,"mp_fr_description: ""STELARA (ustékinumab 130 mg par 26 mL solution injectable fiole) JANSSEN INC"" -> ""STELARA ̲I̲.̲V̲.̲ (ustékinumab 130 mg par 26 mL solution injectable fiole) JANSSEN INC"""
96769,02476908,MINT-CANDESARTAN (candésartan cilexétil 4 mg comprimé oral) MINT PHARMACEUTICALS INC,candésartan cilexétil 4 mg comprimé oral,candésartan,ADDED
96905,02478587,"AMLODIPINE (amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral) SANIS HEALTH INC","amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral",amlodipine,ADDED
98535,02495430,"MINT-APIXABAN (apixaban 2,5 mg comprimé oral) MINT PHARMACEUTICALS INC","apixaban 2,5 mg comprimé oral",apixaban,ADDED
100534,02515989,ACH-TADALAFIL (tadalafil 5 mg comprimé oral) ACCORD HEALTHCARE INC,tadalafil 5 mg comprimé oral,tadalafil,ADDED
100535,02515997,ACH-TADALAFIL (tadalafil 10 mg comprimé oral) ACCORD HEALTHCARE INC,tadalafil 10 mg comprimé oral,tadalafil,ADDED
100536,02516004,ACH-TADALAFIL (tadalafil 20 mg comprimé oral) ACCORD HEALTHCARE INC,tadalafil 20 mg comprimé oral,tadalafil,ADDED
100738,02518058,"BREZTRI AEROSPHERE (budésonide 160 mcg par actionnement et fumarate de formotérol dihydraté 5 mcg par actionnement et glycopyrronium (bromure de glycopyrronium) 7,2 mcg par actionnement inhalation en flacon pressurisé) ASTRAZENECA CANADA INC","budésonide 160 mcg par actionnement et fumarate de formotérol 5 mcg par actionnement et glycopyrronium (bromure de glycopyrronium) 7,2 mcg par actionnement inhalation en flacon pressurisé",budésonide et formotérol et glycopyrronium,"mp_fr_description: ""BREZTRI AEROSPHERE (budésonide 18̲2̲ mcg par actionnement et fumarate de formotérol dihydraté 5,̲8̲ mcg par actionnement et glycopyrronium (bromure de glycopyrronium) 8̲,2 mcg par actionnement inhalation en flacon pressurisé) ASTRAZENECA CANADA INC"" -> ""BREZTRI AEROSPHERE (budésonide 16̲0̲ mcg par actionnement et fumarate de formotérol dihydraté 5 mcg par actionnement et glycopyrronium (bromure de glycopyrronium) 7̲,2 mcg par actionnement inhalation en flacon pressurisé) ASTRAZENECA CANADA INC""
ntp_code: ""9014634"" -> ""9014844""
ntp_fr_description: ""budésonide 18̲2̲ mcg par actionnement et fumarate de formotérol 5,̲8̲ mcg par actionnement et glycopyrronium (bromure de glycopyrronium) 8̲,2 mcg par actionnement inhalation en flacon pressurisé"" -> ""budésonide 16̲0̲ mcg par actionnement et fumarate de formotérol 5 mcg par actionnement et glycopyrronium (bromure de glycopyrronium) 7̲,2 mcg par actionnement inhalation en flacon pressurisé"""
101655,02527499,FUROSEMIDE SPECIAL INJECTION (furosémide 250 mg par 25 mL solution injectable fiole) JAMP PHARMA CORPORATION,furosémide 250 mg par 25 mL solution injectable fiole,furosémide,ADDED
101883,02529599,AZACITIDINE FOR INJECTION (azacitidine 100 mg par fiole poudre pour suspension injectable) SANDOZ CANADA INCORPORATED,azacitidine 100 mg par fiole poudre pour suspension injectable,azacitidine,ADDED
101904,02529807,PYRITHIONE ZINC DANDRUFF SHAMPOO GINGER 2IN1 (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
101921,02529998,"DANTROLENE SODIUM FOR INJECTION, USP (dantrolène sodique 20 mg par fiole poudre pour solution injectable) HIKMA CANADA LIMITED",dantrolène sodique 20 mg par fiole poudre pour solution injectable,dantrolène,ADDED
101926,02530058,PYRITHIONE ZINC DANDRUFF SHAMPOO 2IN1 MEN EUCALYPTUS & NEEM (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
101927,02530066,NRA-FLECAINIDE (acétate de flécaïnide 50 mg comprimé oral) NORA PHARMA INC,acétate de flécaïnide 50 mg comprimé oral,flécaïnide,ADDED
101928,02530074,NRA-FLECAINIDE (acétate de flécaïnide 100 mg comprimé oral) NORA PHARMA INC,acétate de flécaïnide 100 mg comprimé oral,flécaïnide,ADDED
101930,02530090,"NAT-EVEROLIMUS (évérolimus 2,5 mg comprimé oral) NATCO PHARMA (CANADA) INC","évérolimus 2,5 mg comprimé oral",évérolimus,ADDED
101931,02530104,NAT-EVEROLIMUS (évérolimus 5 mg comprimé oral) NATCO PHARMA (CANADA) INC,évérolimus 5 mg comprimé oral,évérolimus,ADDED
101933,02530120,NAT-EVEROLIMUS (évérolimus 10 mg comprimé oral) NATCO PHARMA (CANADA) INC,évérolimus 10 mg comprimé oral,évérolimus,ADDED
101942,02530236,NRA-CETIRIZINE TABLETS (chlorhydrate de cétirizine 20 mg comprimé oral) NORA PHARMA INC,chlorhydrate de cétirizine 20 mg comprimé oral,cétirizine,ADDED
102048,02531348,"PYRITHIONE ZINC DANDRUFF CONDITIONER SHEA BUTTER (pyrithione zincique 0,5 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 0,5 % shampoing",pyrithione zincique,ADDED
102064,02531526,PMS-PIRFENIDONE (pirfénidone 267 mg comprimé oral) PHARMASCIENCE INC,pirfénidone 267 mg comprimé oral,pirfénidone,ADDED
102065,02531534,PMS-PIRFENIDONE (pirfénidone 801 mg comprimé oral) PHARMASCIENCE INC,pirfénidone 801 mg comprimé oral,pirfénidone,ADDED
102093,02531844,JAMP AMIODARONE (chlorhydrate d'amiodarone 200 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate d'amiodarone 200 mg comprimé oral,amiodarone,ADDED
102102,02531933,PYRITHIONE ZINC DANDRUFF SHAMPOO AVOCADO OIL (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
102104,02531968,PYRITHIONE ZINC DANDRUFF SHAMPOO DEEP SCALP HYDRATION (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
102109,02532026,PYRITHIONE ZINC DANDRUFF SHAMPOO DEEP SCALP HYDRATION 2IN1 (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
102149,02532468,SUNLENCA (lénacapavir (lénacapavir sodique) 300 mg comprimé oral) GILEAD SCIENCES CANADA INC,lénacapavir (lénacapavir sodique) 300 mg comprimé oral,lénacapavir,ADDED
102150,02532476,"SUNLENCA (lénacapavir (lénacapavir sodique) 463,5 mg par 1,5 mL solution injectable fiole) GILEAD SCIENCES CANADA INC","lénacapavir (lénacapavir sodique) 463,5 mg par 1,5 mL solution injectable fiole",lénacapavir,ADDED
102161,02532581,UBRELVY (ubrogépant 100 mg comprimé oral) ABBVIE CORPORATION,ubrogépant 100 mg comprimé oral,ubrogépant,ADDED
102231,02533316,"SANDOZ ALFACALCIDOL (alfacalcidol 0,25 mcg capsule orale) SANDOZ CANADA INCORPORATED","alfacalcidol 0,25 mcg capsule orale",alfacalcidol,ADDED
102232,02533324,SANDOZ ALFACALCIDOL (alfacalcidol 1 mcg capsule orale) SANDOZ CANADA INCORPORATED,alfacalcidol 1 mcg capsule orale,alfacalcidol,ADDED
102336,02534436,GASTROVOL LIQUID GELS (subsalicylate de bismuth 262 mg capsule orale) CHURCH & DWIGHT CANADA CORP,subsalicylate de bismuth 262 mg capsule orale,subsalicylate de bismuth,ADDED
102462,02535793,JAMP-AMOXICILLIN (amoxicilline (trihydrate d'amoxicilline) 125 mg par 5 mL suspension orale) JAMP PHARMA CORPORATION,amoxicilline 125 mg par 5 mL suspension orale,amoxicilline,ADDED
102464,02535815,JAMP-AMOXICILLIN (amoxicilline (trihydrate d'amoxicilline) 250 mg par 5 mL suspension orale) JAMP PHARMA CORPORATION,amoxicilline 250 mg par 5 mL suspension orale,amoxicilline,ADDED
