drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"41756","3566","REMOVED","active",NA,NA,NA,"00790516"
"90607","7426","Changed","approved","ETHINYL ESTRADIOL","0.03","MG","02421445"
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"100035","2232","ADDED","active","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.5625","%","02511126"
"100362","20280","ADDED","approved","HYDROMORPHONE HYDROCHLORIDE","1","MG","02514435"
"100035","2218","ADDED","active","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","1.11","%","02511126"
"100485","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02515458"
"100369","11163","ADDED","approved","TIMOLOL (TIMOLOL MALEATE)","5","MG","02514516"
"100460","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","2.67","%","02515210"
"100460","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","6.67","%","02515210"
"100436","11104","ADDED","approved","ONDANSETRON","4","MG","02514966"
"100396","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","500","MG","02514656"
"100442","2189","ADDED","approved","LOXAPINE (LOXAPINE SUCCINATE)","5","MG","02515024"
"100455","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02515172"
"100474","11710","ADDED","approved","BRIMONIDINE TARTRATE","0.2","%","02515350"
"100445","2189","ADDED","approved","LOXAPINE (LOXAPINE SUCCINATE)","50","MG","02515059"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"100441","2189","ADDED","approved","LOXAPINE (LOXAPINE SUCCINATE)","2.5","MG","02515016"
"100431","6618","ADDED","approved","ISONIAZID","100","MG","02514907"
"100420","270","ADDED","approved","ACETAMINOPHEN","500","MG","02514818"
"100451","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02515113"
"100438","11787","ADDED","approved","CAPECITABINE","150","MG","02514982"
"100116","10021","ADDED","approved","CITRIC ACID","2.5","%","02511991"
"100366","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02514486"
"100451","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02515113"
"90607","13375","Changed","approved","DROSPIRENONE","3","MG","02421445"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"100467","2474","ADDED","approved","NALOXONE HYDROCHLORIDE","0.4","MG","02515261"
"100460","197","ADDED","approved","BENZALKONIUM CHLORIDE","8.9","%","02515210"
"99656","197","ADDED","approved","BENZALKONIUM CHLORIDE","33.31","%","02507153"
"99834","197","ADDED","active","BENZALKONIUM CHLORIDE","0.15","%","02509024"
"100340","17119","ADDED","approved","FIBRINOGEN (HUMAN)","160","MG","02514230"
"100340","11564","ADDED","approved","THROMBIN (HUMAN)","1000","UNIT","02514230"
"100454","12251","ADDED","approved","TENOFOVIR DISOPROXIL FUMARATE","300","MG","02515156"
"100397","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","125","MG","02514664"
"100468","2474","ADDED","approved","NALOXONE HYDROCHLORIDE","4","MG","02515288"
"100035","197","ADDED","active","BENZALKONIUM CHLORIDE","1.48","%","02511126"
"100476","11710","ADDED","approved","BRIMONIDINE TARTRATE","0.2","%","02515377"
"99274","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02503247"
"9587","12121","ADDED","active","WHITE PETROLATUM","100","%","00741515"
"100484","23461","ADDED","approved","POLATUZUMAB VEDOTIN","30","MG","02515431"
"100460","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","4","%","02515210"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"10905","2072","Changed","active","ALPRAZOLAM","0.5","MG","00865400"
"12313","331","Changed","inactive","ZINC (ZINC FUMARATE)","1","MG","00849871"
"99274","9615","ADDED","approved","GUAIFENESIN","400","MG","02503247"
"100483","13326","ADDED","approved","PEMETREXED (PEMETREXED DISODIUM HEMIPENTAHYDRATE)","25","MG","02515423"
"99574","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02506351"
"10314","3566","REMOVED","active",NA,NA,NA,"00745790"
"94516","3566","REMOVED","inactive",NA,NA,NA,"02458101"
"62542","3566","REMOVED","active",NA,NA,NA,"02239087"
"9587","3566","REMOVED","active",NA,NA,NA,"00741515"
"98247","2196","ADDED","approved","SODIUM CHLORITE","30.5","%","02492466"
"100385","19840","ADDED","approved","RASAGILINE (RASAGILINE MESYLATE)","0.5","MG","02514532"
"100426","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.12","%","02514869"
"94516","12121","ADDED","inactive","WHITE PETROLATUM","60.1","%","02458101"
"100341","17119","ADDED","approved","FIBRINOGEN (HUMAN)","240","MG","02514249"
"100341","11564","ADDED","approved","THROMBIN (HUMAN)","1500","UNIT","02514249"
"100439","11787","ADDED","approved","CAPECITABINE","500","MG","02514990"
"100456","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02515164"
"100432","6618","ADDED","approved","ISONIAZID","300","MG","02514915"
"100446","23507","ADDED","approved","TRIENTINE HYDROCHLORIDE","250","MG","02515067"
"10314","12121","ADDED","active","WHITE PETROLATUM","100","%","00745790"
"100339","11564","ADDED","approved","THROMBIN (HUMAN)","500","UNIT","02514222"
"100339","17119","ADDED","approved","FIBRINOGEN (HUMAN)","80","MG","02514222"
"99939","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02510154"
"100475","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.1056","%","02515369"
"100172","197","ADDED","active","BENZALKONIUM CHLORIDE","2.25","%","02512432"
"100481","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","1.33","%","02515407"
"100440","12121","ADDED","approved","WHITE PETROLATUM","70.3","%","02515008"
"96115","20742","ADDED","approved","TICAGRELOR","60","MG","02471914"
"100481","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","3.34","%","02515407"
"100443","2189","ADDED","approved","LOXAPINE (LOXAPINE SUCCINATE)","10","MG","02515032"
"100471","13107","ADDED","approved","LEVETIRACETAM","100","MG","02515326"
"100433","6618","ADDED","approved","ISONIAZID","50","MG","02514923"
"100395","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02514648"
"100429","11784","ADDED","approved","MONTELUKAST (MONTELUKAST SODIUM)","5","MG","02514885"
"100470","13107","ADDED","approved","LEVETIRACETAM","100","MG","02515318"
"99655","197","ADDED","approved","BENZALKONIUM CHLORIDE","26.64","%","02507145"
"100342","11564","ADDED","approved","THROMBIN (HUMAN)","2500","UNIT","02514257"
"100342","17119","ADDED","approved","FIBRINOGEN (HUMAN)","400","MG","02514257"
"100192","8642","ADDED","approved","DOXYCYCLINE (DOXYCYCLINE MONOHYDRATE)","40","MG","02512645"
"99834","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02509024"
"100448","8890","ADDED","approved","ALCOHOL ANHYDROUS","70","%","02515083"
"100475","197","ADDED","active","BENZALKONIUM CHLORIDE","0.1056","%","02515369"
"100172","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","2.25","%","02512432"
"100035","2730","ADDED","active","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.5625","%","02511126"
"99939","197","ADDED","active","BENZALKONIUM CHLORIDE","0.15","%","02510154"
"99274","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","20","MG","02503247"
"100489","68","ADDED","approved","DAUNORUBICIN","44","MG","02515490"
"96116","20742","ADDED","approved","TICAGRELOR","90","MG","02471922"
"100444","2189","ADDED","approved","LOXAPINE (LOXAPINE SUCCINATE)","25","MG","02515040"
"100386","19840","ADDED","approved","RASAGILINE (RASAGILINE MESYLATE)","1","MG","02514540"
"100369","11458","ADDED","approved","LATANOPROST","50","MCG","02514516"
"100412","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02514729"
"41756","12121","ADDED","active","WHITE PETROLATUM","100","%","00790516"
"100485","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02515458"
"100354","20511","ADDED","approved","DRONEDARONE (DRONEDARONE HYDROCHLORIDE)","400","MG","02514397"
"100428","11784","ADDED","approved","MONTELUKAST (MONTELUKAST SODIUM)","4","MG","02514877"
"99417","197","ADDED","active","BENZALKONIUM CHLORIDE","0.16","%","02504782"
"98247","10021","ADDED","approved","CITRIC ACID","59.9","%","02492466"
"100481","197","ADDED","approved","BENZALKONIUM CHLORIDE","4.45","%","02515407"
"100451","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02515113"
"62542","12121","ADDED","active","WHITE PETROLATUM","100","%","02239087"
"100426","197","ADDED","active","BENZALKONIUM CHLORIDE","0.12","%","02514869"
"100489","2953","ADDED","approved","CYTARABINE","100","MG","02515490"
"100430","6618","ADDED","approved","ISONIAZID","50","MG","02514893"
"100469","2953","ADDED","approved","CYTARABINE","100","MG","02515296"
"100481","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","2","%","02515407"
"100367","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","850","MG","02514494"
"100437","11104","ADDED","approved","ONDANSETRON","8","MG","02514974"
"100451","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02515113"
"100398","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02514672"
