drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"100469","134","SOLUTION","ADDED","02515296"
"100354","85","TABLET","ADDED","02514397"
"100385","85","TABLET","ADDED","02514532"
"99939","134","SOLUTION","ADDED","02510154"
"100035","134","SOLUTION","ADDED","02511126"
"10314","9","CREAM","REMOVED","00745790"
"100444","85","TABLET","ADDED","02515040"
"98463","5","CAPSULE","REMOVED","02494639"
"100397","126","POWDER FOR SUSPENSION","ADDED","02514664"
"100426","98","SPRAY","ADDED","02514869"
"100456","105","WIPE","ADDED","02515164"
"79066","114","GEL","REMOVED","02305178"
"99274","82","SYRUP","ADDED","02503247"
"99939","98","SPRAY","ADDED","02510154"
"96115","85","TABLET","ADDED","02471914"
"100420","5","CAPSULE","ADDED","02514818"
"99655","77","STRIP","ADDED","02507145"
"100443","85","TABLET","ADDED","02515032"
"100454","85","TABLET","ADDED","02515156"
"10314","43","OINTMENT","ADDED","00745790"
"75311","43","OINTMENT","ADDED","02267691"
"100339","134","SOLUTION","ADDED","02514222"
"100445","85","TABLET","ADDED","02515059"
"62542","52","PASTE","REMOVED","02239087"
"100340","134","SOLUTION","ADDED","02514230"
"100172","134","SOLUTION","ADDED","02512432"
"100442","85","TABLET","ADDED","02515024"
"100395","5","CAPSULE","ADDED","02514648"
"100430","85","TABLET","ADDED","02514893"
"100437","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02514974"
"100116","105","WIPE","ADDED","02511991"
"62542","43","OINTMENT","ADDED","02239087"
"100474","134","SOLUTION","ADDED","02515350"
"100441","85","TABLET","ADDED","02515016"
"100484","56","POWDER FOR SOLUTION","ADDED","02515431"
"100485","98","SPRAY","ADDED","02515458"
"100362","134","SOLUTION","ADDED","02514435"
"100398","126","POWDER FOR SUSPENSION","ADDED","02514672"
"96116","85","TABLET","ADDED","02471922"
"100342","134","SOLUTION","ADDED","02514257"
"100429","151","TABLET (CHEWABLE)","ADDED","02514885"
"99417","105","WIPE","ADDED","02504782"
"100438","85","TABLET","ADDED","02514982"
"75311","114","GEL","REMOVED","02267691"
"99656","134","SOLUTION","ADDED","02507153"
"100475","98","SPRAY","ADDED","02515369"
"100428","151","TABLET (CHEWABLE)","ADDED","02514877"
"99574","134","SOLUTION","ADDED","02506351"
"100485","134","SOLUTION","ADDED","02515458"
"100446","5","CAPSULE","ADDED","02515067"
"100396","5","CAPSULE","ADDED","02514656"
"100448","98","SPRAY","ADDED","02515083"
"100475","134","SOLUTION","ADDED","02515369"
"100439","85","TABLET","ADDED","02514990"
"100366","85","TABLET","ADDED","02514486"
"100412","134","SOLUTION","ADDED","02514729"
"100341","134","SOLUTION","ADDED","02514249"
"100489","55","POWDER","ADDED","02515490"
"100481","98","SPRAY","ADDED","02515407"
"100436","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02514966"
"79066","43","OINTMENT","ADDED","02305178"
"100433","134","SOLUTION","ADDED","02514923"
"100192","172","CAPSULE (IMMEDIATE AND DELAYED RELEASE)","ADDED","02512645"
"100369","134","SOLUTION","ADDED","02514516"
"100476","134","SOLUTION","ADDED","02515377"
"100467","134","SOLUTION","ADDED","02515261"
"100481","134","SOLUTION","ADDED","02515407"
"100431","85","TABLET","ADDED","02514907"
"98462","5","CAPSULE","REMOVED","02494620"
"100460","134","SOLUTION","ADDED","02515210"
"98462","137","CAPSULE (DELAYED RELEASE)","ADDED","02494620"
"100471","134","SOLUTION","ADDED","02515326"
"99834","105","WIPE","ADDED","02509024"
"100455","134","SOLUTION","ADDED","02515172"
"100432","85","TABLET","ADDED","02514915"
"100468","134","SOLUTION","ADDED","02515288"
"100483","134","SOLUTION","ADDED","02515423"
"100451","105","WIPE","ADDED","02515113"
"98247","85","TABLET","ADDED","02492466"
"100367","85","TABLET","ADDED","02514494"
"100386","85","TABLET","ADDED","02514540"
"98463","137","CAPSULE (DELAYED RELEASE)","ADDED","02494639"
"100440","43","OINTMENT","ADDED","02515008"
"100470","134","SOLUTION","ADDED","02515318"
