drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"84079","6974","REMOVED","active",NA,NA,NA,"02355574"
"75436","6974","REMOVED","active",NA,NA,NA,"02268981"
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"934","9542","Changed","active","NAPHAZOLINE HYDROCHLORIDE","0.1","%","00001147"
"101975","2280","ADDED","approved","OCTOCRYLENE","6","%","02530570"
"102482","21178","ADDED","approved","FESOTERODINE FUMARATE","8","MG","02536005"
"102508","13276","ADDED","approved","FULVESTRANT","50","MG","02536293"
"102491","23825","ADDED","approved","CONCIZUMAB","150","MG","02536102"
"102489","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","25","MG","02536072"
"102267","1970","ADDED","inactive","HOMOSALATE","8","%","02533707"
"102462","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","125","MG","02535793"
"101975","12048","ADDED","approved","OCTISALATE","5","%","02530570"
"102487","23825","ADDED","approved","CONCIZUMAB","15","MG","02536080"
"102530","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02536544"
"102489","11814","ADDED","approved","CANDESARTAN CILEXETIL","32","MG","02536072"
"102558","1901","ADDED","approved","MEXILETINE HYDROCHLORIDE","200","MG","02536854"
"102499","1","ADDED","approved","OLANZAPINE","10","MG","02536196"
"102534","150","ADDED","approved","ACETYLSALICYLIC ACID","81","MG","02536587"
"102543","12346","ADDED","approved","TADALAFIL","5","MG","02536684"
"102530","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.25","%","02536544"
"102471","1255","ADDED","approved","OCTREOTIDE (OCTREOTIDE ACETATE)","50","MCG","02535890"
"102540","9615","ADDED","approved","GUAIFENESIN","200","MG","02536641"
"102504","8642","ADDED","approved","DOXYCYCLINE (DOXYCYCLINE HYCLATE)","100","MG","02536250"
"102518","20625","ADDED","approved","DEXLANSOPRAZOLE","60","MG","02536404"
"102517","20625","ADDED","approved","DEXLANSOPRAZOLE","30","MG","02536390"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"102545","12346","ADDED","approved","TADALAFIL","20","MG","02536706"
"102536","270","ADDED","approved","ACETAMINOPHEN","500","MG","02536617"
"102535","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","5","MG","02536595"
"102557","1901","ADDED","approved","MEXILETINE HYDROCHLORIDE","100","MG","02536846"
"102522","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","850","MG","02536447"
"102526","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02536498"
"102361","2730","ADDED","active","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02534711"
"102528","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.25","%","02536528"
"102486","732","ADDED","approved","PACLITAXEL","6","MG","02536056"
"102509","774","ADDED","approved","CHLOROXYLENOL","0.5","%","02536307"
"102525","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02536471"
