drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
4902,00545066,APO-METRONIDAZOLE TABLETS (métronidazole 250 mg comprimé oral) APOTEX INC,métronidazole 250 mg comprimé oral,métronidazole,"mp_fr_description: ""METRONIDAZOLE (métronidazole 250 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲METRONIDAZOLE ̲T̲A̲B̲L̲E̲T̲S̲ (métronidazole 250 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"""
6171,00614491,DOLORAL SIROP (chlorhydrate de morphine 1 mg par mL sirop) LABORATOIRE ATLAS INC,chlorhydrate de morphine 1 mg par mL sirop,morphine,"mp_fr_description: ""DOLORAL 1̲ ̲SIROP ̲1̲M̲G̲/̲M̲L̲ (chlorhydrate de morphine 1 mg par mL sirop) LABORATOIRE ATLAS INC"" -> ""DOLORAL SIROP (chlorhydrate de morphine 1 mg par mL sirop) LABORATOIRE ATLAS INC"""
9993,00781878,"VITAMIN K1 (phytonadione 1 mg par 0,5 mL émulsion injectable ampoule) SANDOZ CANADA INCORPORATED","phytonadione 1 mg par 0,5 mL émulsion injectable ampoule",phytonadione,"mp_fr_description: ""VITAMIN K1 ̲I̲N̲J̲ ̲1̲M̲G̲/̲0̲.̲5̲M̲L̲ ̲U̲S̲P̲ (phytonadione 1 mg par 0,5 mL émulsion injectable ampoule) SANDOZ CANADA INCORPORATED"" -> ""VITAMIN K1 (phytonadione 1 mg par 0,5 mL émulsion injectable ampoule) SANDOZ CANADA INCORPORATED"""
9994,00804312,VITAMIN K1 (phytonadione 10 mg par 1 mL émulsion injectable ampoule) SANDOZ CANADA INCORPORATED,phytonadione 10 mg par 1 mL émulsion injectable ampoule,phytonadione,"mp_fr_description: ""VITAMIN K1 ̲I̲N̲J̲ ̲1̲0̲M̲G̲/̲M̲L̲ ̲U̲S̲P̲ (phytonadione 10 mg par 1 mL émulsion injectable ampoule) SANDOZ CANADA INCORPORATED"" -> ""VITAMIN K1 (phytonadione 10 mg par 1 mL émulsion injectable ampoule) SANDOZ CANADA INCORPORATED"""
11597,00614505,DOLORAL SIROP (chlorhydrate de morphine 5 mg par mL sirop) LABORATOIRE ATLAS INC,chlorhydrate de morphine 5 mg par mL sirop,morphine,"mp_fr_description: ""DOLORAL 5̲ ̲SIROP ̲5̲M̲G̲/̲M̲L̲ (chlorhydrate de morphine 5 mg par mL sirop) LABORATOIRE ATLAS INC"" -> ""DOLORAL SIROP (chlorhydrate de morphine 5 mg par mL sirop) LABORATOIRE ATLAS INC"""
43531,02229269,ZYPREXA (olanzapine 5 mg comprimé oral) ELI LILLY CANADA INC,olanzapine 5 mg comprimé oral,olanzapine,"mp_fr_description: ""ZYPREXA ̲-̲ ̲5̲M̲G̲ (olanzapine 5 mg comprimé oral) ELI LILLY CANADA INC"" -> ""ZYPREXA (olanzapine 5 mg comprimé oral) ELI LILLY CANADA INC"""
43533,02229285,ZYPREXA (olanzapine 10 mg comprimé oral) ELI LILLY CANADA INC,olanzapine 10 mg comprimé oral,olanzapine,"mp_fr_description: ""ZYPREXA ̲-̲ ̲1̲0̲M̲G̲ (olanzapine 10 mg comprimé oral) ELI LILLY CANADA INC"" -> ""ZYPREXA (olanzapine 10 mg comprimé oral) ELI LILLY CANADA INC"""
62290,02238850,ZYPREXA (olanzapine 15 mg comprimé oral) ELI LILLY CANADA INC,olanzapine 15 mg comprimé oral,olanzapine,"mp_fr_description: ""ZYPREXA ̲1̲5̲M̲G̲ (olanzapine 15 mg comprimé oral) ELI LILLY CANADA INC"" -> ""ZYPREXA (olanzapine 15 mg comprimé oral) ELI LILLY CANADA INC"""
62291,02238851,ZYPREXA (olanzapine 20 mg comprimé oral) ELI LILLY CANADA INC,olanzapine 20 mg comprimé oral,olanzapine,"mp_fr_description: ""ZYPREXA ̲2̲0̲M̲G̲ (olanzapine 20 mg comprimé oral) ELI LILLY CANADA INC"" -> ""ZYPREXA (olanzapine 20 mg comprimé oral) ELI LILLY CANADA INC"""
72399,02248077,"PEGASYS (interféron alfa-2a (peginterféron alfa-2a) 180 mcg par 0,5 mL solution injectable seringue) PHARMAAND GMBH","interféron alfa-2a (peginterféron alfa-2a) 180 mcg par 0,5 mL solution injectable seringue",interféron alfa-2a (peginterféron alfa-2a),"mp_fr_description: ""PEGASYS (interféron alfa-2a (peginterféron alfa-2a) 180 mcg par 0,5 mL solution injectable seringue) Z̲R̲ ̲PHARMA&̲ GMBH"" -> ""PEGASYS (interféron alfa-2a (peginterféron alfa-2a) 180 mcg par 0,5 mL solution injectable seringue) PHARMAA̲N̲D̲ GMBH"""
