ntp_code,ntp_formal_name,ntp_fr_description,changes
0ac5384c89524f7642d78537e24ea00b,buprenorphine (buprenorphine hydrochloride) 12 mg and naloxone (naloxone hydrochloride) 3 mg oromucosal film,buprénorphine (chlorhydrate de buprénorphine) 12 mg et naloxone (chlorhydrate de naloxone) 3 mg film buccale,ADDED
2d357d3e7693030c2da8f9451a5f924d,sotrovimab 500 mg per 8 mL solution for injection vial,sotrovimab 500 mg par 8 mL solution injectable fiole,ADDED
369807a16f501b9798077d37b9b7c905,buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg oromucosal film,"buprénorphine (chlorhydrate de buprénorphine) 2 mg et naloxone (chlorhydrate de naloxone) 0,5 mg film buccale",ADDED
441bb7ac63e862320751a1a2d2e74e03,upadacitinib 30 mg prolonged-release oral tablet,upadacitinib 30 mg comprimé oral à libération prolongée,ADDED
4a23dede3c6b685b4f8b8f65b13695ca,follitropin alfa 300 unit per 0.48 mL and lutropin alfa 150 unit per 0.48 mL solution for injection pen,"follitropine alfa 300 unité par 0,48 mL et lutropine alfa 150 unité par 0,48 mL solution injectable stylo",ADDED
5424ac2cd7505ce8c94c06df4270584a,acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet,"acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale avec acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale",ADDED
6290922164710e90ee99a34c6497e585,polatuzumab vedotin 30 mg per vial powder for solution for injection,polatuzumab védotine 30 mg par fiole poudre pour solution injectable,ADDED
67ed2a2a41e79d79ce845adeed54cfc5,sacituzumab govitecan 180 mg per vial powder for solution for injection,sacituzumab govitécan 180 mg par fiole poudre pour solution injectable,ADDED
9000146,diclofenac sodium 50 mg gastro-resistant tablet,diclofénac sodique 50 mg comprimé gastrorésistant,"ntp_status_effective_time: ""19801231"" -> ""19891231"""
9000222,diclofenac sodium 100 mg suppository,diclofénac sodique 100 mg suppositoire,"ntp_status_effective_time: ""19851231"" -> ""19960315"""
9000317,diclofenac sodium 75 mg prolonged-release oral tablet,diclofénac sodique 75 mg comprimé oral à libération prolongée,"ntp_status_effective_time: ""19891231"" -> ""19951231"""
9000329,metoclopramide hydrochloride 10 mg oral tablet,chlorhydrate de métoclopramide 10 mg comprimé oral,"ntp_status_effective_time: ""20171027"" -> ""20211029"""
9001191,risperidone 0.5 mg orodispersible tablet,"rispéridone 0,5 mg comprimé orodispersible","ntp_status_effective_time: ""20190131"" -> ""20211115"""
9001192,risperidone 1 mg orodispersible tablet,rispéridone 1 mg comprimé orodispersible,"ntp_status_effective_time: ""20190103"" -> ""20211115"""
9001193,risperidone 2 mg orodispersible tablet,rispéridone 2 mg comprimé orodispersible,"ntp_status_effective_time: ""20190103"" -> ""20211115"""
9001368,risperidone 3 mg orodispersible tablet,rispéridone 3 mg comprimé orodispersible,"ntp_status_effective_time: ""20190622"" -> ""20211115"""
9001369,risperidone 4 mg orodispersible tablet,rispéridone 4 mg comprimé orodispersible,"ntp_status_effective_time: ""20190622"" -> ""20211115"""
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
