drug_code,mp_code,mp_formal_name,changes
2219,00030600,SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 100 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC,"mp_formal_name: ""SOLU-CORTEF ̲1̲0̲0̲ ̲M̲G̲ ̲A̲C̲T̲-̲O̲-̲V̲I̲A̲L̲ (hydrocortisone (hydrocortisone sodium succinate) 100 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"" -> ""SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 100 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"""
2220,00030619,SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC,"mp_formal_name: ""SOLU-CORTEF ̲2̲5̲0̲ ̲M̲G̲ ̲A̲C̲T̲-̲O̲-̲V̲I̲A̲L̲ (hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"" -> ""SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"""
2221,00030627,SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC,"mp_formal_name: ""SOLU-CORTEF ̲5̲0̲0̲ ̲M̲G̲ ̲A̲C̲T̲-̲O̲-̲V̲I̲A̲L̲ (hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"" -> ""SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"""
2222,00030635,SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC,"mp_formal_name: ""SOLU-CORTEF ̲1̲ ̲G̲M̲ ̲A̲C̲T̲-̲O̲-̲V̲I̲A̲L̲ (hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"" -> ""SOLU-CORTEF (hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution per vial) PFIZER CANADA ULC"""
4043,00514012,VOLTAREN (diclofenac sodium 50 mg gastro-resistant tablet) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
4157,00518123,LECTOPAM TAB 3MG (bromazepam 3 mg oral tablet) HOFFMANN-LA ROCHE LIMITED,ADDED
5917,00585114,APO-IBUPROFEN TAB 600MG (ibuprofen 600 mg oral tablet) APOTEX INC,"mp_formal_name: ""APO ̲IBUPROFEN TAB 600MG (ibuprofen 600 mg oral tablet) APOTEX INC"" -> ""APO-̲IBUPROFEN TAB 600MG (ibuprofen 600 mg oral tablet) APOTEX INC"""
6230,00637661,BETAGAN 0.5% OPHTHALMIC SOL (levobunolol hydrochloride 0.5 % ophthalmic drops) ALLERGAN INC,DELETED
6462,00632732,VOLTAREN (diclofenac sodium 100 mg suppository) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
8187,00745626,HUMATROPE (somatropin 5 mg per vial powder for solution for injection with diluent solution) ELI LILLY CANADA INC,ADDED
9943,00782459,VOLTAREN SR (diclofenac sodium 75 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
11030,00893757,PRAVACHOL (pravastatin sodium 20 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA,ADDED
11034,00895644,APO-DIPYRIDAMOLE (dipyridamole 25 mg oral tablet) APOTEX INC,DELETED
11035,00895652,APO-DIPYRIDAMOLE (dipyridamole 50 mg oral tablet) APOTEX INC,DELETED
11102,00839396,PRINIVIL (lisinopril 10 mg oral tablet) MERCK CANADA INC,ADDED
11103,00839418,PRINIVIL (lisinopril 20 mg oral tablet) MERCK CANADA INC,ADDED
11300,01902660,RETROVIR (AZT) (zidovudine 100 mg oral capsule) VIIV HEALTHCARE ULC,DELETED
16640,02049473,NOVAHISTINE DH (hydrocodone bitartrate 1.7 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup) SANOFI-AVENTIS CANADA INC,ADDED
18442,02158442,HYGENIPAK GREEN ANTI-MICROBIAL SKIN CLEANSER (chloroxylenol 0.15 % and triclosan 0.15 % cutaneous gel) DEB CANADA,DELETED
