drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"103494","134","SOLUTION","ADDED","02546221"
"103509","85","TABLET","ADDED","02546396"
"103469","85","TABLET","ADDED","02545977"
"103510","85","TABLET","ADDED","02546418"
"101727","85","TABLET","ADDED","02528002"
"103472","85","TABLET","ADDED","02545985"
"103522","134","SOLUTION","ADDED","02546531"
"98543","171","CAPSULE (IMMEDIATE AND EXTENDED RELEASE)","ADDED","02495538"
"103528","134","SOLUTION","ADDED","02546604"
"103553","32","KIT","ADDED","02546868"
"103319","32","KIT","ADDED","02544628"
"103480","106","CAPSULE (CONTROLLED-DELIVERY)","ADDED","02546086"
"103504","85","TABLET","ADDED","02546337"
"103543","134","SOLUTION","ADDED","02546752"
"103489","134","SOLUTION","ADDED","02546175"
"103474","85","TABLET","ADDED","02546019"
"103508","134","SOLUTION","ADDED","02546388"
"103512","141","CAPSULE (EXTENDED RELEASE)","ADDED","02546434"
"103526","134","SOLUTION","ADDED","02546582"
"103513","141","CAPSULE (EXTENDED RELEASE)","ADDED","02546442"
"103492","134","SOLUTION","ADDED","02546205"
"103523","134","SOLUTION","ADDED","02546558"
"103529","134","SOLUTION","ADDED","02546612"
"101728","85","TABLET","ADDED","02528010"
"103318","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02544601"
"103546","134","SOLUTION","ADDED","02546787"
"103476","85","TABLET","ADDED","02546035"
"103544","134","SOLUTION","ADDED","02546760"
"103481","106","CAPSULE (CONTROLLED-DELIVERY)","ADDED","02546094"
"76530","34","LIQUID","REMOVED","02279703"
"103478","134","SOLUTION","ADDED","02546051"
"103503","105","WIPE","ADDED","02546329"
"103455","85","TABLET","ADDED","02545810"
"103514","141","CAPSULE (EXTENDED RELEASE)","ADDED","02546450"
"103468","85","TABLET","ADDED","02545969"
"103506","85","TABLET","ADDED","02546353"
"103471","109","TABLET (DELAYED-RELEASE)","ADDED","02546000"
"103505","85","TABLET","ADDED","02546345"
"103319","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02544628"
"103318","32","KIT","ADDED","02544601"
"103493","134","SOLUTION","ADDED","02546213"
"103502","134","SOLUTION","ADDED","02546310"
"103527","134","SOLUTION","ADDED","02546590"
"103488","5","CAPSULE","ADDED","02546167"
"103516","141","CAPSULE (EXTENDED RELEASE)","ADDED","02546477"
"103518","5","CAPSULE","ADDED","02546493"
"103507","85","TABLET","ADDED","02546361"
"103490","134","SOLUTION","ADDED","02546183"
"103483","106","CAPSULE (CONTROLLED-DELIVERY)","ADDED","02546116"
"103444","5","CAPSULE","ADDED","02545691"
"103145","9","CREAM","ADDED","02542927"
"103491","134","SOLUTION","ADDED","02546191"
"103520","85","TABLET","ADDED","02546515"
"103525","134","SOLUTION","ADDED","02546574"
"98919","172","CAPSULE (IMMEDIATE AND DELAYED RELEASE)","ADDED","02499452"
"103454","85","TABLET","ADDED","02545802"
"103508","98","SPRAY","ADDED","02546388"
"103511","85","TABLET","ADDED","02546426"
"103553","36","LOTION","ADDED","02546868"
"103546","98","SPRAY","ADDED","02546787"
"103524","134","SOLUTION","ADDED","02546566"
"101726","85","TABLET","ADDED","02527995"
"103475","85","TABLET","ADDED","02546027"
"103544","98","SPRAY","ADDED","02546760"
"103477","85","TABLET","ADDED","02546043"
"103450","134","SOLUTION","ADDED","02545764"
"103515","141","CAPSULE (EXTENDED RELEASE)","ADDED","02546469"
"76530","134","SOLUTION","ADDED","02279703"
"103553","114","GEL","ADDED","02546868"
"103479","184","DISPERSION","ADDED","02546078"
"103473","85","TABLET","ADDED","02545993"
"103467","134","SOLUTION","ADDED","02545950"
"103482","106","CAPSULE (CONTROLLED-DELIVERY)","ADDED","02546108"
