ntp_code,ntp_formal_name,changes
"9000056",NA,"ntp_formal_name: """" -> ""amitriptyline hydrochloride 25 mg oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_status_effective_time: ""19721231"" -> ""19751231""
ntp_type: """" -> ""NA"""
"9000500",NA,"ntp_formal_name: """" -> ""acyclovir 200 mg oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9002757","cefazolin (cefazolin sodium) 10 g per vial powder for solution for injection","ADDED"
"9000791",NA,"ntp_formal_name: """" -> ""venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9002616",NA,"ntp_formal_name: """" -> ""theophylline 300 mg prolonged-release oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9009381",NA,"ntp_formal_name: """" -> ""ethinyl estradiol 25 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet""
ntp_status: ""COMB"" -> ""ACTIVE""
ntp_type: """" -> ""Comb"""
"9012409",NA,"ntp_formal_name: """" -> ""naloxone hydrochloride 4 mg per 0.1 mL nasal spray""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9000306",NA,"ntp_formal_name: """" -> ""timolol maleate 20 mg oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9003937",NA,"ntp_formal_name: """" -> ""nabilone 0.5 mg oral capsule""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9008750",NA,"ntp_formal_name: """" -> ""desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet""
ntp_status: ""COMB"" -> ""ACTIVE""
ntp_type: """" -> ""Comb"""
"9012356",NA,"ntp_formal_name: """" -> ""verapamil hydrochloride 180 mg prolonged-release oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9001077",NA,"ntp_formal_name: """" -> ""methotrexate 10 mg oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9012390",NA,"ntp_formal_name: """" -> ""testosterone 5 mg per 24 hour transdermal patch""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9000448",NA,"DELETED"
"9000209",NA,"ntp_formal_name: """" -> ""morphine hydrochloride 1 mg per mL syrup""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9006369",NA,"ntp_formal_name: """" -> ""dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9000779",NA,"ntp_formal_name: """" -> ""zopiclone 5 mg oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9001344",NA,"ntp_formal_name: """" -> ""fentanyl (fentanyl citrate) 100 mcg sublingual tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9005023",NA,"ntp_formal_name: """" -> ""fesoterodine fumarate 8 mg prolonged-release oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9003764","efavirenz 600 mg oral tablet","ADDED"
"9012519",NA,"ntp_formal_name: """" -> ""migalastat (migalastat hydrochloride) 123 mg oral capsule""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9000708",NA,"ntp_formal_name: """" -> ""cetirizine hydrochloride 5 mg oral tablet""
ntp_status: ""NA"" -> ""ACTIVE""
ntp_type: """" -> ""NA"""
"9006230",NA,"DELETED"
