drug_code,mp_code,mp_formal_name,changes
5918,00611158,APO-INDOMETHACIN (indomethacin 25 mg oral capsule) APOTEX INC,"mp_formal_name: ""APO ̲INDOMETHACIN ̲C̲A̲P̲ ̲2̲5̲M̲G̲ (indomethacin 25 mg oral capsule) APOTEX INC"" -> ""APO-̲INDOMETHACIN (indomethacin 25 mg oral capsule) APOTEX INC"""
5919,00611166,APO-INDOMETHACIN (indomethacin 50 mg oral capsule) APOTEX INC,"mp_formal_name: ""APO ̲INDOMETHACIN ̲C̲A̲P̲ ̲5̲0̲M̲G̲ (indomethacin 50 mg oral capsule) APOTEX INC"" -> ""APO-̲INDOMETHACIN (indomethacin 50 mg oral capsule) APOTEX INC"""
13163,01927698,NOZINAN (methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per 1 mL solution for injection ampoule) NEURAXPHARM ARZNEIMITTEL GMBH,"mp_formal_name: ""NOZINAN (methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per 1 mL solution for injection ampoule) S̲A̲N̲O̲F̲I̲-̲A̲V̲E̲N̲T̲I̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""NOZINAN (methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per 1 mL solution for injection ampoule) N̲E̲U̲R̲A̲X̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
43391,02223767,NORPROLAC (quinagolide (quinagolide hydrochloride) 0.075 mg oral tablet) FERRING INC,DELETED
50160,02230898,FORADIL DRY POWDER CAPSULES FOR INHALATION (formoterol fumarate 12 mcg inhalation powder capsule) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
62480,02239028,EVISTA (raloxifene hydrochloride 60 mg oral tablet) ELI LILLY CANADA INC,"mp_formal_name: ""EVISTA ̲(̲6̲0̲M̲G̲)̲ (raloxifene hydrochloride 60 mg oral tablet) ELI LILLY CANADA INC"" -> ""EVISTA (raloxifene hydrochloride 60 mg oral tablet) ELI LILLY CANADA INC"""
75254,02267144,HYGENIPAK 2% CHG FOAMING SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous solution) SC JOHNSON PROFESSIONAL CA INC,"mp_formal_name: ""HYGENIPAK 2% CHG FOAMING SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous solution) D̲E̲B̲ ̲C̲A̲N̲A̲D̲A̲"" -> ""HYGENIPAK 2% CHG FOAMING SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous solution) S̲C̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲P̲R̲O̲F̲E̲S̲S̲I̲O̲N̲A̲L̲ ̲C̲A̲ ̲I̲N̲C̲"""
78602,02300699,"ATRIPLA (efavirenz 600 mg and emtricitabine 200 mg and tenofovir disoproxil fumarate 300 mg oral tablet) GILEAD SCIENCES, LLC",DELETED
83798,02352729,AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) SANIS HEALTH INC,DELETED
85817,02373041,MYLAN-LATANOPROST (latanoprost 50 mcg per mL ophthalmic drops) MYLAN PHARMACEUTICALS ULC,"mp_formal_name: ""G̲D̲-LATANOPROST (latanoprost 50 mcg per mL ophthalmic drops) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-LATANOPROST (latanoprost 50 mcg per mL ophthalmic drops) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC"""
