ntp_code,ntp_formal_name,ntp_fr_description,changes
"9001809","hydrocortisone acetate 10 mg and pramoxine hydrochloride 20 mg and zinc sulfate 10 mg suppository","acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire","ntp_fr_description: ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire"" -> ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire"""
"9001848","hydrocortisone acetate 1 % and pramoxine hydrochloride 1 % rectal foam","acétate d'hydrocortisone 1 % et chlorhydrate de pramoxine 1 % mousse rectale","ntp_fr_description: ""acétate d'hydrocortisone 1 % et chlorhydrate de pramoxime 1 % mousse rectale"" -> ""acétate d'hydrocortisone 1 % et chlorhydrate de pramoxine 1 % mousse rectale"""
"9001910","hydrocortisone acetate 0.5 % and pramoxine hydrochloride 1 % and zinc sulfate 0.5 % rectal ointment","acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale","ntp_fr_description: ""acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxime 1 % et sulfate de zinc 0,5 % pommade rectale"" -> ""acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale"""
"9002394","xylometazoline hydrochloride 0.1 % nasal drops","chlorhydrate de xylométazoline 0,1 % gouttes nasales","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20200730"""
"9002491","pramoxine hydrochloride 1 % and zinc sulfate 0.5 % rectal ointment","chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale","ntp_fr_description: ""chlorhydrate de pramoxime 1 % et sulfate de zinc 0,5 % pommade rectale"" -> ""chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale"""
"9002492","pramoxine hydrochloride 20 mg and zinc sulfate 10 mg suppository","chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire","ntp_fr_description: ""chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire"" -> ""chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire"""
"9002681","hydrocortisone (hydrocortisone acetate) 1 % and pramoxine hydrochloride 1 % lotion","hydrocortisone (acétate d'hydrocortisone) 1 % et chlorhydrate de pramoxine 1 % lotion","ntp_fr_description: ""hydrocortisone (acétate d'hydrocortisone) 1 % et chlorhydrate de pramoxime 1 % lotion"" -> ""hydrocortisone (acétate d'hydrocortisone) 1 % et chlorhydrate de pramoxine 1 % lotion"""
"9002707","pilocarpine hydrochloride 1 % ophthalmic drops","chlorhydrate de pilocarpine 1 % gouttes ophtalmiques","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19591231"" -> ""20170524"""
"9003350","menthol 1 % and pramoxine hydrochloride 1 % cutaneous cream","menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée","ntp_fr_description: ""menthol 1 % et chlorhydrate de pramoxime 1 % crème cutanée"" -> ""menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée"""
"9003490","calamine 3 % and pramoxine hydrochloride 1 % lotion","calamine 3 % et chlorhydrate de pramoxine 1 % lotion","ntp_fr_description: ""calamine 3 % et chlorhydrate de pramoxime 1 % lotion"" -> ""calamine 3 % et chlorhydrate de pramoxine 1 % lotion"""
