ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000214","valproic acid (divalproex sodium) 125 mg gastro-resistant tablet","acide valproïque (divalproex sodique) 125 mg comprimé gastrorésistant","ntp_fr_description: ""acide valproïque (divalproex) 125 mg comprimé gastrorésistant"" -> ""acide valproïque (divalproex sodique) 125 mg comprimé gastrorésistant"""
"9000215","valproic acid (divalproex sodium) 250 mg gastro-resistant tablet","acide valproïque (divalproex sodique) 250 mg comprimé gastrorésistant","ntp_fr_description: ""acide valproïque (divalproex) 250 mg comprimé gastrorésistant"" -> ""acide valproïque (divalproex sodique) 250 mg comprimé gastrorésistant"""
"9000216","valproic acid (divalproex sodium) 500 mg gastro-resistant tablet","acide valproïque (divalproex sodique) 500 mg comprimé gastrorésistant","ntp_fr_description: ""acide valproïque (divalproex) 500 mg comprimé gastrorésistant"" -> ""acide valproïque (divalproex sodique) 500 mg comprimé gastrorésistant"""
"9000658","fenofibrate 100 mg oral capsule","fénofibrate 100 mg capsule orale","ntp_status_effective_time: ""20180803"" -> ""20191015"""
"9001463","morphine sulfate 10 mg oral capsule","sulfate de morphine 10 mg capsule orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9001464","morphine sulfate 20 mg oral capsule","sulfate de morphine 20 mg capsule orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9001465","morphine sulfate 30 mg oral capsule","sulfate de morphine 30 mg capsule orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9001466","morphine sulfate 5 mg oral capsule","sulfate de morphine 5 mg capsule orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9002717","sulfacetamide sodium 10 % ophthalmic drops","sulfacétamide sodique 10 % gouttes ophtalmiques","ADDED"
"9003108","dinoprostone 10 mg per insert vaginal delivery system","dinoprostone 10 mg per insert système de diffusion vaginal","ntp_fr_description: ""dinoprostone 10 mg par insert système de diffusion vaginal"" -> ""dinoprostone 10 mg per insert système de diffusion vaginal""
ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19970617"" -> ""20191101"""
"9003170","hypromellose 3 mg per mL ophthalmic drops","hypromellose 3 mg par mL gouttes ophtalmiques","ntp_formal_name: ""hypromellose 3 mg per g ophthalmic drops"" -> ""hypromellose 3 mg per mL ophthalmic drops""
ntp_fr_description: ""hypromellose 3 mg par g gouttes ophtalmiques"" -> ""hypromellose 3 mg par mL gouttes ophtalmiques"""
"9003927","pemetrexed (pemetrexed disodium) 500 mg per vial powder for solution for injection","pémétrexed (pémétrexed disodique) 500 mg par fiole poudre pour solution injectable","ntp_fr_description: ""pemetrexed (pemetrexed disodique) 500 mg par fiole poudre pour solution injectable"" -> ""pémétrexed (pémétrexed disodique) 500 mg par fiole poudre pour solution injectable"""
