drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"100798","20387","ADDED","approved","RIVAROXABAN","15","MG","02518686"
"103216","238","ADDED","approved","LAMOTRIGINE","25","MG","02543710"
"103190","1840","ADDED","approved","DOMPERIDONE (DOMPERIDONE MALEATE)","10","MG","02543435"
"103270","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","50","MG","02544172"
"103272","20422","ADDED","approved","USTEKINUMAB","90","MG","02544199"
"103237","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.252","%","02543958"
"103213","20430","ADDED","approved","DESVENLAFAXINE","50","MG","02543672"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"103274","20422","ADDED","approved","USTEKINUMAB","5","MG","02544210"
"103246","952","ADDED","approved","URSODIOL","250","MG","02544032"
"103266","8937","ADDED","approved","EPHEDRINE SULFATE","50","MG","02544148"
"103197","21534","ADDED","approved","NEBIVOLOL (NEBIVOLOL HYDROCHLORIDE)","20","MG","02543516"
"103202","23904","ADDED","approved","ELRANATAMAB","76","MG","02543567"
"100796","20387","ADDED","approved","RIVAROXABAN","2.5","MG","02518651"
"100464","20387","ADDED","approved","RIVAROXABAN","10","MG","02515237"
"103214","20430","ADDED","approved","DESVENLAFAXINE","100","MG","02543680"
"99748","20387","ADDED","approved","RIVAROXABAN","10","MG","02508125"
"103245","952","ADDED","approved","URSODIOL","500","MG","02544024"
"99750","20387","ADDED","approved","RIVAROXABAN","20","MG","02508141"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"99747","20387","ADDED","approved","RIVAROXABAN","2.5","MG","02508117"
"103205","23905","ADDED","approved","RIMEGEPANT (RIMEGEPANT SULFATE)","75","MG","02543605"
"103211","648","ADDED","approved","PROTEASE","280000","UNIT","02543664"
"103211","649","ADDED","approved","LIPASE","67200","UNIT","02543664"
"102761","6849","ADDED","approved","COAL TAR","0.5","%","02538954"
"99749","20387","ADDED","approved","RIVAROXABAN","15","MG","02508133"
"103237","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.168","%","02543958"
"100799","20387","ADDED","approved","RIVAROXABAN","20","MG","02518694"
"103218","238","ADDED","approved","LAMOTRIGINE","150","MG","02543737"
"100465","20387","ADDED","approved","RIVAROXABAN","15","MG","02515245"
"103241","8541","ADDED","approved","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","1","G","02543982"
"103201","23904","ADDED","approved","ELRANATAMAB","44","MG","02543559"
"103273","20422","ADDED","approved","USTEKINUMAB","45","MG","02544202"
"103276","182","ADDED","approved","DIPHENHYDRAMINE HYDROCHLORIDE","50","MG","02544237"
"103262","215","ADDED","approved","DEXRAZOXANE","500","MG","02544091"
"103217","238","ADDED","approved","LAMOTRIGINE","100","MG","02543729"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"103234","1983","ADDED","approved","CAPTOPRIL","25","MG","02543915"
"103196","21534","ADDED","approved","NEBIVOLOL (NEBIVOLOL HYDROCHLORIDE)","5","MG","02543508"
"103233","1983","ADDED","approved","CAPTOPRIL","5","MG","02543907"
"103219","11705","ADDED","approved","LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE)","0.5","%","02543745"
"103239","8541","ADDED","approved","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","500","MG","02543974"
"103211","253","ADDED","approved","AMYLASE","280000","UNIT","02543664"
"100466","20387","ADDED","approved","RIVAROXABAN","20","MG","02515253"
"103271","20422","ADDED","approved","USTEKINUMAB","45","MG","02544180"
"100797","20387","ADDED","approved","RIVAROXABAN","10","MG","02518678"
"103207","21018","ADDED","approved","DIENOGEST","2","MG","02543613"
"103219","7600","ADDED","approved","DEXAMETHASONE (DEXAMETHASONE SODIUM PHOSPHATE)","0.1","%","02543745"
"103261","215","ADDED","approved","DEXRAZOXANE","250","MG","02544083"
"103240","12580","ADDED","approved","DUTASTERIDE","0.5","MG","02543990"
